BDRY_IDENT	SEG_NBR	NAME	TYPE	ICAO	SHAP	DERIVATION	WGS_LAT1	WGS_DLAT1	WGS_LONG1	WGS_DLONG1	WGS_LAT2	WGS_DLAT2	WGS_LONG2	WGS_DLONG2	WGS_LAT0	WGS_DLAT0	WGS_LONG0	WGS_DLONG0	RADIUS1	RADIUS2	BEARING1	BEARING2	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	CYCLE_DATE
FP00005	580	TZ INDIA MINUS 5 30	01	FP	G		N29034900	29.063611	E095281393	95.470536	N29275198	29.464439	E096051794	96.088317													200107
FP00005	590	TZ INDIA MINUS 5 30	01	FP	G		N29275198	29.464439	E096051794	96.088317	N29171999	29.288886	E096220891	96.369142													200107
FP00005	600	TZ INDIA MINUS 5 30	01	FP	G		N29171999	29.288886	E096220891	96.369142	N28554899	28.930275	E096090294	96.150817													200107
FP00005	610	TZ INDIA MINUS 5 30	01	FP	G		N28554899	28.930275	E096090294	96.150817	N29021000	29.036111	E096294495	96.495819													200107
FP00005	620	TZ INDIA MINUS 5 30	01	FP	G		N29021000	29.036111	E096294495	96.495819	N28460999	28.769442	E096370391	96.617753													200107
FP00005	630	TZ INDIA MINUS 5 30	01	FP	G		N28460999	28.769442	E096370391	96.617753	N28233398	28.392772	E096214194	96.361650													200107
FP00005	640	TZ INDIA MINUS 5 30	01	FP	G		N28233398	28.392772	E096214194	96.361650	N28220000	28.366667	E096485291	96.814697													200107
FP00005	650	TZ INDIA MINUS 5 30	01	FP	G		N28220000	28.366667	E096485291	96.814697	N28244041	28.411225	E097074229	97.128414													200107
FP00005	660	TZ INDIA MINUS 5 30	01	FP	G		N28244041	28.411225	E097074229	97.128414	N28142498	28.240272	E097175397	97.298325													200107
FP00005	670	TZ INDIA MINUS 5 30	01	FP	G		N28142498	28.240272	E097175397	97.298325	N27592898	27.991383	E097224994	97.380539													200107
FP00005	680	TZ INDIA MINUS 5 30	01	FP	G		N27592898	27.991383	E097224994	97.380539	N27371899	27.621942	E096532999	96.891664													200107
FP00005	690	TZ INDIA MINUS 5 30	01	FP	G		N27371899	27.621942	E096532999	96.891664	N27050899	27.085831	E097081197	97.136658													200107
FP00005	700	TZ INDIA MINUS 5 30	01	FP	G		N27050899	27.085831	E097081197	97.136658	N27214599	27.362775	E096442792	96.741089													200107
FP00005	710	TZ INDIA MINUS 5 30	01	FP	G		N27214599	27.362775	E096442792	96.741089	N27135999	27.233331	E096060293	96.100814													200107
FP00005	720	TZ INDIA MINUS 5 30	01	FP	G		N27135999	27.233331	E096060293	96.100814	N26491098	26.819717	E095355195	95.597764													200107
FP00005	730	TZ INDIA MINUS 5 30	01	FP	G		N26491098	26.819717	E095355195	95.597764	N26280698	26.468606	E095035192	95.064422													200107
FP00005	740	TZ INDIA MINUS 5 30	01	FP	G		N26280698	26.468606	E095035192	95.064422	N26035299	26.064719	E095104391	95.178864													200107
FP00005	750	TZ INDIA MINUS 5 30	01	FP	G		N26035299	26.064719	E095104391	95.178864	N25293598	25.493328	E094440694	94.735261													200107
FP00005	760	TZ INDIA MINUS 5 30	01	FP	G		N25293598	25.493328	E094440694	94.735261	N25012899	25.024719	E094440392	94.734422													200107
FP00005	770	TZ INDIA MINUS 5 30	01	FP	G		N25012899	25.024719	E094440392	94.734422	N23511899	23.855275	E094090393	94.151092													200107
FP00005	780	TZ INDIA MINUS 5 30	01	FP	G		N23511899	23.855275	E094090393	94.151092	N24034847	24.063464	E093195844	93.332900													200107
FP00005	790	TZ INDIA MINUS 5 30	01	FP	G		N24034847	24.063464	E093195844	93.332900	N23354699	23.596386	E093252891	93.424697													200107
FP00005	800	TZ INDIA MINUS 5 30	01	FP	G		N23354699	23.596386	E093252891	93.424697	N22120698	22.201939	E093023892	93.044144													200107
FP00005	810	TZ INDIA MINUS 5 30	01	FP	G		N22120698	22.201939	E093023892	93.044144	N21585999	21.983331	E092362095	92.605819													200107
FP00005	820	TZ INDIA MINUS 5 30	01	FP	G		N21585999	21.983331	E092362095	92.605819	N23421898	23.705272	E092165997	92.283325													200107
FP00005	830	TZ INDIA MINUS 5 30	01	FP	G		N23421898	23.705272	E092165997	92.283325	N23434098	23.728050	E091575899	91.966386													200107
FP00005	840	TZ INDIA MINUS 5 30	01	FP	G		N23434098	23.728050	E091575899	91.966386	N22594098	22.994717	E091432997	91.724992													200107
FP00005	850	TZ INDIA MINUS 5 30	01	FP	G		N22594098	22.994717	E091432997	91.724992	N23301600	23.504444	E091124998	91.213883													200107
FP00005	860	TZ INDIA MINUS 5 30	01	FP	G		N23301600	23.504444	E091124998	91.213883	N24062499	24.106942	E091230290	91.384139													200107
FP00005	870	TZ INDIA MINUS 5 30	01	FP	G		N24062499	24.106942	E091230290	91.384139	N24190998	24.319439	E091592193	91.989425													200107
FP00005	880	TZ INDIA MINUS 5 30	01	FP	G		N24190998	24.319439	E091592193	91.989425	N25014999	25.030553	E092242294	92.406372													200107
FP00005	890	TZ INDIA MINUS 5 30	01	FP	G		N25014999	25.030553	E092242294	92.406372	N25122498	25.206939	E091150599	91.251664													200107
FP00005	900	TZ INDIA MINUS 5 30	01	FP	G		N25122498	25.206939	E091150599	91.251664	N25171899	25.288608	E089504294	89.845261													200107
FP00005	910	TZ INDIA MINUS 5 30	01	FP	G		N25171899	25.288608	E089504294	89.845261	N26085098	26.147494	E089444292	89.745256													200107
FP00005	920	TZ INDIA MINUS 5 30	01	FP	G		N26085098	26.147494	E089444292	89.745256	N26104224	26.178400	E089071492	89.120811													200107
FP00005	930	TZ INDIA MINUS 5 30	01	FP	G		N26104224	26.178400	E089071492	89.120811	N26375498	26.631939	E088243294	88.409150													200107
FP00005	940	TZ INDIA MINUS 5 30	01	FP	G		N26375498	26.631939	E088243294	88.409150	N25545498	25.915272	E088054393	88.095536													200107
FP00005	950	TZ INDIA MINUS 5 30	01	FP	G		N25545498	25.915272	E088054393	88.095536	N24403799	24.677219	E088023996	88.044433													200107
FP00005	960	TZ INDIA MINUS 5 30	01	FP	G		N24403799	24.677219	E088023996	88.044433	N24045403	24.081675	E088432203	88.722786													200107
FP00005	970	TZ INDIA MINUS 5 30	01	FP	G		N24045403	24.081675	E088432203	88.722786	N23295798	23.499439	E088472793	88.791092													200107
FP00005	980	TZ INDIA MINUS 5 30	01	FP	G		N23295798	23.499439	E088472793	88.791092	N22522298	22.873050	E088553094	88.925261													200107
FP00005	990	TZ INDIA MINUS 5 30	01	FP	G		N22522298	22.873050	E088553094	88.925261	N21203834	21.343983	E089010807	89.018908													200107
FP00005	1000	TZ INDIA MINUS 5 30	01	FP	G		N21203834	21.343983	E089010807	89.018908	N21293741	21.493725	E087434519	87.729219													200107
FP00005	1010	TZ INDIA MINUS 5 30	01	FP	G		N21293741	21.493725	E087434519	87.729219	N20574377	20.962158	E087171266	87.286850													200107
FP00005	1020	TZ INDIA MINUS 5 30	01	FP	G		N20574377	20.962158	E087171266	87.286850	N20100852	20.169033	E086484622	86.812839													200107
FP00005	1030	TZ INDIA MINUS 5 30	01	FP	G		N20100852	20.169033	E086484622	86.812839	N18372652	18.624033	E084350623	84.585064													200107
FP00005	1040	TZ INDIA MINUS 5 30	01	FP	G		N18372652	18.624033	E084350623	84.585064	N17342654	17.574039	E083303842	83.510672													200107
FP00005	1050	TZ INDIA MINUS 5 30	01	FP	G		N17342654	17.574039	E083303842	83.510672	N17133598	17.226661	E082303296	82.509156													200107
FP00005	1060	TZ INDIA MINUS 5 30	01	FP	G		N17133598	17.226661	E082303296	82.509156	N15440499	15.734719	E080563192	80.942200													200107
FP00005	1070	TZ INDIA MINUS 5 30	01	FP	G		N15440499	15.734719	E080563192	80.942200	N12401600	12.671111	E080133793	80.227203													200107
FP00005	1080	TZ INDIA MINUS 5 30	01	FP	G		N12401600	12.671111	E080133793	80.227203	N09442765	9.741014	E080242139	80.405942													200107
FP00005	1090	TZ INDIA MINUS 5 30	01	FP	G		N09442765	9.741014	E080242139	80.405942	N08430030	8.716750	E081215143	81.364286													200107
FP00005	1100	TZ INDIA MINUS 5 30	01	FP	G		N08430030	8.716750	E081215143	81.364286	N07494715	7.829764	E081542643	81.907342													200107
FP00005	1110	TZ INDIA MINUS 5 30	01	FP	G		N07494715	7.829764	E081542643	81.907342	N07013811	7.027253	E082055645	82.099014													200107
FP00005	1120	TZ INDIA MINUS 5 30	01	FP	G		N07013811	7.027253	E082055645	82.099014	N06035885	6.066347	E081343809	81.577247													200107
FP00005	1130	TZ INDIA MINUS 5 30	01	FP	G		N06035885	6.066347	E081343809	81.577247	N05403234	5.675650	E080281139	80.469831													200107
FP00005	1140	TZ INDIA MINUS 5 30	01	FP	G		N05403234	5.675650	E080281139	80.469831	N07540120	7.900333	E077130045	77.216792													200107
FP00005	1150	TZ INDIA MINUS 5 30	01	FP	G		N07540120	7.900333	E077130045	77.216792	N08381232	8.636756	E076293377	76.492714													200107
FP00005	1160	TZ INDIA MINUS 5 30	01	FP	G		N08381232	8.636756	E076293377	76.492714	N11541049	11.902914	E075010651	75.018475													200107
FP00005	1170	TZ INDIA MINUS 5 30	01	FP	G		N11541049	11.902914	E075010651	75.018475	N16163053	16.275147	E073101370	73.170472													200107
FP00005	1180	TZ INDIA MINUS 5 30	01	FP	G		N16163053	16.275147	E073101370	73.170472	N21014009	21.027803	E069482019	69.805608													200107
FP00005	1190	TZ INDIA MINUS 5 30	01	FP	G		N21014009	21.027803	E069482019	69.805608	N23582655	23.974042	E067300242	67.500672													200107
FP00006	10	TZ PAKISTAN MINUS 5 E	01	FP	G		N23582655	23.974042	E067300242	67.500672	N23584099	23.978053	E067192104	67.322511													200107
FP00006	20	TZ PAKISTAN MINUS 5 E	01	FP	G		N23584099	23.978053	E067192104	67.322511	N24415502	24.698617	E067034216	67.061711													200107
FP00006	30	TZ PAKISTAN MINUS 5 E	01	FP	G		N24415502	24.698617	E067034216	67.061711	N24491718	24.821439	E066354560	66.596000													200107
FP00006	40	TZ PAKISTAN MINUS 5 E	01	FP	G		N24491718	24.821439	E066354560	66.596000	N25201427	25.337297	E066322440	66.540111													200107
FP00006	50	TZ PAKISTAN MINUS 5 E	01	FP	G		N25201427	25.337297	E066322440	66.540111	N25184583	25.312731	E065513663	65.860175													200107
FP00006	60	TZ PAKISTAN MINUS 5 E	01	FP	G		N25184583	25.312731	E065513663	65.860175	N25145001	25.247225	E065001175	65.003264													200107
FP00006	70	TZ PAKISTAN MINUS 5 E	01	FP	G		N25145001	25.247225	E065001175	65.003264	N25062889	25.108025	E064400463	64.667953													200107
FP00006	80	TZ PAKISTAN MINUS 5 E	01	FP	G		N25062889	25.108025	E064400463	64.667953	N25164792	25.279978	E064095394	64.164983													200107
FP00006	90	TZ PAKISTAN MINUS 5 E	01	FP	G		N25164792	25.279978	E064095394	64.164983	N25154897	25.263603	E063555566	63.932128													200107
FP00006	100	TZ PAKISTAN MINUS 5 E	01	FP	G		N25154897	25.263603	E063555566	63.932128	N25092576	25.157156	E063290614	63.485039													200107
FP00006	110	TZ PAKISTAN MINUS 5 E	01	FP	G		N25092576	25.157156	E063290614	63.485039	N24563934	24.944261	E061461641	61.771225													200107
FP00006	120	TZ PAKISTAN MINUS 5 E	01	FP	G		N24563934	24.944261	E061461641	61.771225	N25120899	25.202497	E061375296	61.631378													200107
FP00006	130	TZ PAKISTAN MINUS 5 E	01	FP	G		N25120899	25.202497	E061375296	61.631378	N26133498	26.226383	E061510598	61.851661													200107
FP00006	140	TZ PAKISTAN MINUS 5 E	01	FP	G		N26133498	26.226383	E061510598	61.851661	N26211879	26.355219	E062160177	62.267158													200107
FP00006	150	TZ PAKISTAN MINUS 5 E	01	FP	G		N26211879	26.355219	E062160177	62.267158	N26335099	26.564164	E062254698	62.429717													200107
FP00006	160	TZ PAKISTAN MINUS 5 E	01	FP	G		N26335099	26.564164	E062254698	62.429717	N26384899	26.646942	E063112395	63.189986													200107
FP00006	170	TZ PAKISTAN MINUS 5 E	01	FP	G		N26384899	26.646942	E063112395	63.189986	N27130698	27.218606	E063171799	63.288331													200107
FP00006	180	TZ PAKISTAN MINUS 5 E	01	FP	G		N27130698	27.218606	E063171799	63.288331	N27153800	27.260556	E062465698	62.782494													200107
FP00006	190	TZ PAKISTAN MINUS 5 E	01	FP	G		N27153800	27.260556	E062465698	62.782494	N28153800	28.260556	E062465898	62.783050													200107
FP00006	200	TZ PAKISTAN MINUS 5 E	01	FP	G		N28153800	28.260556	E062465898	62.783050	N28323399	28.542775	E061551998	61.922217													200107
FP00006	210	TZ PAKISTAN MINUS 5 E	01	FP	G		N28323399	28.542775	E061551998	61.922217	N29514998	29.863883	E060520696	60.868600													200107
FP00006	220	TZ PAKISTAN MINUS 5 E	01	FP	G		N29514998	29.863883	E060520696	60.868600	N29244598	29.412772	E062333096	62.558600													200107
FP00006	230	TZ PAKISTAN MINUS 5 E	01	FP	G		N29244598	29.412772	E062333096	62.558600	N29255698	29.432494	E064003796	64.010544													200107
FP00006	240	TZ PAKISTAN MINUS 5 E	01	FP	G		N29255698	29.432494	E064003796	64.010544	N29322799	29.541108	E065020294	65.034150													200107
FP00006	250	TZ PAKISTAN MINUS 5 E	01	FP	G		N29322799	29.541108	E065020294	65.034150	N30011799	30.021664	E066173996	66.294433													200107
FP00006	260	TZ PAKISTAN MINUS 5 E	01	FP	G		N30011799	30.021664	E066173996	66.294433	N30564598	30.946106	E066241794	66.404983													200107
FP00006	270	TZ PAKISTAN MINUS 5 E	01	FP	G		N30564598	30.946106	E066241794	66.404983	N31173299	31.292497	E066525093	66.880814													200107
FP00006	280	TZ PAKISTAN MINUS 5 E	01	FP	G		N31173299	31.292497	E066525093	66.880814	N31311899	31.521942	E067343296	67.575822													200107
FP00006	290	TZ PAKISTAN MINUS 5 E	01	FP	G		N31311899	31.521942	E067343296	67.575822	N31494501	31.829169	E068111681	68.188003													200107
FP00006	300	TZ PAKISTAN MINUS 5 E	01	FP	G		N31494501	31.829169	E068111681	68.188003	N31361698	31.604717	E068502393	68.839981													200107
FP00006	310	TZ PAKISTAN MINUS 5 E	01	FP	G		N31361698	31.604717	E068502393	68.839981	N32032797	32.057769	E069172095	69.289153													200107
FP00006	320	TZ PAKISTAN MINUS 5 E	01	FP	G		N32032797	32.057769	E069172095	69.289153	N33042897	33.074714	E069330594	69.551650													200107
FP00006	330	TZ PAKISTAN MINUS 5 E	01	FP	G		N33042897	33.074714	E069330594	69.551650	N33193999	33.327775	E070192394	70.323317													200107
FP00006	340	TZ PAKISTAN MINUS 5 E	01	FP	G		N33193999	33.327775	E070192394	70.323317	N33342598	33.573883	E070110792	70.185533													200107
FP00006	350	TZ PAKISTAN MINUS 5 E	01	FP	G		N33342598	33.573883	E070110792	70.185533	N34012297	34.023047	E069534394	69.895539													200107
FP00006	360	TZ PAKISTAN MINUS 5 E	01	FP	G		N34012297	34.023047	E069534394	69.895539	N34030798	34.052217	E071043795	71.077208													200107
FP00006	370	TZ PAKISTAN MINUS 5 E	01	FP	G		N34030798	34.052217	E071043795	71.077208	N34205398	34.348328	E071093195	71.158875													200107
FP00006	380	TZ PAKISTAN MINUS 5 E	01	FP	G		N34205398	34.348328	E071093195	71.158875	N34321197	34.536658	E070585397	70.981658													200107
FP00006	390	TZ PAKISTAN MINUS 5 E	01	FP	G		N34321197	34.536658	E070585397	70.981658	N34575885	34.966347	E071295604	71.498900													200107
FP00006	400	TZ PAKISTAN MINUS 5 E	01	FP	G		N34575885	34.966347	E071295604	71.498900	N35252998	35.424994	E071385794	71.649428													200107
FP00006	410	TZ PAKISTAN MINUS 5 E	01	FP	G		N35252998	35.424994	E071385794	71.649428	N36022200	36.039444	E071111604	71.187789													200107
FP00006	420	TZ PAKISTAN MINUS 5 E	01	FP	G		N36022200	36.039444	E071111604	71.187789	N36265801	36.449447	E071370303	71.617508													200107
FP00006	430	TZ PAKISTAN MINUS 5 E	01	FP	G		N36265801	36.449447	E071370303	71.617508	N36433766	36.727128	E072130695	72.218597													200107
FP00006	440	TZ PAKISTAN MINUS 5 E	01	FP	G		N36433766	36.727128	E072130695	72.218597	N36485286	36.814683	E074021793	74.038314													200107
FP00006	450	TZ PAKISTAN MINUS 5 E	01	FP	G		N36485286	36.814683	E074021793	74.038314	N37005227	37.014519	E074342296	74.573044													200107
FP00006	460	TZ PAKISTAN MINUS 5 E	01	FP	G		N37005227	37.014519	E074342296	74.573044	N36580648	36.968467	E075111291	75.186919													200107
FP00006	470	TZ PAKISTAN MINUS 5 E	01	FP	G		N36580648	36.968467	E075111291	75.186919	N36421880	36.705222	E075474996	75.797211													200107
FP00006	480	TZ PAKISTAN MINUS 5 E	01	FP	G		N36421880	36.705222	E075474996	75.797211	N36281296	36.470267	E075595693	75.999147													200107
FP00006	490	TZ PAKISTAN MINUS 5 E	01	FP	G		N36281296	36.470267	E075595693	75.999147	N36015294	36.031372	E075570499	75.951386													200107
FP00006	500	TZ PAKISTAN MINUS 5 E	01	FP	G		N36015294	36.031372	E075570499	75.951386	N35393698	35.660272	E076460295	76.767486													200107
FP00006	510	TZ PAKISTAN MINUS 5 E	01	FP	G		N35393698	35.660272	E076460295	76.767486	N35280096	35.466933	E078051393	78.087203													200107
FP00006	520	TZ PAKISTAN MINUS 5 E	01	FP	G		N35280096	35.466933	E078051393	78.087203	N35121696	35.204711	E077143891	77.244142													200107
FP00006	530	TZ PAKISTAN MINUS 5 E	01	FP	G		N35121696	35.204711	E077143891	77.244142	N34514597	34.862769	E076571597	76.954436													200107
FP00006	540	TZ PAKISTAN MINUS 5 E	01	FP	G		N34514597	34.862769	E076571597	76.954436	N34313896	34.527489	E075502196	75.839433													200107
FP00006	550	TZ PAKISTAN MINUS 5 E	01	FP	G		N34313896	34.527489	E075502196	75.839433	N34412096	34.689156	E074035895	74.066375													200107
FP00006	560	TZ PAKISTAN MINUS 5 E	01	FP	G		N34412096	34.689156	E074035895	74.066375	N34011597	34.021103	E073572097	73.955825													200107
FP00006	570	TZ PAKISTAN MINUS 5 E	01	FP	G		N34011597	34.021103	E073572097	73.955825	N33184497	33.312492	E074060892	74.102478													200107
FP00006	580	TZ PAKISTAN MINUS 5 E	01	FP	G		N33184497	33.312492	E074060892	74.102478	N32454900	32.763611	E074365995	74.616653													200107
FP00006	590	TZ PAKISTAN MINUS 5 E	01	FP	G		N32454900	32.763611	E074365995	74.616653	N32142969	32.241581	E075232867	75.391297													200107
FP00006	600	TZ PAKISTAN MINUS 5 E	01	FP	G		N32142969	32.241581	E075232867	75.391297	N31431772	31.721589	E074291943	74.488731													200107
FP00006	610	TZ PAKISTAN MINUS 5 E	01	FP	G		N31431772	31.721589	E074291943	74.488731	N31054772	31.096589	E074362763	74.607675													200107
FP00006	620	TZ PAKISTAN MINUS 5 E	01	FP	G		N31054772	31.096589	E074362763	74.607675	N30080961	30.136003	E073560025	73.933403													200107
FP00006	630	TZ PAKISTAN MINUS 5 E	01	FP	G		N30080961	30.136003	E073560025	73.933403	N28470599	28.784997	E072232295	72.389708													200107
FP00006	640	TZ PAKISTAN MINUS 5 E	01	FP	G		N28470599	28.784997	E072232295	72.389708	N27574299	27.961942	E071534899	71.896942													200107
FP00006	650	TZ PAKISTAN MINUS 5 E	01	FP	G		N27574299	27.961942	E071534899	71.896942	N27530810	27.885583	E070121273	70.203536													200107
FP00006	660	TZ PAKISTAN MINUS 5 E	01	FP	G		N27530810	27.885583	E070121273	70.203536	N26462299	26.773053	E069295396	69.498322													200107
FP00006	670	TZ PAKISTAN MINUS 5 E	01	FP	G		N26462299	26.773053	E069295396	69.498322	N26303899	26.510831	E070112192	70.189422													200107
FP00006	680	TZ PAKISTAN MINUS 5 E	01	FP	G		N26303899	26.510831	E070112192	70.189422	N25424598	25.712772	E070161998	70.272217													200107
FP00006	690	TZ PAKISTAN MINUS 5 E	01	FP	G		N25424598	25.712772	E070161998	70.272217	N24273199	24.458886	E071023996	71.044433													200107
FP00006	700	TZ PAKISTAN MINUS 5 E	01	FP	G		N24273199	24.458886	E071023996	71.044433	N24184499	24.312497	E070085597	70.148881													200107
FP00006	710	TZ PAKISTAN MINUS 5 E	01	FP	G		N24184499	24.312497	E070085597	70.148881	N24200699	24.335275	E068490895	68.819153													200107
FP00006	720	TZ PAKISTAN MINUS 5 E	01	FP	G		N24200699	24.335275	E068490895	68.819153	N23520598	23.868328	E068125196	68.214433													200107
FP00006	730	TZ PAKISTAN MINUS 5 E	01	FP	G		N23520598	23.868328	E068125196	68.214433	N23582655	23.974042	E067300242	67.500672													200107
FP00007	10	TZ AFGHANISTAN MINUS 4 30	01	FP	G		N29514998	29.863883	E060520696	60.868600	N31002999	31.008331	E061505198	61.847772													200107
FP00007	20	TZ AFGHANISTAN MINUS 4 30	01	FP	G		N31002999	31.008331	E061505198	61.847772	N31295398	31.498328	E060503797	60.843881													200107
FP00007	30	TZ AFGHANISTAN MINUS 4 30	01	FP	G		N31295398	31.498328	E060503797	60.843881	N33334297	33.561936	E060464898	60.780272													200107
FP00007	40	TZ AFGHANISTAN MINUS 4 30	01	FP	G		N33334297	33.561936	E060464898	60.780272	N34322999	34.541664	E060440098	60.733606													200107
FP00007	50	TZ AFGHANISTAN MINUS 4 30	01	FP	G		N34322999	34.541664	E060440098	60.733606	N35404097	35.678047	E061134395	61.228875													200107
FP00007	60	TZ AFGHANISTAN MINUS 4 30	01	FP	G		N35404097	35.678047	E061134395	61.228875	N35122298	35.206383	E062161798	62.271661													200107
FP00007	70	TZ AFGHANISTAN MINUS 4 30	01	FP	G		N35122298	35.206383	E062161798	62.271661	N35502097	35.839158	E063061598	63.104439													200107
FP00007	80	TZ AFGHANISTAN MINUS 4 30	01	FP	G		N35502097	35.839158	E063061598	63.104439	N36164997	36.280547	E064301296	64.503600													200107
FP00007	90	TZ AFGHANISTAN MINUS 4 30	01	FP	G		N36164997	36.280547	E064301296	64.503600	N37140798	37.235550	E065023694	65.043594													200107
