ATS_IDENT	SEQ_NBR	DIRECTION	TYPE	ICAO	CTRY	STATE_PROV	CYCLE_DATE
3E76	9960	W	E	AYPY	PP		200503
3E76	9970	W	E	AYPY	PP		200503
3E76	9980	W	E	AYPY	PP		200503
3E76	9990	W	E	AYPY	PP		200505
3E77	10	E	E	AGGG	BP		200505
3E77	9990	W	E	AGGG	BP		200602
3E78	10	E	E	AGGG	BP		200602
3E78	20	E	E	AGGG	BP		200602
3E78	9980	W	E	AGGG	BP		200602
3E78	9990	W	E	AGGG	BP		200505
3E79	10	E	E	AGGH	BP		200505
3E79	20	E	E	AGGH	BP		200505
3E79	9980	W	E	AGGH	BP		200505
3E79	9990	W	E	AGGH	BP		200503
3E8	10	E	E	AYPY	PP		200503
3E8	20	E	E	AYPY	PP		200503
3E8	30	E	E	AYPY	PP		200503
3E8	40	E	E	AYPY	PP		200503
3E8	9960	W	E	AYPY	PP		200503
3E8	9970	W	E	AYPY	PP		200503
3E8	9980	W	E	AYPY	PP		200503
3E8	9990	W	E	AYPY	PP		200602
3E80	10	E	E	AGGG	BP		200602
3E80	20	E	E	AGGG	BP		200602
3E80	30	E	E	AGGG	BP		200602
3E80	40	E	E	AGGG	BP		200602
3E80	9960	W	E	AGGG	BP		200602
3E80	9970	W	E	AGGG	BP		200602
3E80	9980	W	E	AGGG	BP		200602
3E80	9990	W	E	AGGG	BP		200602
3E81	10	E	E	AGGG	BP		200602
3E81	9990	W	E	AGGG	BP		200604
3E82	10	E	E	AGGG	BP		200604
3E82	9990	W	E	AGGG	BP		200602
3E83	10	E	E	AGGG	BP		200602
3E83	9990	W	E	AGGG	BP		200602
3E84	10	E	E	AGGG	BP		200602
3E84	9990	W	E	AGGG	BP		200602
3E85	10	E	E	AGGG	BP		200602
3E85	20	E	E	AGGG	BP		200602
3E85	9980	W	E	AGGG	BP		200602
3E85	9990	W	E	AGGG	BP		200602
3E86	10	E	E	AGGG	BP		200602
3E86	20	E	E	AGGG	BP		200602
3E86	30	E	E	AGGG	BP		200602
3E86	9970	W	E	AGGG	BP		200602
3E86	9980	W	E	AGGG	BP		200602
3E86	9990	W	E	AGGG	BP		200602
3E87	10	E	E	AGGG	BP		200602
3E87	9990	W	E	AGGG	BP		200602
3E88	10	E	E	AGGG	BP		200602
3E88	9990	W	E	AGGG	BP		200602
3E89	10	E	E	AGGG	BP		200602
3E89	9990	W	E	AGGG	BP		200503
3E9	10	E	E	AYPY	PP		200503
3E9	9990	W	E	AYPY	PP		200602
3E90	10	E	E	AGGG	BP		200602
3E90	9990	W	E	AGGG	BP		200505
3E91	10	E	E	AGGH	BP		200505
3E91	9990	W	E	AGGH	BP		200602
3E92	10	E	E	AGGG	BP		200602
3E92	9990	W	E	AGGG	BP		200602
3E93	10	E	E	AGGG	BP		200602
3E93	9990	W	E	AGGG	BP		200602
3E94	10	E	E	AGGG	BP		200602
3E94	9990	W	E	AGGG	BP		200602
3E95	10	E	E	AGGG	BP		200602
3E95	9990	W	E	AGGG	BP		200602
3E96	10	E	E	AGGG	BP		200602
3E96	9990	W	E	AGGG	BP		200602
3E97	10	E	E	AGGG	BP		200602
3E97	9990	W	E	AGGG	BP		200602
3E98	10	E	E	AGGG	BP		200602
3E98	9990	W	E	AGGG	BP		200602
3E99	10	E	E	AGGG	BP		200602
3E99	9990	W	E	AGGG	BP		200409
3E991	10	E	E	NFFF	FJ		200409
3E991	9990	W	E	NFFF	FJ		200409
3E993	10	E	E	NFFF	FJ		200409
3E993	9990	W	E	NFFF	FJ		200503
3E994	10	E	E	NFFF	FJ		200503
3E994	9990	W	E	NFFF	FJ		200601
3MIL20	10	E	M	RJTG	JA		200601
3MIL20	20	E	M	RJTG	JA		200601
3MIL20	30	E	M	KZAK	JA		200601
3MIL20	30	E	M	KZAK	US		200601
3MIL20	40	E	M	KZAK	US		200601
3MIL20	50	E	M	KZAK	US		200601
3MIL20	60	E	M	KZAK	US		200601
3MIL20	9940	W	M	KZAK	US		200601
3MIL20	9950	W	M	KZAK	US		200601
3MIL20	9960	W	M	KZAK	US		200601
3MIL20	9970	W	M	KZAK	JA		200601
3MIL20	9970	W	M	KZAK	US		200601
3MIL20	9980	W	M	RJTG	JA		200601
3MIL20	9990	W	M	RJTG	JA		200407
406F	10	E	D	FLFI	CG		200407
406F	10	E	D	FLFI	ZA		200407
406F	20	E	D	FLFI	ZA		200407
406F	30	E	D	FLFI	ZA		200407
406F	40	E	D	FLFI	ZA		200407
406F	50	E	D	FLFI	ZA		200407
406F	60	E	D	FLFI	ZA		200407
406F	70	E	D	FLFI	ZA		200407
406F	80	E	D	FLFI	MI		200407
406F	80	E	D	FLFI	ZA		200407
406F	9920	W	D	FLFI	MI		200407
406F	9920	W	D	FLFI	ZA		200407
406F	9930	W	D	FLFI	ZA		200407
406F	9940	W	D	FLFI	ZA		200407
406F	9950	W	D	FLFI	ZA		200407
406F	9960	W	D	FLFI	ZA		200407
406F	9970	W	D	FLFI	ZA		200407
406F	9980	W	D	FLFI	ZA		200407
406F	9990	W	D	FLFI	CG		199805
406F	9990	W	D	FLFI	ZA		199805
4E01	100	E	E	HLLL	LY		199805
4E01	110	E	E	HLLL	LY		199805
4E01	9890	W	E	HLLL	LY		199805
4E01	9900	W	E	HLLL	LY		200610
4E154	10	E	E	LAAA	MJ		200203
4E72	10	E	E	LFFF	FR		200203
4E72	20	E	E	LFFF	FR		200203
4E72	9980	W	E	LFFF	FR		200203
4E72	9990	W	E	LFFF	FR		200203
5E10	10	E	E	CZEG	CA		200203
5E10	20	E	E	CZEG	CA		200203
5E10	9980	W	E	CZEG	CA		200203
5E10	9990	W	E	CZEG	CA		200202
5E11	9980	E	E	CZVR	CA		200202
5E11	9990	E	E	CZVR	CA		200202
5E11	9990	E	E	CZVR	US		200202
5E11	10	W	E	CZVR	CA		200202
5E11	10	W	E	CZVR	US		200202
5E11	20	W	E	CZVR	CA		200202
5E12	10	E	E	CZVR	CA		200202
5E12	9990	W	E	CZVR	CA		200202
5E13	10	E	E	CZVR	CA		200202
5E13	20	E	E	CZVR	CA		200202
5E13	30	E	E	CZVR	CA		200202
5E13	40	E	E	CZVR	CA		200202
5E13	50	E	E	CZVR	CA		200202
5E13	60	E	E	CZVR	CA		200202
5E13	70	E	E	CZVR	CA		200202
5E13	80	E	E	CZVR	CA		200202
5E13	9920	W	E	CZVR	CA		200202
5E13	9930	W	E	CZVR	CA		200202
5E13	9940	W	E	CZVR	CA		200202
5E13	9950	W	E	CZVR	CA		200202
5E13	9960	W	E	CZVR	CA		200202
5E13	9970	W	E	CZVR	CA		200202
5E13	9980	W	E	CZVR	CA		200202
5E13	9990	W	E	CZVR	CA		199912
5E14	6570	E	E	CZVR	CA		199912
5E14	3430	W	E	CZVR	CA		200203
5E15	10	E	E	CZEG	CA		200203
5E15	20	E	E	CZEG	CA		200203
5E15	9980	W	E	CZEG	CA		200203
5E15	9990	W	E	CZEG	CA		200213
5E16	9980	E	E	CZUL	CA		200301
5E16	9990	E	E	CZQX	CA		200301
5E16	10	W	E	CZQX	CA		200213
5E16	20	W	E	CZUL	CA		200610
5E17	9980	E	E	CZUL	CA		200501
5E17	9990	E	E	CZQX	CA		200501
5E17	10	W	E	CZQX	CA		200610
5E17	20	W	E	CZUL	CA		200202
5E18	9960	E	E	CZVR	CA		200202
5E18	9970	E	E	CZVR	CA		200202
5E18	9980	E	E	CZVR	CA		200202
5E18	9990	E	E	CZVR	CA		200202
5E18	10	W	E	CZVR	CA		200202
5E18	20	W	E	CZVR	CA		200202
5E18	30	W	E	CZVR	CA		200202
5E18	40	W	E	CZVR	CA		200309
5E19	9990	E	E	CZEG	CA		200309
5E19	10	W	E	CZEG	CA		200610
5E20	9930	E	E	CZQM	CA		200501
5E20	9940	E	E	CZQM	CA		200313
5E20	9950	E	E	BGGL	CA		200313
5E20	9950	E	E	BGGL	GL		200313
5E20	9960	E	E	BGGL	GL		200206
5E20	9960	E	E	BGGL	IC		200206
5E20	9970	E	E	BIRD	IC		200206
5E20	9980	E	E	BIRD	IC		200503
5E20	9990	E	E	BIRD	IC		200503
5E20	10	W	E	BIRD	IC		200206
5E20	20	W	E	BIRD	IC		200206
5E20	30	W	E	BIRD	IC		200313
5E20	40	W	E	BGGL	GL		200313
5E20	40	W	E	BGGL	IC		200313
5E20	50	W	E	BGGL	CA		200501
5E20	50	W	E	BGGL	GL		200501
5E20	60	W	E	CZQM	CA		200610
5E20	70	W	E	CZQM	CA		200309
5E21	10	E	E	CZEG	CA		200309
5E21	9990	W	E	CZEG	CA		200610
5E22	9980	E	E	CZQM	CA		200610
5E22	9990	E	E	CZQX	CA		200610
5E22	10	W	E	CZQX	CA		200610
5E22	20	W	E	CZQM	CA		200610
5E23	9970	E	E	CZQM	CA		200610
5E23	9980	E	E	CZQX	CA		200206
5E23	9990	E	E	BGGL	CA		200206
5E23	9990	E	E	BGGL	GL		200206
5E23	10	W	E	BGGL	CA		200610
5E23	10	W	E	BGGL	GL		200610
5E23	20	W	E	CZQX	CA		200610
5E23	30	W	E	CZQM	CA		200610
5E24	9990	E	E	CZUL	CA		200610
5E24	10	W	E	CZUL	CA		200309
5E25	10	E	E	CZEG	CA		200309
5E25	9990	W	E	CZEG	CA		200309
5E26	10	E	E	CZEG	CA		200309
5E26	9990	W	E	CZEG	CA		200202
5E27	10	E	E	CZEG	CA		200202
5E27	20	E	E	CZEG	CA		200202
5E27	9980	W	E	CZEG	CA		200202
5E27	9990	W	E	CZEG	CA		200202
5E28	10	E	E	CZUL	CA		200202
5E28	9990	W	E	CZUL	CA		199912
5E29	7900	E	E	CZUL	CA		199912
5E29	7910	E	E	CZUL	CA		199912
5E29	7920	E	E	CZUL	CA		199912
5E29	2080	W	E	CZUL	CA		199912
5E29	2090	W	E	CZUL	CA		199912
5E29	2100	W	E	CZUL	CA		200406
5E30	10	E	E	CZEG	CA		200406
5E30	20	E	E	CZEG	CA		200406
5E30	30	E	E	CZEG	CA		200406
5E30	9970	W	E	CZEG	CA		200406
5E30	9980	W	E	CZEG	CA		200406
5E30	9990	W	E	CZEG	CA		200309
5E32	9960	E	E	CZEG	CA		200305
5E32	9970	E	E	CZEG	CA		200206
5E32	9980	E	E	CZEG	CA		200206
5E32	9990	E	E	CZEG	CA		200206
5E32	10	W	E	CZEG	CA		200206
5E32	20	W	E	CZEG	CA		200305
5E32	30	W	E	CZEG	CA		200309
5E32	40	W	E	CZEG	CA		200311
5E33	10	E	E	CZVR	CA		200311
5E33	9990	W	E	CZVR	CA		200202
5E34	10	E	E	CZVR	CA		200202
5E34	9990	W	E	CZVR	CA		200202
5E35	9980	E	E	CZEG	CA		200202
5E35	9990	E	E	CZEG	CA		200202
5E35	10	W	E	CZEG	CA		200202
5E35	20	W	E	CZEG	CA		200202
5E36	9990	E	E	CZVR	CA		200202
5E36	10	W	E	CZVR	CA		200202
5E37	9990	E	E	CZVR	CA		200202
5E37	10	W	E	CZVR	CA		200404
5E38	10	E	E	CZEG	CA		200404
5E38	20	E	E	CZEG	CA		200404
5E38	30	E	E	CZEG	CA		200404
5E38	9970	W	E	CZEG	CA		200404
5E38	9980	W	E	CZEG	CA		200404
5E38	9990	W	E	CZEG	CA		200205
5E4	9980	E	E	CZQM	CA		200205
5E4	9990	E	E	CZQM	CA		200205
5E4	10	W	E	CZQM	CA		200205
5E4	20	W	E	CZQM	CA		200206
5E40	9990	E	E	BGGL	GL		200206
5E40	10	W	E	BGGL	GL		200206
5E41	9980	E	E	BGGL	GL		200206
5E41	9990	E	E	BGGL	GL		200206
5E41	10	W	E	BGGL	GL		200206
5E41	20	W	E	BGGL	GL		200301
5E42	9970	E	E	CZEG	CA		200207
5E42	9980	E	E	BGGL	GL		200207
5E42	9990	E	E	BGGL	GL		200207
5E42	10	W	E	BGGL	GL		200207
5E42	20	W	E	BGGL	GL		200301
5E42	30	W	E	CZEG	CA		200206
5E43	9990	E	E	BGGL	GL		200206
5E43	10	W	E	BGGL	GL		200206
5E44	9990	E	E	BGGL	GL		200206
5E44	10	W	E	BGGL	GL		200206
5E45	9990	E	E	BGGL	GL		200206
5E45	10	W	E	BGGL	GL		200206
5E46	9990	E	E	BGGL	GL		200206
5E46	10	W	E	BGGL	GL		200206
5E47	9980	E	E	BGGL	GL		200206
5E47	9990	E	E	BGGL	GL		200206
5E47	10	W	E	BGGL	GL		200206
5E47	20	W	E	BGGL	GL		200206
5E48	9980	E	E	BGGL	GL		200206
5E48	9990	E	E	BGGL	GL		200206
5E48	10	W	E	BGGL	GL		200206
5E48	20	W	E	BGGL	GL		200610
5E4A	9990	E	E	CZQM	CA		200610
5E4A	10	W	E	CZQM	CA		200610
5E50	9990	E	E	CZQX	CA		200610
5E50	10	W	E	CZQX	CA		200202
5E51	10	E	E	CZQX	CA		200202
5E51	9990	W	E	CZQX	CA		200202
5E52	9990	E	E	CZQX	CA		200202
5E52	10	W	E	CZQX	CA		200202
5E53	10	E	E	CZQX	CA		200202
5E53	9990	W	E	CZQX	CA		200202
5E54	10	E	E	CZQX	CA		200202
5E54	9990	W	E	CZQX	CA		199701
5E55	7820	E	E	CZUL	CA		199701
5E55	2180	W	E	CZUL	CA		200202
5E56	10	E	E	CZQX	CA		200202
5E56	9990	W	E	CZQX	CA		200202
5E57	10	E	E	CZQX	CA		200202
5E57	9990	W	E	CZQX	CA		200206
5E58	9990	E	E	BGGL	GL		200206
5E58	10	W	E	BGGL	GL		200313
5E59	9940	E	E	BGBG	GL		200313
5E59	9950	E	E	BGBG	GL		200509
5E59	9960	E	E	BGBG	GL		200313
5E59	9970	E	E	BGBG	GL		200207
5E59	9980	E	E	BGBG	GL		200207
5E59	9990	E	E	BGBG	GL		200207
5E59	10	W	E	BGBG	GL		200207
5E59	20	W	E	BGBG	GL		200313
5E59	30	W	E	BGBG	GL		200509
5E59	40	W	E	BGBG	GL		200313
5E59	50	W	E	BGBG	GL		200313
5E59	60	W	E	BGBG	GL		200311
5E60	10	E	E	CZLW	CA		200311
5E60	9990	W	E	CZLW	CA		200312
5E61	10	E	E	CZLW	CA		200312
5E61	9990	W	E	CZLW	CA		200205
5E62	10	E	E	CZEG	CA		200205
5E62	9990	W	E	CZEG	CA		200202
5E71	9990	E	E	CZEG	CA		200202
5E71	10	W	E	CZEG	CA		200501
5E72	10	E	E	CZUL	CA		200206
5E72	10	E	E	CZUL	GL		200206
5E72	20	E	E	BGGL	CA		200313
5E72	20	E	E	BGGL	GL		200313
5E72	30	E	E	BGGL	CA		200503
5E72	30	E	E	BGGL	GL		200503
5E72	40	E	E	BIRD	CA		200503
5E72	40	E	E	BIRD	GL		200503
5E72	40	E	E	BIRD	IC		200503
5E72	9960	W	E	BIRD	CA		200313
5E72	9960	W	E	BIRD	GL		200313
5E72	9960	W	E	BIRD	IC		200313
5E72	9970	W	E	BGGL	CA		200206
5E72	9970	W	E	BGGL	GL		200206
5E72	9980	W	E	BGGL	CA		200501
5E72	9980	W	E	BGGL	GL		200501
5E72	9990	W	E	CZUL	CA		200202
5E72	9990	W	E	CZUL	GL		200202
5E78	9990	E	E	CZYZ	CA		200202
5E78	9990	E	E	CZYZ	US		200202
5E78	10	W	E	CZYZ	CA		199511
5E78	10	W	E	CZYZ	US		199511
5E79	7030	E	E	CZWG	CA		199511
5E79	2970	W	E	CZWG	CA		200202
5E8	10	E	E	CZVR	CA		200202
5E8	9990	W	E	CZVR	CA		199512
5E80	6850	E	E	CZEG	CA		199512
5E80	6860	E	E	CZEG	CA		199512
5E80	3140	W	E	CZEG	CA		199512
5E80	3150	W	E	CZEG	CA		199512
5E81	7260	E	E	CZWG	CA		199512
5E81	2740	W	E	CZWG	CA		199601
5E82	7360	E	E	CZEG	CA		199601
5E82	2640	W	E	CZEG	CA		200610
5E83	9980	E	E	CZEG	CA		200610
5E83	9990	E	E	CZEG	CA		200610
5E83	10	W	E	CZEG	CA		200610
5E83	20	W	E	CZEG	CA		199906
5E84	7070	E	E	CZEG	CA		199906
5E84	2930	W	E	CZEG	CA		200207
5E85	9990	E	E	BGGL	GL		200207
5E85	10	W	E	BGGL	GL		200207
5E86	9990	E	E	BGGL	GL		200207
5E86	10	W	E	BGGL	GL		200207
5E87	9990	E	E	BGGL	GL		200207
5E87	10	W	E	BGGL	GL		200208
5E88	9990	E	E	BGGL	GL		200208
5E88	10	W	E	BGGL	GL		200504
5S51	10	E	S	KZDC	US		200504
5S51	20	E	S	KZDC	US		200202
5T1	9990	E	T	CZVR	CA		200202
5T1	10	W	T	CZVR	CA		200609
5T10	9990	E	T	CZWG	CA		200609
5T10	10	W	T	CZWG	CA		200205
5T11	9990	E	T	CZWG	CA		200205
5T11	10	W	T	CZWG	CA		200202
5T12	9990	E	T	CZWG	CA		200202
5T12	10	W	T	CZWG	CA		200205
5T13	9990	E	T	CZWG	CA		200205
5T13	9990	E	T	CZWG	US		200205
5T13	10	W	T	CZWG	CA		200610
5T13	10	W	T	CZWG	US		200610
5T14	10	E	T	CZUL	CA		200610
5T14	9990	W	T	CZUL	CA		200202
5T15	10	E	T	CZWG	CA		200202
5T15	9990	W	T	CZWG	CA		200610
5T16	9990	E	T	CZUL	CA		200610
5T16	10	W	T	CZUL	CA		200605
5T2	9990	E	T	CZWG	CA		200605
5T2	10	W	T	CZWG	CA		200610
5T20	9990	E	T	CZUL	CA		200610
5T20	10	W	T	CZUL	CA		200610
5T24	9990	E	T	CZQM	CA		200610
5T24	10	W	T	CZQM	CA		200202
5T4	9990	E	T	CZEG	CA		200202
5T4	10	W	T	CZEG	CA		200311
5T5	10	E	T	CZVR	CA		200311
5T5	9990	W	T	CZVR	CA		200202
5T6	9990	E	T	CZEG	CA		200202
5T6	10	W	T	CZEG	CA		200202
5T7	9990	E	T	CZEG	CA		200202
5T7	10	W	T	CZEG	CA		200202
5T8	9990	E	T	CZWG	CA		200202
5T8	10	W	T	CZWG	CA		200202
5T9	9990	E	T	CZWG	CA		200202
5T9	10	W	T	CZWG	CA		200210
6AW1	10	E	W	ZBPE	CH		200210
6AW1	20	E	W	ZBPE	CH		200210
6AW1	9980	W	W	ZBPE	CH		200210
6AW1	9990	W	W	ZBPE	CH		200210
6AW10	10	E	W	ZPKM	CH		200210
6AW10	9990	W	W	ZPKM	CH		200210
6AW2	10	E	W	ZBPE	CH		200210
6AW2	20	E	W	ZBPE	CH		200210
6AW2	9980	W	W	ZBPE	CH		200210
6AW2	9990	W	W	ZBPE	CH		200210
6AW3	10	E	W	ZBPE	CH		200210
6AW3	20	E	W	ZBPE	CH		200210
6AW3	30	E	W	ZBPE	CH		200210
6AW3	9980	W	W	ZBPE	CH		200210
6AW3	9990	W	W	ZBPE	CH		200210
6AW4	10	E	W	ZBPE	CH		200210
6AW5	10	E	W	ZBPE	CH		200210
6AW5	9990	W	W	ZBPE	CH		200210
6AW6	10	E	W	ZBPE	CH		200210
6AW6	9990	W	W	ZBPE	CH		200210
6AW7	10	E	W	ZBPE	CH		200210
6AW7	9990	W	W	ZBPE	CH		200210
6AW8	10	W	W	ZBPE	CH		200210
6AW9	10	E	W	ZBPE	CH		200210
6AW9	9990	W	W	ZBPE	CH		200609
6E1	9960	E	W	UACC	KZ		200609
6E1	9970	E	W	UACC	KZ		200609
6E1	9980	E	W	UACC	KZ		200609
6E1	9990	E	W	UACC	KZ		200609
6E1	10	W	W	UACC	KZ		200609
6E1	20	W	W	UACC	KZ		200609
6E1	30	W	W	UACC	KZ		200609
6E1	40	W	W	UACC	KZ		200603
6E10	10	E	E	UUWV	RS		200603
6E10	20	E	E	UUWV	RS		200603
6E10	30	E	E	UUWV	RS		200603
6E10	110	E	E	UUWV	RS		200603
6E10	9970	W	E	UUWV	RS		200603
6E10	9980	W	E	UUWV	RS		200603
6E11	9950	E	E	UUWV	RS		200603
6E11	9960	E	E	UUWV	RS		200603
6E11	9970	E	E	UUWV	RS		200603
6E11	9980	E	E	UUWV	RS		200603
6E11	10	W	E	UUWV	RS		200603
6E11	20	W	E	UUWV	RS		200603
6E11	30	W	E	UUWV	RS		200603
6E11	40	W	E	UUWV	RS		200603
6E11	50	W	E	UUWV	RS		200603
6E11	60	W	E	UUWV	RS		200603
6E12	10	E	E	UUWV	RS		200603
6E13	10	W	E	UUWV	RS		200603
6E14	10	W	E	UUWV	RS		200603
6E15	10	E	E	UUWV	RS		200603
6E16	10	W	E	URMM	RS		200603
6E16	20	W	E	URMM	RS		200603
6E17	9980	E	E	UUWV	RS		200603
6E17	10	W	E	UUWV	RS		200603
6E17	20	W	E	UUWV	RS		200603
6E17	30	W	E	UUWV	RS		200603
6E18	10	E	E	UUWV	RS		200603
6E19	10	W	E	UUWV	RS		200603
6E2	10	W	E	UUWV	RS		200603
6E20	10	E	E	URMM	RS		200603
6E20	20	E	E	URMM	RS		200603
6E20	30	E	E	URMM	RS		200603
6E20	40	E	E	URMM	RS		200603
6E20	9960	W	E	URMM	RS		200603
6E20	9970	W	E	URMM	RS		200603
6E20	9980	W	E	URMM	RS		200603
6E20	9990	W	E	URMM	RS		200603
6E21	10	E	E	UUWV	RS		200603
6E22	10	W	E	UUWV	RS		200603
6E23	10	E	E	UUWV	RS		200603
6E24	10	W	E	UUWV	RS		200603
6E24	20	W	E	UUWV	RS		200603
6E25	10	W	E	UUWV	RS		200603
6E26	10	E	E	UUUU	RS		200603
6E26	9990	W	E	UUUU	RS		200603
6E27	10	E	E	UUWV	RS		200604
6E28	9990	E	E	UUWV	RS		200604
6E28	10	W	E	UUWV	RS		200604
6E28	20	W	E	UUWV	RS		200603
6E29	10	W	E	UUWV	RS		200603
6E3	10	E	E	UUWV	RS		200609
6E32	10	W	W	UAII	KZ		200603
6E34	10	E	E	UUWV	RS		200603
6E36	10	E	E	UUWV	RS		200603
6E36	9990	W	E	UUWV	RS		200603
6E4	10	E	E	UUWV	RS		200603
6E4	20	E	E	UUWV	RS		200603
6E4	30	E	E	UUWV	RS		200603
6E4	9980	W	E	UUWV	RS		200609
6E40	10	E	W	UAII	KZ		200513
6E40	20	E	E	UAII	KZ		200513
6E40	9980	W	E	UAII	KZ		200609
6E40	9990	W	W	UAII	KZ		200603
6E5	10	E	E	UUWV	RS		200603
6E5	20	E	E	UUWV	RS		200603
6E5	30	E	E	UUWV	RS		200603
6E5	40	E	E	UUWV	RS		200603
6E5	50	E	E	UUWV	RS		200603
6E5	9960	W	E	UUWV	RS		200603
6E5	9970	W	E	UUWV	RS		200603
6E6	10	W	E	UUWV	RS		200603
6E7	10	W	E	UUWV	RS		200603
6E8	10	E	E	UUWV	RS		200603
6E8	20	E	E	UUWV	RS		200603
6E8	30	E	E	UUWV	RS		200603
6E9	10	W	E	UUWV	RS		200503
A1	10	E	W	LFFF	FR		200507
A1	10	E	W	LFFF	UK		200507
A1	110	E	W	LFFF	FR		200507
A1	120	E	W	LFFF	FR		200405
A1	130	E	W	LFFF	FR		200413
A1	140	E	W	LSAG	FR		200509
A1	150	E	W	LFAG	FR		200413
A1	160	E	W	LSAG	FR		200403
A1	160	E	W	LSAG	SZ		200403
A1	170	E	W	LSAG	SZ		200405
A1	180	E	W	LSAG	FR		200405
A1	180	E	W	LSAG	SZ		200405
A1	190	E	W	LSAG	FR		200405
A1	200	E	W	LSAG	FR		200607
A1	200	E	W	LSAG	IT		200607
A1	210	E	W	LIMM	IT		200605
A1	220	E	W	LIMM	IT		200605
A1	230	E	W	LIMM	IT		200605
A1	240	E	W	LIMM	IT		200509
A1	250	E	W	LIMM	IT		200509
A1	260	E	W	LIMM	IT		200605
A1	270	E	W	LIMM	IT		200605
A1	280	E	W	LIMM	IT		200605
A1	290	E	W	LIMM	IT		200605
A1	300	E	W	LIMM	IT		200509
A1	310	E	W	LIMM	IT		200509
A1	320	E	W	LIRR	IT		200509
A1	330	E	W	LIRR	IT		200509
A1	340	E	W	LIRR	IT		200509
A1	350	E	W	LIRR	IT		200509
A1	360	E	W	LIRR	IT		200508
A1	370	E	W	LIRR	IT		200509
A1	380	E	W	LIRR	IT		200509
A1	390	E	W	LIRR	IT		200508
A1	400	E	W	LIRR	IT		200508
A1	410	E	W	LIRR	IT		200508
A1	420	E	W	LIRR	IT		200607
A1	430	E	W	LIRR	IT		200607
A1	440	E	W	LIRR	IT		200607
A1	450	E	W	LIRR	IT		200607
A1	460	E	W	LIRR	IT		200607
A1	470	E	W	LIRR	IT		200607
A1	480	E	W	LIRR	IT		200607
A1	490	E	W	LIRR	IT		200607
A1	500	E	W	LIRR	IT		200607
A1	510	E	W	LIRR	IT		200607
A1	710	E	W	VYYF	BM		200610
A1	710	E	W	VYYF	TH		200610
A1	720	E	W	VTBB	TH		200610
A1	730	E	W	VTBB	TH		200610
A1	740	E	W	VTBB	TH		200607
A1	750	E	W	VTBB	LA		200607
A1	750	E	W	VTBB	TH		200607
A1	760	E	W	VLAO	LA		200607
A1	770	E	W	VVTS	LA		200607
A1	770	E	W	VVTS	VM		200607
A1	780	E	W	VVTS	VM		200607
A1	790	E	W	VVTS	VM		200607
A1	800	E	W	VVTS	VM		200607
A1	810	E	W	ZJSY	CH		200608
A1	810	E	W	ZJSY	VM		200608
A1	820	E	W	ZJSY	CH		200607
A1	820	E	W	ZJSY	HK		200607
A1	830	E	W	VHHK	HK		200607
A1	840	E	W	VHHK	HK		200607
A1	850	E	W	VHHK	HK		200607
A1	860	E	W	RCAA	HK		200607
A1	860	E	W	RCAA	TW		200607
A1	870	E	W	RCAA	TW		200607
A1	880	E	W	RCAA	TW		200607
A1	890	E	W	RCAA	TW		200607
A1	900	E	W	RCAA	TW		200607
A1	910	E	W	RCAA	TW		200607
A1	920	E	W	RCAA	TW		200607
A1	930	E	W	RCAA	TW		200607
A1	940	E	W	RCAA	TW		200607
A1	950	E	W	RORG	JA		200607
A1	950	E	W	RORG	TW		200607
A1	960	E	W	RORG	JA		200607
A1	970	E	W	RORG	JA		200607
A1	980	E	W	RORG	JA		200607
A1	990	E	W	RJTG	JA		200607
A1	1000	E	W	RJTG	JA		200607
A1	1010	E	W	RJTG	JA		200607
A1	1020	E	W	RJTG	JA		200607
A1	1030	E	W	RJTG	JA		200607
A1	1040	E	W	RJTG	JA		200607
A1	1050	E	W	RJTG	JA		200607
A1	1060	E	W	RJTG	JA		200607
A1	1070	E	W	RJTG	JA		200607
A1	1080	E	W	RJTG	JA		200607
A1	1090	E	W	RJTG	JA		200607
A1	1100	E	W	RJTG	JA		200607
A1	1110	E	W	RJTG	JA		200607
A1	1120	E	W	RJTG	JA		200607
A1	1130	E	W	RJTG	JA		200607
A1	1210	E	W	BIRD	IC		200607
A1	1220	E	W	BIRD	IC		200607
A1	1310	E	W	PAZA	US		200607
A1	1320	E	W	PAZA	US		200607
A1	1330	E	W	PAZA	US		200607
A1	1340	E	W	PAZA	US		200607
A1	1350	E	W	PAZA	US		200607
A1	1360	E	W	PAZA	US		200607
A1	1370	E	W	PAZA	US		200607
A1	1380	E	W	PAZA	US		200607
A1	1390	E	W	PAZA	US		200607
A1	1400	E	W	PAZA	US		200607
A1	1410	E	W	PAZA	US		200607
A1	1420	E	W	PAZA	US		200607
A1	1430	E	W	PAZA	US		200607
A1	1440	E	W	PAZA	CA		200607
A1	1440	E	W	PAZA	US		200607
A1	1450	E	W	CZVR	CA		200607
A1	1460	E	W	CZVR	CA		200607
A1	1470	E	W	CZVR	CA		200607
A1	1480	E	W	CZVR	CA		200607
A1	1490	E	W	CZVR	CA		200607
A1	1500	E	W	CZVR	CA		200607
A1	8500	W	W	CZVR	CA		200607
A1	8510	W	W	CZVR	CA		200607
A1	8520	W	W	CZVR	CA		200607
A1	8530	W	W	CZVR	CA		200607
A1	8540	W	W	CZVR	CA		200607
A1	8550	W	W	CZVR	CA		200607
A1	8560	W	W	PAZA	CA		200607
A1	8560	W	W	PAZA	US		200607
