ARPT_IDENT	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	NAME	AT_FLD	BEARING	DISTANCE	CYCLE_DATE
AS75381	GFN	5	AS	1	GRAFTON	Y			200202
AS75935	KMP	5	AS	2	KEMPSEY	N	215.1	1.4	200013
AS77947	CCY	5	AS	1	CLONCURRY	Y			200004
AS78207	WOL	5	AS	1	WOLLONGONG	Y			200002
AS79262	DBY	5	AS	1	DERBY	Y			199906
AS79367	PLC	5	AS	1	PORT LINCOLN	Y			199906
AS79403	NGU	5	AS	1	NGUKURR	Y			200005
AS79711	HML	5	AS	1	HAMILTON	Y			200004
AS80814	BCK	5	AS	1	BLACKALL	Y			200014
AS81905	ARG	4	AS	1	ARGYLE	Y			199907
AS82556	HB	4	AS	1	HOBART	Y			200112
AS82556	HB	5	AS	1	HOBART	N	121.7	2.0	200005
AS82556	TTR	5	AS	1	TEA TREE	N	120.3	12.2	200005
AS82557	EN	5	AS	1	ESSENDON	Y			200112
AS82557	PLE	5	AS	1	PLENTY	N	255.7	10.0	200004
AS83442	NWA	3	AS	1	NOWRA	Y			200608
AS83442	NWA	5	AS	1	NOWRA	Y			200608
AS83910	HAY	5	AS	1	HAY	Y			200002
AS84399	MOR	5	AS	1	MOREE	Y			200511
AS85241	COR	5	AS	1	COROWA	Y			199812
AS86484	WKB	5	AS	1	WARRACKNABEAL	Y			200004
AS86625	CRG	5	AS	1	CORRYONG	N	136.4	2.4	199812
AS86864	PEA	3	AS	2	PEARCE	Y			199906
AS86864	PEA	5	AS	1	PEARCE	Y			199906
AS88192	TNG	7	AS	1	THANGOOL	Y			200603
AS88731	MNG	1	AS	1	MANGALORE	Y			200511
AS88731	MNG	5	AS	1	MANGALORE	Y			200511
AS89407	TDL	3	AS	1	TINDAL	Y			200304
AS89407	TN	1	AS	1	TINDAL	Y			200109
AS89407	TN	5	AS	1	TINDAL	N	103.2	1.1	200005
AS89470	WDH	5	AS	1	WINDORAH	Y			200105
AS90222	BDV	5	AS	1	BIRDSVILLE	Y			200302
AS90382	CDO	5	AS	1	CONDOBOLIN	Y			200108
AS90640	PN	4	AS	1	PROSERPINE	Y			200005
AS90640	PN	5	AS	1	PROSERPINE	Y			200005
AS91410	WLG	1	AS	1	WALGETT	Y			200309
AS91410	WLG	5	AS	1	WALGETT	Y			200309
AS91631	GEL	4	AS	1	GERALDTON	Y			199906
AS91631	GEL	5	AS	1	GERALDTON	Y			199906
AS92453	DYS	5	AS	1	DYSART	N	145.5	1.6	200004
AS92507	LTV	5	AS	1	LATROBE VALLEY	Y			200004
AS92640	GIG	5	AS	1	GINGIN	Y			199906
AS92844	TEM	5	AS	1	TEMORA	Y			200002
AS92969	BWX	5	AS	1	BARROW ISLAND	Y			200511
AS93211	WGT	5	AS	1	WANGARATTA	Y			200004
AS94590	CH	4	AS	1	COFFS HARBOUR	Y			200112
AS94590	CH	5	AS	1	COFFS HARBOUR	Y			200112
AS96104	BKE	5	AS	1	BOURKE	Y			200108
AS96507	MYB	5	AS	1	MARYBOROUGH	Y			200511
AS96953	MRY	5	AS	1	MORUYA	Y			200002
AS98392	KSC	5	AS	1	KINGSCOTE	Y			200112
AS98836	CB	4	AS	1	CANBERRA	N	169.1	1.5	200307
AS98836	CB	5	AS	1	CANBERRA	Y			200601
AS98836	CCK	5	AS	1	CHURCH CREEK	N	347.6	9.4	200307
AS98970	LM	4	AS	1	LEARMONTH	Y			200109
AS98970	LM	5	AS	1	LEARMONTH	Y			200109
AS99699	GDH	5	AS	1	GUNNEDAH	Y			199901
AS99706	WYM	5	AS	1	WYNDHAM	Y			200005
AS99754	MTI	5	AS	1	MORNINGTON ISLAND	Y			200511
AS99777	FTZ	5	AS	1	FITZROY CROSSING	Y			199906
AS99778	HLC	5	AS	1	HALLS CREEK	Y			199906
AS99793	TEF	5	AS	1	TELFER	Y			200006
AS99859	WLU	5	AS	1	WILUNA	Y			199906
AS99860	LST	5	AS	1	LEINSTER	Y			199810
AS99865	MOG	5	AS	1	MOUNT MAGNET	N	181.7	3.1	200108
AS99873	LEO	5	AS	1	LEONORA	Y			199906
AS99882	TIB	5	AS	1	TIBOOBURRA	Y			200002
AS99891	QDI	5	AS	1	QUIRINDI	Y			199813
AS99918	CDU	5	AS	1	CEDUNA	Y			199904
AS99920	BLN	5	AS	1	BUSSELTON	Y			200302
AS99925	KII	5	AS	1	KING ISLAND	Y			199812
AS99928	NHL	1	AS	1	NHILL	Y			199813
AS99928	NHL	5	AS	1	NHILL	Y			199813
AS99936	MER	7	AS	1	MERIMBULA	Y			200603
AS99946	MNE	5	AS	1	MOUNT KEITH	Y			199906
AS99947	MHU	5	AS	1	MCARTHUR RIVER MINE	Y			200511
AU22312	GRZ	4	AU	1	GRAZ	N	348.4	2.2	200505
AU22312	GRZ	5	AU	1	GRAZ	N	347.3	4.3	200113
AU25150	BRK	5	AU	2	BRUCK	N	293.3	6.6	200201
AU25150	FMD	4	AU	1	FISCHAMEND	N	275.4	2.4	200505
AU25150	SNU	4	AU	1	SOLLENAU	N	37.6	18.1	200505
AU25150	STE	5	AU	1	STEINHOF	N	112.5	14.3	200201
AU25150	WGM	4	AU	1	WAGRAM	N	165.1	13.2	200505
AU25150	WO	5	AU	1	SCHWECHAT	N	113.9	5.0	200201
AU49706	INN	5	AU	1	INNSBRUCK	N	306.7	3.0	199907
AU58217	SBG	4	AU	1	SALZBURG	N	160.2	13.3	200505
AU58217	SBG	5	AU	1	SALZBURG	N	155.8	11.4	199908
AU58982	ZW	5	AU	2	ZELTWEG	Y			199908
AU65763	KFT	4	AU	1	KLAGENFURT	N	285.3	9.7	200505
AU65763	KFT	5	AU	1	KLAGENFURT	N	275.6	8.2	200010
AU65763	KW	5	AU	1	KLAGENFURT	N	104.9	5.2	200202
AU76587	FRE	4	AU	1	FREISTADT	N	169.0	12.1	200505
AU76587	LNZ	4	AU	1	LINZ	N	86.4	3.4	200505
AU76587	LNZ	5	AU	1	LINZ	N	265.7	5.4	200110
AV35446	ANG	5	AV	1	WALLBLAKE	N	90.7	2.1	200504
AY00001	ZPG	3	AY	1	PEGASUS	Y			200512
AY00002	ZIR	3	AY	1	ICE RUNWAY	Y			200512
AY06435	ZWD	3	AY	1	WILLIAMS FLD	Y			200512
AY06438	IRJ	4	AY	1	ISLA REY JORGE	Y			199912
AY06438	IRJ	5	AY	1	ISLA REY JORGE	Y			199912
AY06443	MBI	4	AY	1	MARAMBIO	Y			200505
AY06443	MBI	5	AY	3	MARAMBIO	Y			199811
AY06444	NHG	5	AY	1	PALMER STATION	Y			199912
AY06454	ZSP	3	AY	1	SOUTH POLE STATION	Y			200511
BA36166	SI	5	BA	2	SHAIKH ISA	N	331.7	1.6	200005
BA36166	SIA	2	BA	1	SHAIKH ISA	Y			199806
BA86670	BAH	4	BA	1	BAHRAIN	Y			200308
BA86670	LB	5	BA	1	BAHRAIN	N	300.5	1.4	200110
BB61122	BGI	4	BB	1	ADAMS	Y			200008
BB61122	BGI	5	BB	1	ADAMS	Y			200008
BC20648	JWN	5	BC	1	JWANENG	Y			200402
BC29713	FTV	4	BC	1	FRANCISTOWN	Y			200110
BC30370	GBE	5	BC	1	GABORONE	N	256.3	4.7	200005
BC30370	GBV	4	BC	1	GABORONE	N	76.2	5.3	200004
BC53390	MN	5	BC	1	MAUN	Y			200507
BC53390	MNV	4	BC	1	MAUN	N	75.9	2.6	200507
BC66443	KAS	5	BC	1	KASANE	Y			200213
BC66443	KSV	4	BC	1	KASANE	Y			200402
BC84528	SP	5	BC	1	SELEBI PHIKWE	N	115.2	1.4	200107
BD02940	BDA	4	BD	1	BERMUDA	Y			200310
BE02778	OKT	5	BE	1	KORTRIJK	Y			200601
BE42791	LG	5	BE	1	LIEGE	N	230.7	1.2	200011
BE42791	LGE	4	BE	1	LIEGE	N	227.2	1.4	200310
BE42791	ONL	5	BE	1	LIEGE	N	227.2	5.6	200310
BE44819	BBE	3	BE	1	BEAUVECHAIN	Y			200109
BE44819	HUL	4	BE	1	HULDENBERG	N	84.5	4.9	200112
BE46050	ONO	5	BE	1	OOSTENDE	N	259.1	5.2	200313
BE46743	CIV	1	BE	1	CHIEVRES	Y			200505
BE46743	CIV	3	BE	1	CHIEVRES	Y			200505
BE62801	KOK	2	BE	1	KOKSY	Y			200313
BE62806	BBL	3	BE	1	KLEINE BROGEL	Y			200409
BE62806	ONT	5	BE	1	KLEINE BROGEL	N	231.3	4.3	200409
BE68546	GSY	4	BE	1	GOSLY	Y			200310
BE68546	ONC	5	BE	1	CHARLEROI	N	246.2	4.3	200103
BE93570	AFI	4	BE	1	AFFLIGEM	N	92.6	13.1	200402
BE93570	BUB	4	BE	1	BRUSSELS	N	269.6	2.0	200402
BE93570	BUN	4	BE	1	BRUNO	N	227.1	18.8	200402
BE93570	OB	5	BE	1	BRUSSELS	N	258.2	5.1	200402
BE93570	OZ	5	BE	1	BRUSSELS	N	8.5	4.5	200512
BE96687	ANT	4	BE	1	ANTWERPEN	Y			200409
BE96687	NIK	4	BE	1	NICKY	N	82.9	10.5	200409
BE96687	ONW	5	BE	1	ANTWERPEN	N	289.1	4.2	200409
BE96687	WW	5	BE	1	ANTWERP	N	286.5	1.0	200409
BE98354	BFS	3	BE	1	FLORENNES	Y			200313
BF11330	ZBV	2	BF	1	BIMINI	N	104.7	1.6	200106
BF14403	ZMH	5	BF	1	MARSH HARBOUR	Y			200113
BF19757	ZIN	5	BF	1	GREAT INAGUA	N	41.9	1.1	200302
BF37729	ZTC	4	BF	1	TREASURE CAY	Y			200407
BF43426	ZCC	5	BF	1	CHUB CAY	Y			200005
BF51174	ZLS	5	BF	1	STELLA MARIS	Y			200608
BF54714	ZSJ	5	BF	1	SAN SALVADOR	Y			200301
BF72035	ZFP	4	BF	1	FREEPORT	Y			200113
BF88806	ZGB	5	BF	1	GOVERNORS HARBOUR	N	327.9	1.5	200604
BF99643	ZQA	4	BF	1	NASSAU	N	313.1	1.1	200113
BF99643	ZQA	5	BF	1	NASSAU	Y			200113
BG03748	SY	5	BG	1	SYLHET	Y			200509
BG03748	SYT	1	BG	1	SYLHET	Y			200509
BG20530	JR	5	BG	1	JESSORE	Y			199911
BG20530	JSR	1	BG	1	JESSORE	Y			200008
BG25495	IS	5	BG	1	ISHURDI	Y			199911
BG25835	CTG	4	BG	1	CHITTAGONG	Y			200103
BG25835	EG	5	BG	1	CHITTAGONG	Y			200103
BG41212	SD	5	BG	1	SAIDPUR	Y			200005
BG41212	SDP	1	BG	1	SAIDPUR	Y			200008
BG62126	CB	5	BG	1	COXS BAZAR	Y			200509
BG69130	DAC	4	BG	1	DHAKA	N	323.9	1.4	199911
BG69130	DCN	5	BG	1	DHAKA	N	271.5	1.1	199911
BG94348	RAJ	1	BG	1	RAJSHAHI	Y			200011
BG94348	RJ	5	BG	1	RAJSHAHI	Y			200509
BG94354	BL	5	BG	1	BARISAL	Y			200409
BH40793	BZE	4	BH	1	BELIZE	Y			200312
BH40793	BZE	5	BH	1	BELIZE	Y			200312
BK27902	BLK	5	BK	1	BANJA LUKA	N	167.3	9.4	200011
BK27902	LAK	4	BK	1	BANJA LUKA	Y			200310
BK56123	IL	5	BK	1	SARAJEVO	Y			200411
BK56123	KEB	4	BK	1	SARAJEVO	N	215.5	8.3	200103
BK56123	KG	5	BK	1	KOBILJACA	N	114.3	7.5	200103
BK56123	SAR	2	BK	1	SARAJEVO	Y			200103
BK62790	TU	5	BK	1	TUZLA	N	93.4	10.4	200113
BK62790	TUZ	3	BK	1	TUZLA	Y			200113
BK62812	DNC	5	BK	1	MOSTAR	N	356.9	8.7	200504
BK62812	MSR	4	BK	1	MOSTAR	N	339.5	1.4	200610
BL00003	CBA	4	BL	1	COCHABAMBA	Y			200407
BL00003	CBB	5	BL	1	COCHABAMBA	Y			200407
BL00003	R	5	BL	2	COCHABAMBA	N	114.1	5.1	200408
BL09243	PSZ	5	BL	1	PUERTO SUAREZ	Y			200506
BL27485	SRE	5	BL	1	SUCRE	Y			200507
BL27485	SUR	4	BL	1	SUCRE	Y			200507
BL42125	TCZ	5	BL	1	EL TROMPILLO	Y			200412
BL62794	POI	5	BL	1	POTOSI	Y			200504
BL70630	TDD	5	BL	1	TRINIDAD	Y			200506
BL70630	TRI	4	BL	1	TRINIDAD	N	148.0	1.8	200506
BL82257	VIR	4	BL	1	VIRU VIRU	N	149.0	1.3	200313
BL82257	VRO	5	BL	1	VIRU VIRU	N	149.9	7.5	200412
BL83224	TAR	4	BL	1	TARIJA	Y			200506
BL83224	TJA	5	BL	1	TARIJA	Y			200506
BL94927	LPZ	5	BL	1	LA PAZ	N	261.8	1.4	200506
BL94927	PAZ	4	BL	1	LA PAZ	N	97.4	2.4	200506
BL94936	CIJ	5	BL	1	COBIJA	Y			200603
BL95002	ANA	5	BL	1	SANTA ANA	Y			200506
BL96092	ORU	5	BL	1	ORURO	N	133.6	1.1	200506
BL96266	YAC	5	BL	1	YACUIBA	Y			200411
BL96267	BJO	5	BL	1	BERMEJO	Y			200506
BL96269	VTS	5	BL	1	VILLAMONTES	Y			200506
BM00003	AN	5	BM	1	ANN	Y			200401
BM00010	EL	5	BM	1	EL	Y			200605
BM01991	KT	5	BM	2	KAWTHOUNG	Y			200306
BM02307	TD	5	BM	1	THANDWE	Y			200512
BM04151	SW	5	BM	1	SITTWE	Y			200306
BM19817	KP	5	BM	1	KYAUKPYU	Y			200505
BM21182	KG	5	BM	1	KENGTUNG	Y			200502
BM24709	DWI	4	BM	1	DAWEI	Y			200608
BM24709	DWI	5	BM	1	DAWEI	Y			200608
BM31618	MM	5	BM	2	MAWLAMYINE	Y			200306
BM32141	ME	5	BM	1	MYEIK	Y			200504
BM38779	MDS	5	BM	1	MINGALADON	N	35.2	2.4	200306
BM38779	YGN	5	BM	1	YANGON	N	211.5	11.8	200306
BM42105	BGN	5	BM	1	BAGAN	Y			200506
BM46459	BM	5	BM	1	BANMAW	Y			200306
BM47740	MKA	5	BM	1	MYITKYINA WEST	Y			200503
BM51494	TL	5	BM	1	TACHILEIK	Y			200306
BM58951	LSO	4	BM	1	LASHIO	Y			200509
BM58951	LSO	5	BM	1	LASHIO	Y			200509
BM68905	TGO	4	BM	1	TAUNGOO	N	165.2	1.0	200501
BM72381	MK	5	BM	1	MYITKYINA	Y			200310
BM76338	MKT	5	BM	1	MEIKTILA	Y			200307
BM82920	LK	5	BM	1	LOIKAW	Y			200506
BM91967	KL	5	BM	1	KALAY	Y			200306
BM96768	HHO	5	BM	1	HEHO	Y			200605
BM96771	PT	5	BM	1	PUTAO	Y			200306
BM96776	MDY	4	BM	1	MANDALAY	Y			200105
BM96779	NS	5	BM	1	NAMSANG	Y			200601
BM96782	MS	5	BM	1	MONG HSAT	N	198.1	1.1	200306
BM96811	PTN	4	BM	1	PATHEIN	Y			200603
BM96811	PTN	5	BM	1	PATHEIN	Y			200603
BM96818	PA	5	BM	1	HPA AN	Y			200310
BM96826	MIA	4	BM	1	MANDALAY	Y			200306
BM96826	MIA	5	BM	1	MANDALAY	Y			200306
BN24535	CO	5	BN	1	COTONOU	N	237.7	1.4	200002
BN24535	TYE	4	BN	1	COTONOU	Y			200606
BO00001	UU	5	BO	1	VITEBSK	N	243.0	3.1	200609
BO00001	VTB	4	BO	1	VITEBSK	Y			200409
BO00001	WS	5	BO	1	VITEBSK	N	61.0	2.9	200609
BO00005	CO	5	BO	1	MOGILEV	N	313.8	2.5	200605
BO00005	UF	5	BO	1	MOGILEV	N	130.3	2.6	200404
BO48909	GH	5	BO	1	MINSK-2	N	311.7	3.2	199911
BO48909	MNS	4	BO	1	MINSK-2	Y			200609
BO48909	VX	5	BO	1	MINSK-2	N	140.0	3.1	200609
BO60058	GP	5	BO	1	GRODNO	N	173.1	2.9	200609
BO60058	WF	5	BO	1	GRODNO	N	356.8	2.9	200606
BO60059	GK	5	BO	1	MINSK-1	N	126.3	2.9	200609
BO60059	NE	5	BO	1	MINSK-1	N	305.1	2.9	200609
BO60060	GM	5	BO	1	GOMEL	N	110.4	2.8	200609
BO60060	GOL	4	BO	1	GOMEL	N	282.2	1.3	200609
BO60060	MV	5	BO	1	GOMEL	N	290.7	2.6	200609
BO60061	BY	5	BO	1	BREST	N	288.7	2.8	200312
BO60061	CP	5	BO	1	BREST	N	108.9	2.7	200312
BP35029	HN	4	BP	1	HONIARA	N	68.2	2.3	200511
BP35029	HN	5	BP	1	HONIARA	Y			200511
BR00009	BBC	5	BR	1	BARBACENA	Y			200503
BR00149	JAC	4	BR	1	JACAREACANGA	Y			200408
BR00149	JAC	5	BR	1	JACAREACANGA	Y			200102
BR00283	FUR	5	BR	1	FURNAS	Y			200609
BR00339	PAT	5	BR	1	PATOS DE MINAS	Y			200408
BR00390	URB	5	BR	1	UBERABA	Y			200004
BR00392	AGN	5	BR	1	ALAGOINHAS	N	180.8	1.4	200001
BR00418	LEN	5	BR	1	LENCOIS	Y			200512
BR00421	CBF	5	BR	1	CABO FRIO	Y			200512
BR00503	BL	5	BR	1	SALINOPOLIS	N	183.9	5.0	200009
BR00529	RBC	4	BR	1	BRANCO	Y			200209
BR00529	RBC	5	BR	1	BRANCO	Y			200504
BR00530	TOR	5	BR	1	TORRES	Y			200605
BR00536	CXM	5	BR	2	COXIM	N	67.8	2.6	200011
BR00792	ADA	4	BR	1	ALDEIA	Y			200607
BR00792	ADA	5	BR	1	ALDEIA	Y			200607
BR01112	FRM	5	BR	1	FORMOSA	Y			199902
BR01201	MRN	5	BR	1	MARINGA	Y			200312
BR01248	COM	5	BR	1	COMANDATUBA	Y			200512
BR01332	PKT	5	BR	1	PARACATU	N	137.8	3.3	200206
BR01461	PMS	4	BR	1	PALMAS	Y			200513
BR01461	PMS	5	BR	1	PALMAS	Y			200606
BR02163	PRR	4	BR	1	PRUDENTE	Y			200610
BR02163	PRR	5	BR	1	PRUDENTE	N	297.0	2.8	200111
BR02511	BGC	4	BR	1	BRAGANCA	N	150.9	2.3	200508
BR02511	BGC	5	BR	1	BRAGANCA	Y			200508
BR02760	TBE	5	BR	1	TAUBATE	Y			200007
BR02815	MRC	4	BR	1	MARICA	N	69.2	4.4	200607
BR02819	NOA	5	BR	1	NOVA	N	145.1	2.0	200512
BR02847	CAD	5	BR	1	CACADOR	Y			200605
BR03055	BRT	5	BR	1	BARRETOS	Y			200109
BR03626	BEL	4	BR	1	BELEM	Y			200408
BR03626	BEL	5	BR	1	BELEM	Y			200005
BR03626	IE	5	BR	2	VALDE	N	45.6	1.3	200607
BR03888	JZR	5	BR	1	JUAZEIRO	Y			200408
BR04982	URP	4	BR	1	URUBUPUNGA	Y			200105
BR04982	URP	5	BR	1	URUBUPUNGA	Y			200105
BR05120	YLH	5	BR	1	ILHEUS	Y			200008
BR06094	SAN	5	BR	1	SANTO ANGELO	Y			200601
BR06342	AAQ	5	BR	1	ARARAQUARA	Y			200109
BR06973	TOL	5	BR	1	TOLEDO	Y			200113
BR08073	FRC	5	BR	1	FRANCA	Y			200103
BR08377	PNB	5	BR	1	PARNAIBA	Y			200408
BR09887	RON	5	BR	1	RONDONIA	N	75.2	4.0	200508
BR09936	JRP	5	BR	1	RIO PRETO	Y			200512
BR10189	BCH	5	BR	1	BACACHERI	Y			200005
BR10207	PNC	4	BR	1	PORTO NACIONAL	Y			200601
BR10207	PNC	5	BR	1	PORTO NACIONAL	Y			200009
BR10265	LJS	5	BR	1	LAGES	Y			200103
BR10966	REC	4	BR	1	RECIFE	Y			200610
BR11688	MAE	5	BR	1	MARTE	Y			200605
BR12690	MDD	5	BR	1	DOURADO	Y			200106
BR13713	ULD	4	BR	1	UBERLANDIA	Y			200311
BR13713	ULD	5	BR	1	UBERLANDIA	Y			200010
BR14346	CIA	4	BR	1	CUIABA	Y			200408
BR14346	CIA	5	BR	1	CUIABA	Y			200113
BR14370	ARX	4	BR	1	ARAXA	N	57.2	9.4	200310
BR14370	ARX	5	BR	1	ARAXA	Y			200206
BR14520	PFD	1	BR	1	PASSO FUNDO	Y			200210
BR14520	PFD	5	BR	1	PASSO FUNDO	Y			200512
BR14754	SLI	4	BR	1	SAO LUIS	Y			200504
BR14754	SLI	5	BR	1	SAO LUIS	Y			200504
BR14994	PSN	4	BR	1	PIRACUNUNGA	Y			200507
BR14994	PSN	5	BR	1	PIRACUNUNGA	Y			200507
BR16530	URC	5	BR	1	COARI	Y			200602
BR17796	TIR	5	BR	1	TIRIOS	Y			200003
BR18107	ERP	5	BR	1	EIRUNEPE	N	341.1	1.4	200408
BR18413	MAC	4	BR	1	MACAE	Y			200607
BR18413	MAC	5	BR	1	MACAE	Y			200607
BR18478	CXS	4	BR	1	DO SUL	Y			200105
BR18478	CXS	5	BR	1	DO SUL	N	157.3	4.0	200105
BR18633	BRS	4	BR	1	BRASILIA	N	108.7	5.9	200604
BR18633	BRS	5	BR	1	BRASILIA	N	111.1	6.0	200604
BR18633	CH	5	BR	1	COCHO	N	272.6	2.0	200604
BR18633	IR	5	BR	1	TREVO	N	131.2	1.2	200604
BR18633	XMA	1	BR	1	GAMA	Y			200607
BR18687	ASS	5	BR	1	ASSIS	Y			200105
BR18796	XPC	4	BR	1	CHAPECO	Y			200210
BR18796	XPC	5	BR	1	CHAPECO	Y			200512
BR19333	TRM	4	BR	1	TRES MARIAS	N	114.3	15.4	200408
BR19485	MCE	4	BR	1	ZUMBI	Y			200607
BR19485	MCO	5	BR	1	MACEIO	Y			200507
BR19854	GGT	5	BR	1	GUARATINGUETA	Y			199808
BR20731	LNS	5	BR	1	LINS	Y			200109
BR21060	FGN	5	BR	1	FAZENDA GUANABARA	Y			200010
BR21105	ORH	5	BR	1	OURINHOS	Y			200207
BR21257	MOZ	5	BR	1	MOZ	Y			200206
BR21625	ACJ	4	BR	1	ARACAJU	Y			200602
BR21625	ACJ	5	BR	1	ARACAJU	Y			200512
BR21665	CRJ	4	BR	1	CARAJAS	Y			200408
BR21665	CRJ	5	BR	1	CARAJAS	Y			200311
BR21995	CAV	5	BR	1	CASCAVEL	Y			200313
BR22136	VAL	5	BR	1	VALADARES	Y			200207
BR23737	MAN	4	BR	1	MANAUS	N	103.2	4.5	200604
BR23737	MAN	5	BR	1	MANAUS	Y			200504
BR24380	PTP	5	BR	1	PONTA PORA	Y			199807
BR24538	ANP	4	BR	1	ANAPOLIS	N	60.0	2.5	200505
BR24538	ANP	5	BR	1	ANAPOLIS	N	39.8	6.9	200607
BR24538	PP	5	BR	6	POROROCA	N	238.3	6.5	200505
BR24737	ATM	1	BR	1	ALTAMIRA	Y			200108
BR24737	ATM	5	BR	1	ALTAMIRA	Y			200311
BR27155	PTS	1	BR	1	PELOTAS	Y			200610
BR27155	PTS	5	BR	1	PELOTAS	Y			199809
BR27159	COA	4	BR	1	CANOAS	Y			200609
BR27159	OAS	5	BR	1	CANOAS	Y			200504
BR27274	OIA	5	BR	1	OIAPOQUE	Y			200202
BR27496	MCL	5	BR	1	MONTES CLAROS	Y			200109
BR27683	GOI	4	BR	1	GOIANIA	Y			200605
BR27683	GOI	5	BR	1	GOIANIA	Y			200505
BR28087	LST	5	BR	1	LAGOA SANTA	Y			200005
BR28623	NVG	5	BR	1	NAVEGANTES	Y			199805
BR29109	MSS	4	BR	1	MOSSORO	Y			200408
BR29109	MSS	5	BR	1	MOSSORO	Y			200113
BR29554	CNA	1	BR	1	CAROLINA	Y			200605
BR29554	CNA	5	BR	1	CAROLINA	Y			200110
BR32822	CPO	5	BR	1	CAMPOS	Y			200208
BR32944	BCO	4	BR	1	BONSUCESSO	N	271.6	4.9	200413
BR32944	PER	5	BR	1	PERUS	N	112.4	15.8	200413
BR33394	TUP	5	BR	1	TUPA	Y			200511
BR33419	PEL	5	BR	1	PELADA	Y			200505
BR34450	SMA	4	BR	1	SANTA MARIA	N	105.6	1.3	200604
BR34450	SMA	5	BR	1	SANTA MARIA	Y			200112
BR34450	SMR	5	BR	1	CERRITO	N	94.2	4.2	200510
BR35309	ATF	4	BR	1	ALTA FLORESTA	Y			200506
BR35309	ATF	5	BR	1	ALTA FLORESTA	Y			200506
BR37946	YBA	5	BR	1	ITUMBIARA	Y			200605
BR38454	TRS	4	BR	1	TERESINA	Y			200605
BR38454	TRS	5	BR	1	TERESINA	Y			200203
BR38456	SGR	5	BR	1	PORTO SEGURO	Y			200406
BR38720	MRB	4	BR	1	MARABA	Y			200408
BR38720	MRB	5	BR	1	MARABA	Y			200104
BR39554	PCL	5	BR	1	POCOS	Y			200109
BR39889	STM	4	BR	1	SANTAREM	N	97.4	1.5	200106
BR39889	STM	5	BR	1	SANTAREM	Y			200408
BR39977	YTZ	4	BR	1	IMPERATRIZ	Y			200010
BR39977	YTZ	5	BR	1	IMPERATRIZ	Y			200010
BR40081	CUB	5	BR	1	CORUMBA	Y			200312
BR40637	FOZ	4	BR	1	FOZ	N	144.5	1.2	200002
BR40637	FOZ	5	BR	1	FOZ	N	144.2	6.0	200001
BR40637	QQ	5	BR	1	IGUACU	N	144.3	1.1	200001
BR41479	CAX	4	BR	1	CAXIAS	N	132.9	5.3	200310
BR41479	CAX	5	BR	1	CAXIAS	N	117.7	5.9	200508
BR41479	IT	5	BR	1	MERITI	N	100.6	6.7	199810
BR41479	PCX	4	BR	1	PORTO	N	276.3	22.1	200402
BR41479	YLA	5	BR	1	ILHA	N	252.7	4.4	200604
BR42189	CRT	5	BR	1	CURITIBA	Y			200312
BR42189	CTB	4	BR	1	CURITIBA	Y			200604
BR42189	PNH	5	BR	1	PINHAIS	N	332.0	6.6	199901
BR42501	CNB	5	BR	1	CANA BRAVA	Y			199810
BR42667	CGR	4	BR	1	CAMPO GRANDE	Y			200505
BR42667	CGR	5	BR	1	CAMPO GRANDE	N	57.8	5.0	200505
BR42667	IG	5	BR	3	SOJA	N	42.7	1.4	200605
BR42667	PP	5	BR	1	MARACA	N	229.1	4.3	200505
BR42869	BGE	1	BR	1	BAGE	Y			200111
BR42869	BGE	5	BR	1	BAGE	Y			200010
BR43717	CUA	5	BR	1	CARAUARI	Y			200109
BR44198	YTN	5	BR	1	ITAMARATI NORTE	Y			200010
BR45845	MXN	5	BR	1	MAXARANGUAPE	Y			200003
BR46398	IS	5	BR	1	CIMBRA	N	102.2	5.4	200302
BR46398	IV	5	BR	1	IPITANGA	Y			200302
BR46398	SVD	4	BR	1	SALVADOR	Y			200609
BR46398	SVD	5	BR	1	SALVADOR	Y			200309
BR47358	CXB	4	BR	1	CACHIMBO	Y			200401
BR47358	CXB	5	BR	1	CACHIMBO	Y			200401
BR47584	CNF	4	BR	1	CONFINS	N	156.6	6.4	200310
BR48314	FTR	5	BR	1	FRONTEIRA	Y			200605
BR48383	CPG	5	BR	1	CAMPINA GRANDE	Y			200607
BR48822	MCR	5	BR	1	MANICORE	Y			200402
BR49739	BDA	5	BR	1	BOCA DO ACRE	N	76.4	11.3	200402
BR50076	FNO	4	BR	1	FERNANDO	N	42.3	1.0	200601
BR50076	NOR	5	BR	1	NORONHA	Y			200605
BR50946	NX	5	BR	1	DOMEL	N	274.0	11.3	200208
BR50946	PNG	5	BR	1	PARANAGUA	Y			200208
BR52119	AMP	5	BR	1	AMAPA	Y			200511
BR52238	YTC	5	BR	1	ITACOATIARA	Y			200607
BR52562	GAB	5	BR	1	GABI	N	354.0	9.7	200602
BR52562	JNV	4	BR	1	JOINVILLE	Y			200602
BR52790	YPT	5	BR	1	USIMINAS	Y			199808
BR53789	LUZ	4	BR	1	LUZIANIA	Y			200408
BR53789	LUZ	5	BR	1	LUZIANIA	Y			200408
BR55011	YAU	5	BR	1	IAUARETE	Y			200003
BR55231	BRU	5	BR	1	BAURU	N	140.3	3.5	200105
BR55274	ALC	5	BR	1	ALCANTARA	Y			200607
BR55542	GJM	5	BR	1	GUAJARA	Y			200312
