PJA_IDENT	SEG_NBR	NAME	ICAO_REGION	SHAP	DERIVATION	WGS_LAT1	WGS_DLAT1	WGS_LONG1	WGS_DLONG1	WGS_LAT2	WGS_DLAT2	WGS_LONG2	WGS_DLONG2	WGS_LAT0	WGS_DLAT0	WGS_LONG0	WGS_DLONG0	TYPE	RADIUS1	RADIUS2	BEARING1	BEARING2	DISTANCE1	DISTANCE2	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	CYCLE_DATE
US00280	00010	BARDSTOWN, GREENE CO PARACHUTE CNTR	KZ	C		N37375452	37.631811	W085403316	-85.675878					N37482589	37.807192	W085305464	-85.515178	3	2.50		35.0		13.0		EWO	4	US	1	200409
US00281	00010	BARDSTOWN, SAMUELS FLD	KZ	A		N37375452	37.631811	W085403316	-85.675878					N37485100	37.814167	W085325430	-85.548417	3			28.0		12.5		EWO	4	US	1	200412
US00282	00010	EL CENTRO NAF	KZ	A										N32445591	32.748864	W115303088	-115.508578	4	0.10						IPL	2	US	1	200413
US00283	00010	ELKTON, STANDARD FLD	KZ	C		N36371917	36.621992	W087244553	-87.412647					N36484985	36.813847	W087105504	-87.181956	3	5.00		45.0		16.0		CKV	4	US	1	200409
US00284	00010	FLEMINGSBURG, FLEMING-MASON	KZ	C		N38385816	38.649488	W084183827	-84.310630					N38343953	38.577647	W083443786	-83.743850	3	1.00		103.0		27.0		FLM	4	US	1	200409
US00285	00010	FORT CAMPBELL, BASTOGNE DROP ZONE	KZ	A		N36371917	36.621992	W087244553	-87.412647					N36374391	36.628864	W087344105	-87.578069	3			274.0		8.0		CKV	4	US	1	200409
US00286	00010	FORT CAMPBELL, CORREGIDOR DROP ZONE	KZ	A		N36371917	36.621992	W087244553	-87.412647					N36370685	36.618569	W087382526	-87.640350	3			270.0		11.0		CKV	4	US	1	200409
US00287	00010	FORT CAMPBELL, LOS BANOS DROP ZONE	KZ	A		N36371917	36.621992	W087244553	-87.412647					N36345321	36.581447	W087364836	-87.613433	3			257.0		10.0		CKV	4	US	1	200409
US00288	00010	FORT CAMPBELL, SON DROP ZONE	KZ	A		N36371917	36.621992	W087244553	-87.412647					N36392618	36.657272	W087290762	-87.485450	3			302.0		4.1		CKV	4	US	1	199712
US00289	00010	FORT CAMPBELL, SUCKCHON SPECIAL DZ	KZ	A		N36371917	36.621992	W087244553	-87.412647					N36330472	36.551311	W087360043	-87.600119	3			246.0		10.0		CKV	4	US	1	200409
US00290	00010	GLASGOW MUNI	KZ	C		N36554347	36.928742	W086263636	-86.443433					N37015312	37.031422	W085573923	-85.960897	3	5.00		73.0		24.0		BWG	2	US	1	200409
US00291	00010	GREENVILLE, MUHLENBERG CO	KZ	C		N37225671	37.382419	W087154932	-87.263700					N37142707	37.240853	W087091114	-87.153094	3	5.00		149.0		10.0		CCT	2	US	1	200410
US00292	00010	GREENVILLE, MUHLENBERG CO	KZ	C		N37225671	37.382419	W087154932	-87.263700					N37170000	37.283333	W087111044	-87.186233	3	2.00		149.0		7.0		CCT	2	US	1	200409
US00293	00010	HOPKINSVILLE-CHRISTIAN CO	KZ	C		N36371917	36.621992	W087244553	-87.412647					N36510990	36.852750	W087272926	-87.458128	3	3.00		352.0		14.0		CKV	4	US	1	200409
US00294	00010	OWENSBORO, WINDY HOLLOW DRAG STRIP	KZ	C		N37443679	37.743553	W087095738	-87.165939					N37391280	37.653556	W087131610	-87.221139	3	2.00		205.0		6.0		OWB	4	US	1	200409
US00295	00010	HOBART SKY RANCH	KZ	C		N41303602	41.510006	W087341756	-87.571544					N41332616	41.557267	W087144077	-87.244658	3	2.00		77.0		15.0		CGT	2	US	1	200409
US00296	00010	BATON ROUGE	KZ	A		N30290647	30.485131	W091173862	-91.294061					N30342374	30.573261	W091035320	-91.064778	3			60.0		13.0		BTR	2	US	1	200412
US00297	00010	BELLE CHASSE	KZ	A		N29510070	29.850195	W090001074	-90.002984					N29520795	29.868875	W089581632	-89.971200	3			54.0		2.0		HRV	2	US	1	200412
US00298	00010	BODCAW	KZ	A		N32461691	32.771365	W093483575	-93.809929					N32461548	32.770967	W093293719	-93.493664	3			83.0		16.0		EIC	2	US	1	200412
US00299	00010	BREAUX BRIDGE, BORDELON AIRPARK	KZ	A		N30113772	30.193812	W091593325	-91.992569					N30180026	30.300072	W091521217	-91.870047	3			42.0		9.0		LFT	2	US	1	200412
US00300	00010	FORT POLK	KZ	C		N31064187	31.111631	W093130449	-93.217913					N30514326	30.862017	W093113335	-93.192597	3	0.50		170.0		15.0		FXU	2	US	1	200412
US00301	00010	CEDARTOWN, CORNELIUS-MOORE FLD	KZ	C		N34094525	34.162569	W085070992	-85.119422					N34005094	34.014150	W085085154	-85.147650	3	3.00		188.0		9.0		RMG	2	US	2	200409
US00302	00010	GONZALES, LOUISIANA RGNL	KZ	C		N30290647	30.485131	W091173862	-91.294061					N30101998	30.172217	W090564844	-90.946789	3	5.00		130.0		26.0		BTR	2	US	1	200412
US00303	00010	JEANERETTE, LE MAIRE MEM	KZ	C		N30113772	30.193812	W091593325	-91.992569					N29533459	29.892942	W091393452	-91.659589	3	5.00		133.0		25.0		LFT	2	US	1	200412
US00304	00010	MANSFIELD, C E RUSTY WILLIAMS	KZ	C		N32240056	32.400154	W093354253	-93.595148					N32034257	32.061825	W093454946	-93.763739	3	3.00		196.0		22.0		EMG	2	US	1	200412
US00305	00010	OPELOUSAS, ST LANDRY PARISH-AHART FLD	KZ	C		N30113772	30.193812	W091593325	-91.992569					N30353528	30.593133	W092080137	-92.133714	3	3.00		340.0		25.0		LFT	2	US	1	200412
US00306	00010	FORT COLLINS-LOVELAND MUNI	KZ	C		N40301393	40.503869	W104331085	-104.553013					N40270802	40.452228	W104582462	-104.973506	3	3.00		248.0		19.5		GLL	2	US	1	200412
US00307	00010	SHREVEPORT DOWNTOWN	KZ	C		N32461691	32.771365	W093483575	-93.809929					N32323675	32.543542	W093445221	-93.747836	3	1.00		160.0		14.0		EIC	2	US	1	200412
US00308	00010	ACCIDENT	KZ	A		N39380611	39.635031	W079030190	-79.050528					N39375003	39.630564	W079210896	-79.352489	3			275.0		14.0		GRV	4	US	1	200504
US00309	00010	LITTLESTOWN, KINGSDALE AIRPARK	KZ	C		N39294203	39.495008	W076584286	-76.978572					N39414044	39.694567	W077051769	-77.088247	3	2.00		345.0		13.0		EMI	2	US	1	200109
US00310	00010	GAMBRILLS, DAIRY FARM	KZ	C		N39101583	39.171064	W076394052	-76.661256					N39031857	39.055158	W076404623	-76.679508	3	0.50		198.0		7.0		BAL	2	US	1	200504
US00311	00010	EDGEWOOD	KZ	A		N39101583	39.171064	W076394052	-76.661256					N39304428	39.512300	W076131074	-76.219650	3			56.0		29.0		BAL	2	US	1	200504
US00312	00010	GREATER KANKAKEE	KZ	C										N41042792	41.074422	W087505925	-87.849792	4	2.00						IKK	4	US	1	200102
US00313	00010	PERDIDO KEY, FLORABAMA DROP ZONE	KZ	C		N30281980	30.472167	W087200900	-87.335833					N30153083	30.258564	W087311610	-87.521139	3	2.00		216.0		16.0		NUN	1	US	1	200504
US00314	00010	LONG GREENE DROP ZONE	KZ	C		N39101583	39.171064	W076394052	-76.661256					N39285884	39.483011	W076272170	-76.456028	3	0.50		38.0		21.0		BAL	2	US	1	200504
US00315	00010	OCEAN CITY MUNI	KZ	C		N38204202	38.345006	W075303812	-75.510588					N38184681	38.313003	W075075343	-75.131508	3	3.00		108.0		18.0		SBY	2	US	1	200504
US00316	00010	PATUXENT RIVER NAS/TRAPNELL FLD (NR 1)	KZ	C		N38171625	38.287847	W076240081	-76.400225					N38163287	38.275797	W076251383	-76.420508	3	0.03		243.0		1.2		PXT	2	US	1	200504
US00317	00010	PATUXENT RIVER NAS/TRAPNELL FLD (NR 2)	KZ	C		N38171625	38.287847	W076240081	-76.400225					N38173971	38.294364	W076251097	-76.419714	3	0.25		303.0		1.0		PXT	2	US	1	200504
US00318	00010	GREENWOOD, CAMP MCCAIN DROP ZONE	KZ	C		N33274990	33.463861	W090163840	-90.277333					N33384054	33.644594	W089404401	-89.678892	3	5.00		67.0		31.9		SQS	2	US	1	200504
US00319	00010	RISING SUN, FARMINGTON	KZ	A		N39404133	39.678147	W075362553	-75.607092					N39403872	39.677422	W076010205	-76.017236	3			280.0		19.0		DQO	2	US	1	200504
US00320	00010	SUMANG DROP ZONE	KZ	C		N39101583	39.171064	W076394052	-76.661256					N39115918	39.199772	W077054137	-77.094825	3	0.40		286.0		20.3		BAL	2	US	1	200504
US00321	00010	TEWEY DROP ZONE	KZ	C		N39101583	39.171064	W076394052	-76.661256					N39334542	39.562617	W076331339	-76.553719	3	1.00		23.0		24.0		BAL	2	US	1	200504
US00322	00010	UNITY DROP ZONE	KZ	C		N39101583	39.171064	W076394052	-76.661256					N39140227	39.233964	W077045655	-77.082375	3	0.40		292.0		20.0		BAL	2	US	1	200504
US00323	00010	FORT DEVENS, TURNER DROP ZONE	KZ	C		N42324542	42.545950	W072032948	-72.058189					N42291679	42.487997	W071393658	-71.660161	3	0.50		115.0		18.0		GDM	2	US	1	200407
US00324	00010	MONTAGUE, TURNERS FALLS	KZ	C		N42473940	42.794278	W072173040	-72.291778					N42342809	42.574469	W072340729	-72.568692	3	5.00		237.0		18.0		EEN	2	US	1	200407
US00325	00010	NATICK LABORATORY SUDBURY	KZ	C		N42212682	42.357450	W070592237	-70.989547					N42244058	42.411272	W071272235	-71.456208	3	0.25		295.0		21.0		BOS	2	US	1	200407
US00326	00010	NORTHAMPTON	KZ	C		N42094303	42.161953	W072425833	-72.716203					N42194125	42.328125	W072364229	-72.611747	3	3.00		39.0		11.0		BAF	2	US	1	200407
US00327	00010	ORANGE MUNI	KZ	C		N42324542	42.545950	W072032948	-72.058189					N42340817	42.568936	W072165358	-72.281550	3	1.00		292.0		10.0		GDM	2	US	1	200407
US00328	00010	PEPPERELL	KZ	C		N42520672	42.868533	W071221031	-71.369531					N42415138	42.697606	W071330154	-71.550428	3	3.00		233.0		13.0		MHT	4	US	1	200407
US00329	00010	WESTOVER ARB, BEANBAG DROP ZONE	KZ	A		N42115113	42.197536	W072313471	-72.526308					N42124788	42.213300	W072320100	-72.533611	3			355.0		1.0		CEF	2	US	1	200410
US00330	00010	BARAGA DROP ZONE	KZ	C		N47101294	47.170261	W088290739	-88.485386					N46451452	46.754033	W088275126	-88.464239	3	2.00		180.0		25.0		CMX	4	US	1	200409
US00331	00010	CAMP GRAYLING	KZ	C		N45004490	45.012472	W084421540	-84.704278					N44452773	44.757703	W084314788	-84.529967	3	0.50		160.0		17.0		GLR	4	US	1	200409
US00332	00010	CEDAR SPRINGS	KZ	C		N42471219	42.786719	W085294944	-85.497067					N43160834	43.268983	W085323557	-85.543214	3	1.50		360.0		29.0		GRR	4	US	1	200409
US00333	00010	GRENADA DROP ZONE	KZ	C		N33274990	33.463861	W090163840	-90.277333					N33481939	33.805386	W089461419	-89.770608	3	5.00		48.0		32.6		SQS	2	US	1	200504
US00334	00010	HASTINGS	KZ	C		N42471219	42.786719	W085294944	-85.497067					N42382936	42.641489	W085164407	-85.278908	3	5.00		136.0		13.0		GRR	4	US	1	200409
US00335	00010	YAZOO CITY, YAZOO CO	KZ	C		N32302700	32.507500	W090100360	-90.167667					N32530714	32.885317	W090273135	-90.458708	3	3.00		322.0		27.0		JAN	2	US	1	200504
US00336	00010	EAST TAWAS, IOSCO CO	KZ	C		N44265688	44.449133	W083233946	-83.394294					N44185870	44.316306	W083243773	-83.410481	3	5.00		192.0		8.0		ASP	4	US	1	200409
US00337	00010	KALAMAZOO, GREAT LAKES SKYDIVERS DZ	KZ	C		N42141315	42.236986	W085331135	-85.553153					N42194329	42.328692	W085545145	-85.914292	3	2.00		290.0		17.0		AZO	4	US	1	200409
US00338	00010	HOLLISTER MUNI	KZ	C		N36394980	36.663833	W121361146	-121.603183					N36533604	36.893344	W121243715	-121.410319	3	1.00		17.0		16.6		SNS	2	US	1	200413
US00339	00010	MARSHALL, BROOKS FLD	KZ	C		N42183530	42.309806	W085150840	-85.252333					N42145636	42.248989	W084565590	-84.948861	3	5.00		107.0		14.0		BTL	2	US	1	200409
US00340	00010	NAPOLEON	KZ	C		N42153323	42.259231	W084273071	-84.458531					N42095247	42.164575	W084144998	-84.247217	3	5.00		126.0		11.0		JXN	4	US	1	200409
US00341	00010	STURGIS, KIRSCH MUNI	KZ	C		N42141315	42.236986	W085331135	-85.553153					N41482097	41.805825	W085293320	-85.492556	3	5.00		175.0		26.0		AZO	4	US	1	200409
US00342	00010	TECUMSEH, MEYERS-DIVERS	KZ	A		N42025303	42.048064	W083272729	-83.457581					N42022619	42.040608	W083565855	-83.949597	3			272.0		22.0		CRL	2	US	1	200409
US00343	00010	THREE RIVERS MUNI-DR HAINES	KZ	C		N42141315	42.236986	W085331135	-85.553153					N41571828	41.955078	W085353414	-85.592817	3	5.00		187.0		17.0		AZO	4	US	1	200409
US00344	00010	SAGINAW CO-H W BROWNE	KZ	C		N43315390	43.531639	W084043805	-84.077236					N43260338	43.434272	W083514987	-83.863853	3	5.00		125.0		11.0		MBS	4	US	1	200409
US00345	00010	DULUTH	KZ	A		N46480779	46.802163	W092121029	-92.202858					N46451563	46.754342	W092061288	-92.103578	3			120.0		5.0		DLH	2	US	1	200407
US00346	00010	HUTCHINSON MUNI-BUTLER FLD	KZ	C		N45051487	45.087464	W094271386	-94.453850					N44513640	44.860111	W094224820	-94.380056	3	5.00		160.0		14.0		DWN	2	US	1	200409
US00347	00010	BUTLER MEM	KZ	C		N38161962	38.272117	W094291763	-94.488231					N38172506	38.290294	W094203073	-94.341869	3	5.00		74.0		7.0		BUM	2	US	1	200504
US00348	00010	LOMPOC	KZ	C		N34315271	34.531308	W120052790	-120.091083					N34394034	34.661206	W120274698	-120.463050	3	4.00		277.0		20.0		GVO	2	US	1	200413
US00349	00010	MT VERNON MUNI	KZ	C		N37212141	37.355947	W093200254	-93.334039					N37050203	37.083897	W093534726	-93.896461	3	2.00		235.0		31.5		SGF	2	US	1	200504
US00350	00010	ARTESIA, CARSON DROP ZONE	KZ	A		N33290775	33.485486	W088304893	-88.513592					N33182101	33.305836	W088333269	-88.559081	3			188.0		11.0		IGB	2	US	1	200504
US00351	00010	BATESVILLE, PANOLA CO	KZ	C		N34461295	34.770264	W089294739	-89.496497					N34270823	34.452286	W089511392	-89.853867	3	5.00		220.0		26.0		HLI	2	US	1	200504
US00352	00010	COLDWATER DROP ZONE	KZ	A		N35005442	35.015117	W089585955	-89.983208					N34410719	34.685331	W089551192	-89.919978	3			170.0		20.0		MEM	2	US	1	200504
US00353	00010	EDWARDS, KELLY DROP ZONE	KZ	A		N32302700	32.507500	W090100360	-90.167667					N32130911	32.219197	W090390167	-90.650464	3			230.0		30.0		JAN	2	US	1	200504
US00354	00010	EDWARDS, NOBLE DROP ZONE	KZ	A		N32302700	32.507500	W090100360	-90.167667					N32102585	32.173847	W090380233	-90.633981	3			225.0		31.0		JAN	2	US	1	200504
US00355	00010	HATTIESBURG, SAFEE DROP ZONE	KZ	A		N31250726	31.418683	W089201537	-89.337603					N31055428	31.098411	W089013239	-89.025664	3			135.0		25.0		LBY	2	US	1	200504
US00356	00010	MAGEE DROP ZONE	KZ	A		N32302700	32.507500	W090100360	-90.167667					N31454560	31.762667	W089432612	-89.723922	3			148.0		50.0		JAN	2	US	1	200504
US00357	00010	PASCAGOULA, TRENT LOTT INTL	KZ	C		N30433353	30.725981	W088213346	-88.359294					N30274635	30.462875	W088313930	-88.527583	3	2.00		204.0		18.0		SJI	2	US	1	200504
US00358	00010	STRONG	KZ	A		N33382940	33.641500	W088261860	-88.438500					N33403649	33.676803	W088334068	-88.561300	3			289.0		6.5		CBM	2	US	1	200504
US00359	00010	TERRY, WINDY DROP ZONE	KZ	A		N32302700	32.507500	W090100360	-90.167667					N32032062	32.055728	W090183523	-90.309786	3			190.0		28.0		JAN	2	US	1	200504
US00360	00010	WEST POINT, KING DROP ZONE	KZ	A		N33290775	33.485486	W088304893	-88.513592					N33333247	33.559019	W088371954	-88.622094	3			305.0		7.0		IGB	2	US	1	200504
US00361	00010	FULTON, ELTON HENSLEY MEM	KZ	C		N38483891	38.810808	W092130578	-92.218272					N38501218	38.836717	W092002735	-92.007597	3	5.00		78.0		10.0		COU	4	US	1	200504
US00363	00010	CHARLESTON, MISSISSIPPI CO	KZ	C		N37133910	37.227528	W089342060	-89.572389					N36514453	36.862369	W089191440	-89.320667	3	2.00		150.0		25.0		CGI	4	US	1	200504
US00365	00010	KIMBERLING	KZ	C		N36190592	36.318311	W093124780	-93.213278					N36373356	36.625989	W093274093	-93.461369	3	2.00		323.0		22.0		HRO	4	US	1	200504
US00366	00010	LEXINGTON MUNI	KZ	A		N39054353	39.095425	W094074380	-94.128833					N39131052	39.219589	W093540165	-93.900458	3			48.0		13.0		ANX	2	US	1	200504
US00367	00010	NEOSHO	KZ	A		N36503281	36.842447	W094260852	-94.435700					N37180979	37.302719	W094360342	-94.600950	3			337.0		28.7		EOS	4	US	1	200504
US00368	00010	NEWTON	KZ	C		N40594495	40.995820	W074520847	-74.869019					N41014094	41.028039	W074452880	-74.758000	3	5.00		80.0		5.4		STW	4	US	1	200413
US00369	00010	SULLIVAN RGNL	KZ	C		N38091465	38.154069	W091422437	-91.706769					N38140817	38.235603	W091100077	-91.166881	3	5.00		73.0		26.0		VIH	4	US	1	200504
US00370	00010	LIVINGSTON, MISSION FLD	KZ	C		N45420892	45.702478	W110263287	-110.442464					N45430328	45.717578	W110255668	-110.432411	3	2.00		10.0		1.0		LVM	2	US	1	200413
US00371	00010	BOZEMAN, GALLATIN FLD	KZ	C		N45470204	45.783900	W111091962	-111.155450					N45473558	45.793217	W111080853	-111.135703	3	2.00		38.0		1.0		BZN	4	US	1	200413
US00372	00010	BUTLER CREEK	KZ	C		N46542867	46.907964	W114050114	-114.083650					N47072399	47.123331	W114252208	-114.422800	3	0.50		296.0		19.0		MSO	4	US	1	200413
US00373	00010	KALISPELL, CARSON FLD	KZ	C		N48125077	48.214103	W114103321	-114.175892					N48055745	48.099292	W114510519	-114.851442	3	2.00		238.0		28.0		FCA	4	US	1	200413
US00374	00010	DORNBLASER FLD	KZ	C		N46542867	46.907964	W114050114	-114.083650					N46504047	46.844575	W113595115	-113.997542	3	0.50		120.0		5.2		MSO	4	US	1	200413
US00375	00010	GRANT CREEK	KZ	C		N46542867	46.907964	W114050114	-114.083650					N46545942	46.916506	W114025777	-114.049381	3	0.50		53.0		1.5		MSO	4	US	1	200413
US00376	00010	THREE FORKS	KZ	C		N45470204	45.783900	W111091962	-111.155450					N45540146	45.900406	W111330316	-111.550878	3	2.00		275.0		18.0		BZN	4	US	1	200413
US00377	00010	MISSOULA, RASER RANCH	KZ	C		N46542867	46.907964	W114050114	-114.083650					N46562505	46.940292	W114041877	-114.071881	3	0.50		357.0		2.0		MSO	4	US	1	200413
US00378	00010	HELENA , FORT HARRISON AAF	KZ	C		N46362455	46.606819	W111571251	-111.953475					N46373290	46.625806	W112054525	-112.095903	3	1.00		265.0		6.0		HLN	2	US	1	200413
US00379	00010	CROSS KEYS	KZ	C		N39321562	39.537671	W074580172	-74.967144					N39415561	39.698781	W075012291	-75.023031	3	1.50		355.0		10.0		VCN	2	US	1	200413
US00381	00010	KALISPELL CITY	KZ	C		N48125077	48.214103	W114103321	-114.175892					N48103570	48.176583	W114185193	-114.314425	3	2.00		230.0		6.0		FCA	4	US	1	200413
US00382	00010	LAUREL MUNI	KZ	C		N45483082	45.808561	W108372881	-108.624669					N45414929	45.697025	W108460433	-108.767869	3	2.00		208.0		9.0		BIL	2	US	1	200413
US00383	00010	MISSOULA INTL	KZ	C		N46542867	46.907964	W114050114	-114.083650					N46554280	46.928556	W114055868	-114.099633	3	0.50		315.0		1.4		MSO	4	US	1	200413
US00384	00010	NINE MILE R S	KZ	C		N46542867	46.907964	W114050114	-114.083650					N47042617	47.073936	W114250845	-114.419014	3	0.50		289.0		17.0		MSO	4	US	1	200413
US00386	00010	ROUNDUP	KZ	A		N45483082	45.808561	W108372881	-108.624669					N46282084	46.472456	W108322617	-108.540603	3			351.0		40.0		BIL	2	US	1	200413
US00387	00010	SIX MILE	KZ	C		N46542867	46.907964	W114050114	-114.083650					N47052561	47.090447	W114195943	-114.333175	3	0.50		300.0		15.0		MSO	4	US	1	200413
US00388	00010	STEVENSVILLE	KZ	C		N46542867	46.907964	W114050114	-114.083650					N46292950	46.491528	W114042325	-114.073125	3	1.00		162.0		25.0		MSO	4	US	1	200413
US00389	00010	STONEY CREEK	KZ	C		N46542867	46.907964	W114050114	-114.083650					N47060255	47.100708	W114231309	-114.386969	3	0.50		296.0		17.0		MSO	4	US	1	200413
US00390	00010	UNIVERSITY CAMPUS	KZ	C		N46542867	46.907964	W114050114	-114.083650					N46513652	46.860144	W113590303	-113.984175	3	0.50		108.0		5.0		MSO	4	US	1	200413
US00391	00010	WEST YELLOWSTONE, YELLOWSTONE	KZ	A		N44051987	44.088853	W112123364	-112.209343					N44442414	44.740039	W111090177	-111.150492	3			34.0		60.0		DBS	2	US	1	200413
US00392	00010	SUSSEX	KZ	C		N41040305	41.067514	W074321797	-74.538325					N41122739	41.207608	W074363436	-74.609544	3	1.50		350.0		9.0		SAX	2	US	1	200413
US00393	00010	CRETE MUNI	KZ	C		N40552561	40.923781	W096443126	-96.742017					N40351836	40.588433	W096561598	-96.937772	3	2.00		195.0		22.0		LNK	2	US	1	200412
US00394	00010	BLAIR MUNI	KZ	C		N41100219	41.167276	W095441223	-95.736729					N41270648	41.451800	W096044021	-96.077836	3	2.00		310.0		23.0		OVR	2	US	1	200412
US00395	00010	MC COOK MUNI	KZ	C		N40121367	40.203797	W100353921	-100.594225					N40141155	40.236542	W100350931	-100.585919	3	2.00		3.0		2.0		MCK	4	US	1	200412
US00396	00010	WEEPING WATER, BROWNS	KZ	C		N40552561	40.923781	W096443126	-96.742017					N40510667	40.851853	W096092272	-96.156311	3	3.00		90.0		27.0		LNK	2	US	1	200412
US00397	00010	BOULDER CITY MUNI	KZ	C		N35594483	35.995786	W114514885	-114.863569					N35564460	35.945722	W114514498	-114.862494	3	0.50		164.0		3.0		BLD	2	US	1	200412
US00398	00010	DONA ANA CO AT SANTA TERESA	KZ	C		N31485728	31.815911	W106165478	-106.281883					N31524444	31.879011	W106422146	-106.705961	3	1.00		268.0		22.0		ELP	2	US	1	200412
US00399	00010	EL DORADO JUMP ZONE	KZ	C		N35594483	35.995786	W114514885	-114.863569					N35534049	35.894581	W114560732	-114.935367	3	0.50		195.0		7.0		BLD	2	US	1	200412
US00401	00010	INDIAN SPRINGS AF AUX	KZ	C		N36044693	36.079703	W115093527	-115.159797					N36332606	36.557239	W115403191	-115.675531	3	5.00		304.0		38.0		LAS	2	US	1	200412
US00402	00010	JEAN DROP ZONE	KZ	C		N36044693	36.079703	W115093527	-115.159797					N35430463	35.717953	W115223374	-115.376039	3	1.00		191.0		24.1		LAS	2	US	1	200412
US00403	00010	PAHRUMP	KZ	A		N36480210	36.800584	W116445153	-116.747647					N36091632	36.154533	W116073645	-116.126792	3			126.0		49.0		BTY	2	US	1	200412
US00404	00010	RENO/STEAD	KZ	C		N39315255	39.531264	W119392186	-119.656072					N39410610	39.685028	W119544052	-119.911256	3	1.00		292.0		15.0		FMG	2	US	1	200412
US00405	00010	PITTSTOWN, ALEXANDRIA	KZ	A		N40345887	40.583019	W074443028	-74.741745					N40305150	40.514306	W074591738	-74.988161	3			260.0		12.0		SBJ	4	US	1	200413
US00406	00010	CHATSWORTH, COYLE FLD	KZ	A		N39490233	39.817313	W074255384	-74.431621					N39483230	39.808972	W074244641	-74.412892	3			130.0		1.0		CYN	2	US	1	200413
US00407	00010	COLTS NECK	KZ	C		N40184197	40.311659	W074093516	-74.159767					N40184092	40.311367	W074105358	-74.181550	3	3.00		280.0		1.0		COL	4	US	1	200413
US00408	00010	LAKEHURST NAES (MAXFIELD FLD)	KZ	C		N40021306	40.036961	W074211129	-74.353137					N40021200	40.036667	W074222940	-74.374833	3	0.30		280.0		1.0		NEL	3	US	1	200413
US00409	00010	LAKEWOOD	KZ	C		N40184197	40.311659	W074093516	-74.159767					N40034350	40.062083	W074105693	-74.182481	3	2.00		195.0		15.0		COL	4	US	1	200413
US00410	00010	MC GUIRE AFB	KZ	A										N39490233	39.817313	W074255384	-74.431621	4	0.10						CYN	2	US	1	200413
US00411	00010	SOUTHPORT, BRUNSWICK CO	KZ	C		N34210600	34.351667	W077522776	-77.874378					N33554956	33.930433	W078044249	-78.078469	3	3.00		209.0		27.2		ILM	2	US	1	200501
US00412	00010	ALBUQUERQUE	KZ	C		N34202000	34.338888	W106491365	-106.820458					N34372111	34.622531	W106495678	-106.832439	3	3.00		345.0		17.0		ONM	2	US	1	200412
US00413	00010	ALBUQUERQUE	KZ	A		N35023767	35.043796	W106485873	-106.816314					N34472699	34.790831	W106393649	-106.660136	3			140.0		17.0		ABQ	2	US	1	200412
