ARPT_IDENT	PROC	TRM_IDENT	RWY_ID	OCC_NO	ICAO	DESIG	KNOTS	RATE_DESC	ALT	FTNOTE	CYCLE_DATE
MT89297	2	LOR2C  LORED2C	24	10	LMML	2	60	00565	02500		200401
MT89297	2	LOR2D  LORED2D	32	10	LMML	2	60	00355	02500		200401
MT89297	2	OBI2A  OBITA2A	06	10	LMML	2	60	00475	02500		200401
MT89297	2	OBI2B  OBITA2B	14	10	LMML	2	60	00410	02500		200401
MT89297	2	OBI2C  OBITA2C	24	10	LMML	2	60	00565	02500		200401
MT89297	2	OBI2D  OBITA2D	32	10	LMML	2	60	00355	02500		200401
MT89297	2	SUD2A  SUDIK2A	06	10	LMML	2	60	00475	02500		200401
MT89297	2	SUD2C  SUDIK2C	24	10	LMML	2	60	00565	02500		200401
MT89297	2	SUD2D  SUDIK2D	32	10	LMML	2	60	00355	02500		200401
MT89297	3	Q32    NDB/DME RW32	32	10	LMML	2	60	00305	00800	**CAUTION: Missed Approach Minimum Climb Rate.	200401
MU33769	3	D26    VORDME RW26	26	10	OOMS	1	60	00280	04500	MA	200312
MU33769	3	I26    VORDME/ILS RW26	26	10	OOMS	1	60	00285	04500	CAUTION: Missed Approach Minimum Climb Rate	199909
MU71030	2	DAX1A  DAXAM1A	07	10	OOSA	1	60	00304	03200		200301
MU71030	2	DAX1C  DAXAM1C	25	10	OOSA	1	60	00261	00800	SEE MAIN REMARKS FOR NOTE.	200301
MU71030	2	DAX1D  DAXAM1D	25	10	OOSA	1	60	00261	00800	SEE MAIN REMARKS RECORD FOR NOTE.	200301
MU71030	2	KAP1C  KAPET1C	25	10	OOSA	2	60	00395	07500	SEE MAIN REMARKS RECORD FOR NOTE.	199911
MX59326	2	RW06	06	10	MMAA	2	60	00215	07000	ACAPULCO 1A, 1C To 7000.	200404
MX59326	2	RW10	10	10	MMAA	2	60	00215	07000	ACAPULCO 1A, 1C To 7000.	200404
MX59326	2	RW10	10	20	MMAA	1	60	00260	09000	TEXCA 1A To 9000.	200404
MX59326	2	RW10	10	30	MMAA	1	60	00270	09000	VELAS 1A To 9000.	200404
MX59326	2	RW10	10	40	MMAA	1	60	00220	06000	SELIS 1 to 6000	200410
MX59326	2	RW24	24	40	MMAA	2	60	00300	07000	ACAPULCO 2D, TEQ, TLC, and UPN TRANSITIONS To the MCA.	200505
MX59326	2	RW24	24	50	MMAA	2	60	00370	02500	ACAPULCO 2D to 2500	200505
MX59326	2	RW28	28	10	MMAA	1	60	00260	04000	NICOS 1 to 4000.	200404
MX59326	2	RW28	28	20	MMAA	1	60	00260	09000	TEXCA 1B to 9000.	200404
MX59326	2	RW28	28	30	MMAA	1	60	00265	09000	VELAS 1B to 9000.	200404
MX59326	2	RW28	28	40	MMAA	1	60	00270	13600	ALANS 1 to 13,600.	200404
MX59326	2	RW28	28	50	MMAA	2	60	00290	06000	TLC and UPN TRANSITION to 6000.	200404
MX59326	2	RW28	28	60	MMAA	2	60	00290	07000	ACAPULCO 1B, TEQ TRANSITION to 7000.	200404
MX61234	2	RW18	18	10	MMVR	2	60	00330	21000	URSOT ONE to FL210.	200111
MX63240	2	APAN3A APAN3A(RW05L/R)	05L	10	MMMX	2	60	00320	14000		200208
MX63240	2	APAN3A APAN3A(RW05L/R)	05R	10	MMMX	2	60	00320	14000		200208
MX63240	2	CUTLA1 CUTLA1(RW05L/R)	05L	10	MMMX	2	60	00290	15000		200208
MX63240	2	CUTLA1 CUTLA1(RW05L/R)	05R	10	MMMX	2	60	00290	15000		200208
MX63240	2	POTS1B POTSI1B(RW23L/R)	23L	10	MMMX	2	60	00320	15000		200301
MX63240	2	POTS1B POTSI1B(RW23L/R)	23R	10	MMMX	2	60	00320	15000		200301
MX63240	2	RIOJ2B RIOJA2B(RW23L/R)	23L	10	MMMX	2	60	00320	15000		200509
MX63240	2	RIOJ2B RIOJA2B(RW23L/R)	23R	10	MMMX	2	60	00320	15000		200509
MX63240	2	TOLU1A TOULCA 1A (RW05L/R)	05L	10	MMMX	2	60	00290	15000		200509
MX63240	2	TOLU1A TOULCA 1A (RW05L/R)	05R	10	MMMX	2	60	00290	15000		200509
MX63240	2	TOLU1B TOLUCA 1B (RW23L/R)	23L	10	MMMX	2	60	00370	15000		200509
MX63240	2	TOLU1B TOLUCA 1B (RW23L/R)	23R	10	MMMX	2	60	00370	15000		200509
MX63240	2	TOLU1C TOLUCA 1C (RW23L/R)	23L	10	MMMX	2	60	00320	15000		200509
MX63240	2	TOLU1C TOLUCA 1C (RW23L/R)	23R	10	MMMX	2	60	00320	15000		200509
MX63240	2	TULA3B TULAS 3B (RW23L/R)	23L	10	MMMX	2	60	00320	15000		200509
MX63240	2	TULA3B TULAS 3B (RW23L/R)	23R	10	MMMX	2	60	00320	15000		200509
MX63240	2	VISS1  VISOS1(RW05L/R)	05L	10	MMMX	2	60	00240	14000		200208
MX63240	2	VISS1  VISOS1(RW05L/R)	05R	10	MMMX	2	60	00240	14000		200208
MY19731	2	RW15N  NORTH RW15	15	10	WMSA	2	60	00260	03000		200305
MY19731	2	RW15NE NORTHEAST RW15	15	10	WMSA	2	60	00260	03000	For RWY 15 to 3000.	200305
MY19731	2	RW15S  SOUTH RW15	15	10	WMSA	2	60	00220	12000	(a) For GUPTA to 12000.	200406
MY19731	2	RW33NE NORTHEAST RW33	33	10	WMSA	2	60	00270	06500	For RWY 33 MATSU, ADNUT, and KIMAT to 6500.	200305
MY19731	2	RW33NE NORTHEAST RW33	33	20	WMSA	2	60	00290	10500	For RWY 33 PULIP to 10,500.	200305
MY19731	2	RW33S  SOUTH RW33	33	10	WMSA	2	60	00290	03000	(b) For GUPTA to 3000.	200406
MY87257	2	BATARA RW 14L/32R SOUTH	32R	10	WMKK	1	60	00240	03400		200507
MY87257	2	DUMOKA RW 14L/32R SOUTH	32R	10	WMKK	1	60	00240	03400		200507
MY87257	2	DUMOKC RW 14L/32R SOUTH	32R	10	WMKK	1	60	00240	03400		200507
MY87257	2	POBOSA RW 14L/32R NORTHEAST	14L	10	WMKK	1	60	00270	03900		200507
MY87257	2	POBOSA RW 14L/32R NORTHEAST	32R	10	WMKK	2	60	00270	08800		200507
MY87257	2	PULIPA RW 14L/32R NORTHEAST	14L	10	WMKK	1	60	00270	05400		200507
MY87257	2	PULIPA RW 14L/32R NORTHEAST	32R	10	WMKK	2	60	00260	10300		200507
MY87257	2	RUMIDA RW 14L/32R SOUTH	14L	10	WMKK	2	60	00230	06700		200507
MY87257	2	RUMIDA RW 14L/32R SOUTH	32R	10	WMKK	1	60	00240	03400		200507
MY87257	2	SAPATA RW 14L/32R SOUTH	14L	10	WMKK	2	60	00240	06400		200507
MY87257	2	SAPATA RW 14L/32R SOUTH	32R	10	WMKK	1	60	00240	03400		200507
NL26044	2	NOR1A	03	10	EHBK	2	60	00355	06000		200604
NL26044	2	NOR1B	21	10	EHBK	2	60	00405	06000		200604
NL26044	2	OLNO2A	03	10	EHBK	2	60	00355	06000		200604
NL26044	2	OLNO2B	21	10	EHBK	2	60	00405	06000		200604
NL79518	2	LWD1   LEEUWARDEN1	24	10	EHLW	2	60	00300	01000		200609
NL79518	2	LWD3   LEEUWARDEN3	06	10	EHLW	2	60	00270	01000		200609
NL95277	2	TWEN1  TWENTHE1	24	10	EHTW	1	60	00300	00400		200407
NL95277	2	TWEN3  TWENTHE3	06	10	EHTW	1	60	00300	00400		200407
NL98201	2	SSB1   SOESTERBERG 1	27	10	EHSB	2	60	00540	00600		200609
NL98201	2	SSB1   SOESTERBERG 1	27	20	EHSB	2	60	00300	20000	600 to FL200	200609
NL98201	2	SSB3   SOESTERBERG 3	09	10	EHSB	2	60	00540	00400	ATC CLIMB RATE	200609
NL98201	2	SSB3   SOESTERBERG 3	09	20	EHSB	2	60	00390	20000	ATC CLIMB RATE (400 TO FL200)	200609
NO06890	2	RW09	09	10	ENVA	1	60	00400	04000	1000-3 auth in lieu of min climb rate.	200113
NO06890	2	RW27	27	10	ENVA	1	60	00400	04000	1000-3 auth in lieu of min climb rate.	200113
NO23865	3	I01L   ILS RW01L	01L	10	ENGM	2	60	00270	01800		200610
NO41028	2	RW07	07	10	ENBO	2	60	00400	04000		200608
NO41028	3	I07-H  HI ILS RW07	07	10	ENBO	1	60	00200	04500	CAUTION: Missed Approach Minimum Climb Rate.	200601
NO47102	2	RW01   RW01 SID	01	10	ENTC	2	60	00370	02700	HTK2A and SUNUP1A	200410
NO47102	2	RW01   RW01 SID	01	20	ENTC	2	60	00380	01600	LOMVI2A	200410
NO47102	2	RW01   RW01 SID	01	30	ENTC	2	60	00380	02600	AND2A and SJA2A	200410
NO47102	2	RW01   RW01 SID	01	40	ENTC	2	60	00385	04200	LENSA1A	200410
NO47102	2	RW19   RW19 SID	19	10	ENTC	2	60	00330	03700	BDF2B and MLV2B	200410
NO47102	2	RW19   RW19 SID	19	20	ENTC	2	60	00410	03700	HTK2B and LENSA1B	200410
NO47102	2	RW19   RW19 SID	19	30	ENTC	2	60	00415	03800	AND2B, HTK2Y, LOMBI2B and SJA2B	200410
NO47102	2	RW19   RW19 SID	19	40	ENTC	2	60	00620	01000	HTK2X, LOMVI2X and SUNUP1B	200410
NO47398	2	EAST	12	10	ENRY	2	60	00280	03000		200006
NO47398	2	WEST	12	10	ENRY	2	60	00260	04000		200006
NO47398	2	WEST	30	10	ENRY	1	60	00280	04000		200006
NO61036	2	RW18	18	10	ENZV	2	60	00300	04000		200608
NO61036	2	RW36	36	10	ENZV	1	60	00300	04000	If unable to comply advise ATC.	200411
NO65655	2	ANDR4H SID RW28 (ANDOR 4H)	28	10	ENDU	2	60	00610	01000		200605
NO65655	2	ANDR4H SID RW28 (ANDOR 4H)	28	20	ENDU	2	60	00310	04000	1000 to 4000	200605
NO65655	2	BARV4H SID RW28 (BARVI 4H)	28	20	ENDU	2	60	00310	04000	1000 to 4000	200605
NO65655	2	BARV4H SID RW28 (BARVI 4H)	28	40	ENDU	2	60	00610	01000		200605
NO65655	2	BDF5G  SID RW10 (BDF5G)	10	10	ENDU	2	60	00410	04500		200605
NO65655	2	LAVN4H SID RW28 (LAVNA 4H)	28	30	ENDU	2	60	00310	04200	1000 to 4200	200605
NO65655	2	LAVN4H SID RW28 (LAVNA 4H)	28	40	ENDU	2	60	00610	01000		200605
NO65655	2	LAVN5G SID RW10 (LAVNA5G)	10	10	ENDU	2	60	00500	05500		200605
NO65655	2	MOLN3H SID RW28 (MOLON 3H)	28	10	ENDU	2	60	00310	03000	1000 to 3000	200605
NO65655	2	MOLN3H SID RW28 (MOLON 3H)	28	40	ENDU	2	60	00610	01000		200605
NO65655	2	RUST5G SID RW10 (RUSST5G)	10	10	ENDU	2	60	00360	04000		200605
NO65655	2	SENJ4H SID RW28 (SENJA 4H)	28	10	ENDU	2	60	00610	01000		200605
NO65655	2	TULD4H SID RW28 (TULDA 4H)	28	10	ENDU	2	60	00310	03000	1000 to 3000	200605
NO65655	2	TULD4H SID RW28 (TULDA 4H)	28	20	ENDU	2	60	00610	01000	All Transitions	200605
NO65655	2	TULD5G SID RW10 (TULDA 5G)	10	10	ENDU	2	60	00410	04500		200605
NO80653	2	BRAT1C BRATTA 1C	17	10	ENBR	2	60	00310	04000		200512
NO80653	2	VOLO1D VOLLO 1D	35	10	ENBR	2	60	00310	04000		200512
NU18141	2	RW09   VORDME RW09	09	10	MNMG	2	60	00460	02000		200407
NU18141	2	RW09   VORDME RW09	09	20	MNMG	2	60	00350	05000	From 2000 to 5000	200407
NU18141	2	RW09   VORDME RW09	09	30	MNMG	1	60	00230	00400	To 400 (Cross DER at or above 30 AGL or 222 MSL)	200407
NZ31730	3	I03-HE ILS RW03(HENLEY DME)	03	10	NZDN	1	60	00300	03500	CAUTION: Missed Approach Min Climb Rate. High Terrain 1031 ft at 2.8 NM	200604
NZ31730	3	I03-SW ILS RW03 (SWAMPY DME)	03	10	NZDN	1	60	00300	03500	Missed Approach Minimum Climb Rate to 3500	200604
NZ31730	3	I21-HE ILS  RW21(HENLEY DME)	21	10	NZDN	2	60	00270	03500	CAUTION: Missed Approach Minimum Climb Rate to 3500.	200604
NZ31730	3	I21-SW ILS RW21(SWAMPY DME)	21	10	NZDN	1	60	00270	03500	Missed Approach Minimum Climb Rate to 3500.	200604
NZ31730	3	L03-DH LLZ/DME RW03 (HLDME)	03	10	NZDN	1	60	00300	03500	CAUTION: Missed Approach Min Climb Rate. High Terrain 1031 ft at 2.8 NM	200604
NZ31730	3	L03-DS LLZ/DME RW03 (SWDME)	03	10	NZDN	1	60	00300	03500	Missed Approach Minimum Climb Rate to 3500	200604
NZ31730	3	L03-HE LLZ RW03(HENLEY DME)	03	10	NZDN	1	60	00300	03500	CAUTION: Missed Approach Min Climb Rate. High Terrain 1031 ft at 2.8 NM	200604
NZ31730	3	L03-SW LLZ RW03 (SWAMPY DME)	03	10	NZDN	1	60	00300	03500	Missed Approach Minimum Climb Rate to 3500	200604
NZ31730	3	L21-DH LLZ/DME RW21(HLDME)	21	10	NZDN	2	60	00270	03500	CAUTION: Missed Approach Minimum Climb Rate to 3500.	200604
NZ31730	3	L21-DS LLZ/DME RW21 (SWDME)	21	10	NZDN	1	60	00270	03500	Missed Approach Minimum Climb Rate to 3500.	200604
NZ46570	2	RW34	34	10	NZWN	1	60	00400	03000	Controlling obstacle 1814.	200309
NZ46570	3	D34    VORDME RW34	34	10	NZWN	1	60	00190	02000	*CAUTION: Missed Apch Min Climb Rate to VOR to 2000. Controlling Obst 1	200502
NZ46570	3	I34    ILSDME RW34	34	10	NZWN	1	60	00260	02000	***CAUTION: Missed Apch Min Climb Rate to 2000 (ILS only). Controlling	199912
NZ46570	3	I34    ILSDME RW34	34	20	NZWN	1	60	00210	03000	***CAUTION: Missed Apch Min Climb Rate to 3000 (LOC only). Controlling	200406
NZ46570	3	L34    LLZDME RW34	34	10	NZWN	1	60	00260	02000	***CAUTION: Missed Apch Min Climb Rate to 2000 (ILS only). Controlling	200105
NZ46570	3	L34    LLZDME RW34	34	20	NZWN	1	60	00210	03000	***CAUTION: Missed Apch Min Climb Rate to 3000 (LOC only). Controlling	200406
NZ46570	3	Q34    NDBDME RW34	34	10	NZWN	1	60	00160	03000	***CAUTION: Missed Approach Minimum Climb Rate from 2000 to 3000.	200005
NZ59788	2	BTH1	21	10	NZWP	2	60	00270	02700		200501
NZ59788	2	GUF1	03	10	NZWP	2	60	00280	00600		200501
NZ71462	2	BURNH1	02	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	BURNH1	11	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	BURNH1	20	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	BURNH1	29	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	WOODN1	02	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	WOODN1	11	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	WOODN1	20	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	WOODN1	29	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	WOODN2	02	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	WOODN2	11	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	WOODN2	20	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	WOODN2	29	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200014
NZ71462	2	YW1    EYREWELL 1	02	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200511
NZ71462	2	YW1    EYREWELL 1	11	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200511
NZ71462	2	YW1    EYREWELL 1	20	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200511
NZ71462	2	YW1    EYREWELL 1	29	10	NZCH	2	60	00201	03000	ATC Climb Rate to MEA unless otherwise instructed	200511
NZ71462	3	I02    ILS/DME RW02	02	10	NZCH	2	60	00210	03000	+Missed Approach Minimum Climb Rate to 3000.	200602
NZ71462	3	I20    ILS/DME RW20	20	10	NZCH	1	60	00240	03000	+Missed Approach Minimum Climb Rate to 3000.	200602
NZ71462	3	L02    LLZ/DME RW02	02	10	NZCH	2	60	00210	03000	+Missed Approach Minimum Climb Rate to 3000.	200602
NZ71462	3	L20    LLZ/DME RW20	20	10	NZCH	1	60	00240	03000	+Missed Approach Minimum Climb Rate to 3000.	200602
NZ91632	2	RW05R	05R	10	NZAA	2	60	00270	02000	WHITFORD FIVE to 2000.	200604
NZ91632	2	RW05R	05R	20	NZAA	2	60	00280	02000	WAIUKU 4B to 2000.	200604
NZ91632	2	RW23L	23L	10	NZAA	2	60	00350	03000	PEEHA ONE to 3000.	200604
NZ91632	2	RW23L	23L	20	NZAA	2	60	00250	02000	WESTPOINT FIVE to 2000.	200604
NZ91632	2	RW23L	23L	30	NZAA	2	60	00260	02000	CLARK SEVEN to 2000.	200604
NZ91632	2	RW23L	23L	40	NZAA	2	60	00290	02000	WAIUKU 4A to 2000.	200604
PA56738	2	CARAI  RW02/20	20	10	SGAS	1	60	00380	03000		200303
PA56738	2	ITAPE  RW02/20	20	10	SGAS	1	60	00380	03000		200303
PE66495	2	LIMA2  LIMA 2 RW15/33	15	10	SPIM	2	60	00400	03000	DER to 3000.	200206
PE66495	2	LIMA2  LIMA 2 RW15/33	15	20	SPIM	2	60	00300	08000	GAVIL Transition to FL160.	200305
PE66495	2	LIMA2  LIMA 2 RW15/33	15	30	SPIM	2	60	00300	16000	KADEL Transition to FL160.	200206
PE66495	2	LIMA2  LIMA 2 RW15/33	15	40	SPIM	2	60	00300	19000	TORDO Transition to FL190.	200206
PE66495	2	LIMA2  LIMA 2 RW15/33	15	50	SPIM	2	60	00300	14000	GATUK Transition to FL140.	200206
PE66495	2	LIMA2  LIMA 2 RW15/33	15	60	SPIM	2	60	00320	16000	AMVEX Transition from FL80 to FL160.	200206
PE66495	2	LIMA2  LIMA 2 RW15/33	33	10	SPIM	2	60	00300	08000	GAVIL Transition to FL80.	200206
PE66495	2	LIMA2  LIMA 2 RW15/33	33	20	SPIM	2	60	00300	16000	KADEL Transition to FL160.	200206
PE66495	2	LIMA2  LIMA 2 RW15/33	33	30	SPIM	2	60	00300	19000	TORDO Transition to FL190.	200206
PE66495	2	LIMA2  LIMA 2 RW15/33	33	40	SPIM	2	60	00300	14000	GATUK Transition to FL140.	200206
PE66495	2	LIMA2  LIMA 2 RW15/33	33	50	SPIM	2	60	00320	16000	AMVEX Transition from FL80 to FL160.	200206
PL51821	2	DEDO2D DEDOL 2D	15	10	EPWA	2	60	00240	05000		200607
PM03183	2	MUBR1  MUBAR1	03L	10	MPTO	1	60	00310	00750	*Minimum Climb Rate: to 750. +ATC Climb Rate to MUBAR	200602
PM03183	2	MUBR1  MUBAR1	03R	10	MPTO	1	60	00230	00500	*Minimum Climb Rate: to 500. +ATC Climb Rate to MUBAR	200602
PM03183	2	TOCM1  TOCUMEN1	03L	10	MPTO	1	60	00310	03100		200206
PM03183	2	TOCM1  TOCUMEN1	03R	10	MPTO	1	60	00230	03100		200206
PO05955	2	DOL1N2 DOLER1N(LM)	33	10	LPLA	1	60	00320	00500		200201
PO05955	2	DOL1S2 DOLER1S(LM)	15	10	LPLA	1	60	00320	00500		200201
PO05955	2	REG1S  REGLA1S(LAJ)	15	10	LPLA	1	60	00320	00500		200109
PO88904	2	ALA-SP ALAMA1N,1S(SPECIAL)	08	10	LPMT	2	60	00500	10000		200309
PO88904	2	ALA-SP ALAMA1N,1S(SPECIAL)	26	10	LPMT	1	60	00265	01000	NOTE: 400-3600m authorized in lieu of Minimum Climb Rate.	200309
PO88904	2	ALA-SP ALAMA1N,1S(SPECIAL)	26	20	LPMT	2	60	00500	10000		200309
PO88904	2	ALA1E  ALAMA1E	08	10	LPMT	1	60	00320	07000		200309
PO88904	2	ALA1S  ALAMA1S	26	10	LPMT	1	60	00202	01000	Normal Procedure	200309
PO88904	2	ALA1W  ALAMA1W	26	10	LPMT	1	60	00250	07000	NOTE: 400-3600m authorized in lieu of Minimum Climb Rate	200309
PO88904	2	BEJ1E	08	10	LPMT	1	60	00300	06000		200309
PO88904	2	BEJ1W	26	10	LPMT	1	60	00250	06000		200309
PO88904	2	CP1W	26	10	LPMT	1	60	00223	03000	NOTE: 400-3600m authorized in lieu of Minimum Climb Rate	200309
PO88904	2	CP1W	26	20	LPMT	2	60	00316	03000	NOTE: 400-3600m authorized in lieu of Minimum Climb Rate	200309
PO88904	2	ELV1E  ELVAR1E	08	10	LPMT	2	60	00210	07000		200309
PO88904	2	ELV1W  ELVAR1W	26	10	LPMT	1	60	00223	01000		200309
PO88904	2	ESP1E	08	10	LPMT	2	60	00250	06000		200309
PO88904	2	ESP1W	26	10	LPMT	1	60	00300	06000		200309
PO88904	2	MOR-SP MORAS1N,1S(SPECIAL)	08	10	LPMT	2	60	00500	10000		200309
PO88904	2	MOR-SP MORAS1N,1S(SPECIAL)	26	10	LPMT	1	60	00265	01000	400-3600m authorized in lieu of Minimum Climb Rate.	200309
PO88904	2	MOR-SP MORAS1N,1S(SPECIAL)	26	20	LPMT	2	60	00500	10000		200309
PO88904	2	MOR1S  MORAS1S	26	10	LPMT	1	60	00202	01000	Normal Procedure	200309
PO88904	2	MTL1N	08	10	LPMT	2	60	00260	05000		200309
PO88904	2	MTL1S	26	10	LPMT	1	60	00223	01000	NOTE: 400-3600m authorized in lieu of Minimum Climb Rate	200309
PO88904	2	TRO1E  TROIA1E	08	10	LPMT	2	60	00280	06000		200309
PO88904	2	TRO1W  TROIA1W	26	10	LPMT	1	60	00250	06000		200309
PO88904	3	EVORA  VORDME-A	01	10	LPMT	2	60	00260	03000	CAUTION: Missed Approach Minimum Climb Rate to 3000	200112
PO88904	3	EVORA  VORDME-A	08	10	LPMT	2	60	00260	03000	CAUTION: Missed Approach Minimum Climb Rate to 3000	200112
PO88904	3	EVORA  VORDME-A	19	10	LPMT	2	60	00260	03000	CAUTION: Missed Approach Minimum Climb Rate to 3000.	200112
PO88904	3	EVORA  VORDME-A	26	10	LPMT	2	60	00260	03000	CAUTION: Missed Approach Minimum Climb Rate to 3000.	200112
PO89909	2	BSN9N  BUSEN9N	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	BSN9N  BUSEN9N	35	10	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	BSN9N  BUSEN9N	35	20	LPPT	1	60	00215	01900		200409
PO89909	2	BSN9S  BUSEN9S	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	BSN9S  BUSEN9S	35	10	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	BSN9S  BUSEN9S	35	20	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	ESP9N  ESPICHEL9N	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	ESP9N  ESPICHEL9N	35	10	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	ESP9N  ESPICHEL9N	35	20	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	ESP9S  ESPICHEL9S	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	ESP9S  ESPICHEL9S	35	10	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	ESP9S  ESPICHEL9S	35	20	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	FTM9N  FATIMA9N	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	FTM9N  FATIMA9N	21	20	LPPT	2	60	00495	10000	to FL100	200507
PO89909	2	FTM9N  FATIMA9N	35	10	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	FTM9N  FATIMA9N	35	20	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	FTM9S  FATIMA9S	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	FTM9S  FATIMA9S	21	20	LPPT	2	60	00495	10000	to FL100	200507
PO89909	2	FTM9S  FATIMA9S	35	10	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	FTM9S  FATIMA9S	35	20	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	GAI9N  GAIOS9N	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	GAI9N  GAIOS9N	35	10	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	GAI9N  GAIOS9N	35	20	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	GAI9S  GAIOS9S	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	GAI9S  GAIOS9S	35	10	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	GAI9S  GAIOS9S	35	20	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	MOM9N  MOMAS9N	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	MOM9N  MOMAS9N	21	20	LPPT	2	60	00495	10000	to FL100	200507
PO89909	2	MOM9N  MOMAS9N	35	10	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	MOM9N  MOMAS9N	35	20	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	MOM9S  MOMAS9S	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	MOM9S  MOMAS9S	21	20	LPPT	2	60	00495	10000	ATC Minimum Climb Rate to FL100	200507
PO89909	2	MOM9S  MOMAS9S	35	10	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	MOM9S  MOMAS9S	35	20	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	MOR9N  MORAS9N	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	MOR9N  MORAS9N	35	10	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	MOR9N  MORAS9N	35	20	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	MOR9S  MORAS9S	21	10	LPPT	1	60	00260	01200	to 1200	200507
PO89909	2	MOR9S  MORAS9S	35	10	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	MOR9S  MORAS9S	35	20	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	REAL9N	03	10	LPPT	2	60	00365	05000		200409
PO89909	2	REAL9N	03	20	LPPT	2	60	00240	15000	from FL50 toFL150	200409
PO89909	2	REAL9N	35	10	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	REAL9N	35	20	LPPT	1	60	00215	01900	to 1900	200507
PO89909	2	REAL9N	35	30	LPPT	2	60	00350	05000	to FL50	200409
PO89909	2	REAL9N	35	40	LPPT	2	60	00240	15000	from FL50 to FL150	200409
PO89909	2	REAL9S	21	10	LPPT	1	60	00260	01200		200409
PO89909	2	TRO9N  TROIA9N	35	10	LPPT	1	60	00270	00600	to 600	200507
PO89909	2	TRO9N  TROIA9N	35	20	LPPT	1	60	00215	01900	to 1900	200507
PO89909	3	I21-1  ILS 1 RW21	21	10	LPPT	1	60	00320	01100	CAUTION: Missed Approach Min Climb Rate.  Min Obstacle Climb Rate for I	200503
PO89909	3	I21-2  ILS 2 RW21	21	10	LPPT	2	60	00320	01100	CAUTION: Missed Approach Min Climb Rate. Min Obstacle Climb Rate for IL	200503
PO93204	2	XAPA5E XAPAS 5E (RW10)	10	10	LPFR	1	60	00220	01700		200513
PO93204	2	XAPA5L XAPAS 5L (RW10)	10	10	LPFR	1	60	00220	01700		200513
