ORTCA_IDENT	ALT	NW_LAT	NW_DLAT	NW_LONG	NW_DLONG	NE_LAT	NE_DLAT	NE_LONG	NE_DLONG	SW_LAT	SW_DLAT	SW_LONG	SW_DLONG	SE_LAT	SE_DLAT	SE_LONG	SE_DLONG	CYCLE_DATE	ORTCA_ID
138121	22700	S31000000	-31.000000	W070000000	-70.000000	S31000000	-31.000000	W069000000	-69.000000	S32000000	-32.000000	W070000000	-70.000000	S32000000	-32.000000	W069000000	-69.000000	199907	1381021
138122	15200	S31000000	-31.000000	W069000000	-69.000000	S31000000	-31.000000	W068000000	-68.000000	S32000000	-32.000000	W069000000	-69.000000	S32000000	-32.000000	W068000000	-68.000000	199907	1381022
138123	14400	S31000000	-31.000000	W068000000	-68.000000	S31000000	-31.000000	W067000000	-67.000000	S32000000	-32.000000	W068000000	-68.000000	S32000000	-32.000000	W067000000	-67.000000	199907	1381023
138124	09400	S31000000	-31.000000	W067000000	-67.000000	S31000000	-31.000000	W066000000	-66.000000	S32000000	-32.000000	W067000000	-67.000000	S32000000	-32.000000	W066000000	-66.000000	199907	1381024
138201	15800	S28000000	-28.000000	W066000000	-66.000000	S28000000	-28.000000	W065000000	-65.000000	S29000000	-29.000000	W066000000	-66.000000	S29000000	-29.000000	W065000000	-65.000000	199907	1382001
138202	06300	S28000000	-28.000000	W065000000	-65.000000	S28000000	-28.000000	W064000000	-64.000000	S29000000	-29.000000	W065000000	-65.000000	S29000000	-29.000000	W064000000	-64.000000	199907	1382002
138203	03900	S28000000	-28.000000	W064000000	-64.000000	S28000000	-28.000000	W063000000	-63.000000	S29000000	-29.000000	W064000000	-64.000000	S29000000	-29.000000	W063000000	-63.000000	199907	1382003
138204	04200	S28000000	-28.000000	W063000000	-63.000000	S28000000	-28.000000	W062000000	-62.000000	S29000000	-29.000000	W063000000	-63.000000	S29000000	-29.000000	W062000000	-62.000000	199907	1382004
138205	04100	S28000000	-28.000000	W062000000	-62.000000	S28000000	-28.000000	W061000000	-61.000000	S29000000	-29.000000	W062000000	-62.000000	S29000000	-29.000000	W061000000	-61.000000	199907	1382005
138206	03800	S28000000	-28.000000	W061000000	-61.000000	S28000000	-28.000000	W060000000	-60.000000	S29000000	-29.000000	W061000000	-61.000000	S29000000	-29.000000	W060000000	-60.000000	199907	1382006
138207	08900	S29000000	-29.000000	W066000000	-66.000000	S29000000	-29.000000	W065000000	-65.000000	S30000000	-30.000000	W066000000	-66.000000	S30000000	-30.000000	W065000000	-65.000000	199907	1382007
138208	07100	S29000000	-29.000000	W065000000	-65.000000	S29000000	-29.000000	W064000000	-64.000000	S30000000	-30.000000	W065000000	-65.000000	S30000000	-30.000000	W064000000	-64.000000	199907	1382008
138209	06300	S29000000	-29.000000	W064000000	-64.000000	S29000000	-29.000000	W063000000	-63.000000	S30000000	-30.000000	W064000000	-64.000000	S30000000	-30.000000	W063000000	-63.000000	199907	1382009
138210	04100	S29000000	-29.000000	W063000000	-63.000000	S29000000	-29.000000	W062000000	-62.000000	S30000000	-30.000000	W063000000	-63.000000	S30000000	-30.000000	W062000000	-62.000000	199907	1382010
138211	04100	S29000000	-29.000000	W062000000	-62.000000	S29000000	-29.000000	W061000000	-61.000000	S30000000	-30.000000	W062000000	-62.000000	S30000000	-30.000000	W061000000	-61.000000	199907	1382011
138212	03800	S29000000	-29.000000	W061000000	-61.000000	S29000000	-29.000000	W060000000	-60.000000	S30000000	-30.000000	W061000000	-61.000000	S30000000	-30.000000	W060000000	-60.000000	199907	1382012
138213	08000	S30000000	-30.000000	W066000000	-66.000000	S30000000	-30.000000	W065000000	-65.000000	S31000000	-31.000000	W066000000	-66.000000	S31000000	-31.000000	W065000000	-65.000000	199907	1382013
138214	09700	S30000000	-30.000000	W065000000	-65.000000	S30000000	-30.000000	W064000000	-64.000000	S31000000	-31.000000	W065000000	-65.000000	S31000000	-31.000000	W064000000	-64.000000	199907	1382014
138215	06700	S30000000	-30.000000	W064000000	-64.000000	S30000000	-30.000000	W063000000	-63.000000	S31000000	-31.000000	W064000000	-64.000000	S31000000	-31.000000	W063000000	-63.000000	199907	1382015
138216	03900	S30000000	-30.000000	W063000000	-63.000000	S30000000	-30.000000	W062000000	-62.000000	S31000000	-31.000000	W063000000	-63.000000	S31000000	-31.000000	W062000000	-62.000000	199907	1382016
138217	03700	S30000000	-30.000000	W062000000	-62.000000	S30000000	-30.000000	W061000000	-61.000000	S31000000	-31.000000	W062000000	-62.000000	S31000000	-31.000000	W061000000	-61.000000	199907	1382017
138218	03600	S30000000	-30.000000	W061000000	-61.000000	S30000000	-30.000000	W060000000	-60.000000	S31000000	-31.000000	W061000000	-61.000000	S31000000	-31.000000	W060000000	-60.000000	199907	1382018
138219	08400	S31000000	-31.000000	W066000000	-66.000000	S31000000	-31.000000	W065000000	-65.000000	S32000000	-32.000000	W066000000	-66.000000	S32000000	-32.000000	W065000000	-65.000000	199907	1382019
138220	12500	S31000000	-31.000000	W065000000	-65.000000	S31000000	-31.000000	W064000000	-64.000000	S32000000	-32.000000	W065000000	-65.000000	S32000000	-32.000000	W064000000	-64.000000	199907	1382020
138221	05000	S31000000	-31.000000	W064000000	-64.000000	S31000000	-31.000000	W063000000	-63.000000	S32000000	-32.000000	W064000000	-64.000000	S32000000	-32.000000	W063000000	-63.000000	199907	1382021
138222	04300	S31000000	-31.000000	W063000000	-63.000000	S31000000	-31.000000	W062000000	-62.000000	S32000000	-32.000000	W063000000	-63.000000	S32000000	-32.000000	W062000000	-62.000000	199907	1382022
138223	04100	S31000000	-31.000000	W062000000	-62.000000	S31000000	-31.000000	W061000000	-61.000000	S32000000	-32.000000	W062000000	-62.000000	S32000000	-32.000000	W061000000	-61.000000	199907	1382023
138224	04300	S31000000	-31.000000	W061000000	-61.000000	S31000000	-31.000000	W060000000	-60.000000	S32000000	-32.000000	W061000000	-61.000000	S32000000	-32.000000	W060000000	-60.000000	199907	1382024
138301	03500	S28000000	-28.000000	W060000000	-60.000000	S28000000	-28.000000	W059000000	-59.000000	S29000000	-29.000000	W060000000	-60.000000	S29000000	-29.000000	W059000000	-59.000000	199907	1383001
138302	03600	S28000000	-28.000000	W059000000	-59.000000	S28000000	-28.000000	W058000000	-58.000000	S29000000	-29.000000	W059000000	-59.000000	S29000000	-29.000000	W058000000	-58.000000	199907	1383002
138303	03700	S28000000	-28.000000	W058000000	-58.000000	S28000000	-28.000000	W057000000	-57.000000	S29000000	-29.000000	W058000000	-58.000000	S29000000	-29.000000	W057000000	-57.000000	199907	1383003
138304	03600	S28000000	-28.000000	W057000000	-57.000000	S28000000	-28.000000	W056000000	-56.000000	S29000000	-29.000000	W057000000	-57.000000	S29000000	-29.000000	W056000000	-56.000000	199907	1383004
138305	04300	S28000000	-28.000000	W056000000	-56.000000	S28000000	-28.000000	W055000000	-55.000000	S29000000	-29.000000	W056000000	-56.000000	S29000000	-29.000000	W055000000	-55.000000	199907	1383005
138306	05100	S28000000	-28.000000	W055000000	-55.000000	S28000000	-28.000000	W054000000	-54.000000	S29000000	-29.000000	W055000000	-55.000000	S29000000	-29.000000	W054000000	-54.000000	199907	1383006
138307	03600	S29000000	-29.000000	W060000000	-60.000000	S29000000	-29.000000	W059000000	-59.000000	S30000000	-30.000000	W060000000	-60.000000	S30000000	-30.000000	W059000000	-59.000000	199907	1383007
138308	03800	S29000000	-29.000000	W059000000	-59.000000	S29000000	-29.000000	W058000000	-58.000000	S30000000	-30.000000	W059000000	-59.000000	S30000000	-30.000000	W058000000	-58.000000	199907	1383008
138309	04000	S29000000	-29.000000	W058000000	-58.000000	S29000000	-29.000000	W057000000	-57.000000	S30000000	-30.000000	W058000000	-58.000000	S30000000	-30.000000	W057000000	-57.000000	199907	1383009
138310	03900	S29000000	-29.000000	W057000000	-57.000000	S29000000	-29.000000	W056000000	-56.000000	S30000000	-30.000000	W057000000	-57.000000	S30000000	-30.000000	W056000000	-56.000000	199907	1383010
138311	04800	S29000000	-29.000000	W056000000	-56.000000	S29000000	-29.000000	W055000000	-55.000000	S30000000	-30.000000	W056000000	-56.000000	S30000000	-30.000000	W055000000	-55.000000	199907	1383011
138312	05100	S29000000	-29.000000	W055000000	-55.000000	S29000000	-29.000000	W054000000	-54.000000	S30000000	-30.000000	W055000000	-55.000000	S30000000	-30.000000	W054000000	-54.000000	199907	1383012
138313	03600	S30000000	-30.000000	W060000000	-60.000000	S30000000	-30.000000	W059000000	-59.000000	S31000000	-31.000000	W060000000	-60.000000	S31000000	-31.000000	W059000000	-59.000000	199907	1383013
138314	04100	S30000000	-30.000000	W059000000	-59.000000	S30000000	-30.000000	W058000000	-58.000000	S31000000	-31.000000	W059000000	-59.000000	S31000000	-31.000000	W058000000	-58.000000	199907	1383014
138315	04100	S30000000	-30.000000	W058000000	-58.000000	S30000000	-30.000000	W057000000	-57.000000	S31000000	-31.000000	W058000000	-58.000000	S31000000	-31.000000	W057000000	-57.000000	199907	1383015
138316	04500	S30000000	-30.000000	W057000000	-57.000000	S30000000	-30.000000	W056000000	-56.000000	S31000000	-31.000000	W057000000	-57.000000	S31000000	-31.000000	W056000000	-56.000000	199907	1383016
138317	04700	S30000000	-30.000000	W056000000	-56.000000	S30000000	-30.000000	W055000000	-55.000000	S31000000	-31.000000	W056000000	-56.000000	S31000000	-31.000000	W055000000	-55.000000	199907	1383017
138318	04800	S30000000	-30.000000	W055000000	-55.000000	S30000000	-30.000000	W054000000	-54.000000	S31000000	-31.000000	W055000000	-55.000000	S31000000	-31.000000	W054000000	-54.000000	199907	1383018
138319	04100	S31000000	-31.000000	W060000000	-60.000000	S31000000	-31.000000	W059000000	-59.000000	S32000000	-32.000000	W060000000	-60.000000	S32000000	-32.000000	W059000000	-59.000000	199907	1383019
138320	04100	S31000000	-31.000000	W059000000	-59.000000	S31000000	-31.000000	W058000000	-58.000000	S32000000	-32.000000	W059000000	-59.000000	S32000000	-32.000000	W058000000	-58.000000	199907	1383020
138321	04800	S31000000	-31.000000	W058000000	-58.000000	S31000000	-31.000000	W057000000	-57.000000	S32000000	-32.000000	W058000000	-58.000000	S32000000	-32.000000	W057000000	-57.000000	199907	1383021
138322	04700	S31000000	-31.000000	W057000000	-57.000000	S31000000	-31.000000	W056000000	-56.000000	S32000000	-32.000000	W057000000	-57.000000	S32000000	-32.000000	W056000000	-56.000000	199907	1383022
138323	04700	S31000000	-31.000000	W056000000	-56.000000	S31000000	-31.000000	W055000000	-55.000000	S32000000	-32.000000	W056000000	-56.000000	S32000000	-32.000000	W055000000	-55.000000	199907	1383023
138324	04600	S31000000	-31.000000	W055000000	-55.000000	S31000000	-31.000000	W054000000	-54.000000	S32000000	-32.000000	W055000000	-55.000000	S32000000	-32.000000	W054000000	-54.000000	199907	1383024
138401	05300	S28000000	-28.000000	W054000000	-54.000000	S28000000	-28.000000	W053000000	-53.000000	S29000000	-29.000000	W054000000	-54.000000	S29000000	-29.000000	W053000000	-53.000000	199907	1384001
138402	06000	S28000000	-28.000000	W053000000	-53.000000	S28000000	-28.000000	W052000000	-52.000000	S29000000	-29.000000	W053000000	-53.000000	S29000000	-29.000000	W052000000	-52.000000	199907	1384002
138403	06600	S28000000	-28.000000	W052000000	-52.000000	S28000000	-28.000000	W051000000	-51.000000	S29000000	-29.000000	W052000000	-52.000000	S29000000	-29.000000	W051000000	-51.000000	199907	1384003
138404	07700	S28000000	-28.000000	W051000000	-51.000000	S28000000	-28.000000	W050000000	-50.000000	S29000000	-29.000000	W051000000	-51.000000	S29000000	-29.000000	W050000000	-50.000000	199907	1384004
138405	09100	S28000000	-28.000000	W050000000	-50.000000	S28000000	-28.000000	W049000000	-49.000000	S29000000	-29.000000	W050000000	-50.000000	S29000000	-29.000000	W049000000	-49.000000	199907	1384005
138406	06300	S28000000	-28.000000	W049000000	-49.000000	S28000000	-28.000000	W048000000	-48.000000	S29000000	-29.000000	W049000000	-49.000000	S29000000	-29.000000	W048000000	-48.000000	199907	1384006
138407	05300	S29000000	-29.000000	W054000000	-54.000000	S29000000	-29.000000	W053000000	-53.000000	S30000000	-30.000000	W054000000	-54.000000	S30000000	-30.000000	W053000000	-53.000000	199907	1384007
138408	05800	S29000000	-29.000000	W053000000	-53.000000	S29000000	-29.000000	W052000000	-52.000000	S30000000	-30.000000	W053000000	-53.000000	S30000000	-30.000000	W052000000	-52.000000	199907	1384008
138409	06200	S29000000	-29.000000	W052000000	-52.000000	S29000000	-29.000000	W051000000	-51.000000	S30000000	-30.000000	W052000000	-52.000000	S30000000	-30.000000	W051000000	-51.000000	199907	1384009
138410	07200	S29000000	-29.000000	W051000000	-51.000000	S29000000	-29.000000	W050000000	-50.000000	S30000000	-30.000000	W051000000	-51.000000	S30000000	-30.000000	W050000000	-50.000000	199907	1384010
138411	07100	S29000000	-29.000000	W050000000	-50.000000	S29000000	-29.000000	W049000000	-49.000000	S30000000	-30.000000	W050000000	-50.000000	S30000000	-30.000000	W049000000	-49.000000	199907	1384011
138413	04800	S30000000	-30.000000	W054000000	-54.000000	S30000000	-30.000000	W053000000	-53.000000	S31000000	-31.000000	W054000000	-54.000000	S31000000	-31.000000	W053000000	-53.000000	199907	1384013
138414	05300	S30000000	-30.000000	W053000000	-53.000000	S30000000	-30.000000	W052000000	-52.000000	S31000000	-31.000000	W053000000	-53.000000	S31000000	-31.000000	W052000000	-52.000000	199907	1384014
138415	05300	S30000000	-30.000000	W052000000	-52.000000	S30000000	-30.000000	W051000000	-51.000000	S31000000	-31.000000	W052000000	-52.000000	S31000000	-31.000000	W051000000	-51.000000	199907	1384015
138416	04000	S30000000	-30.000000	W051000000	-51.000000	S30000000	-30.000000	W050000000	-50.000000	S31000000	-31.000000	W051000000	-51.000000	S31000000	-31.000000	W050000000	-50.000000	199907	1384016
138419	05000	S31000000	-31.000000	W054000000	-54.000000	S31000000	-31.000000	W053000000	-53.000000	S32000000	-32.000000	W054000000	-54.000000	S32000000	-32.000000	W053000000	-53.000000	199907	1384019
138420	05000	S31000000	-31.000000	W053000000	-53.000000	S31000000	-31.000000	W052000000	-52.000000	S32000000	-32.000000	W053000000	-53.000000	S32000000	-32.000000	W052000000	-52.000000	199907	1384020
138421	03600	S31000000	-31.000000	W052000000	-52.000000	S31000000	-31.000000	W051000000	-51.000000	S32000000	-32.000000	W052000000	-52.000000	S32000000	-32.000000	W051000000	-51.000000	199907	1384021
138422	03400	S31000000	-31.000000	W051000000	-51.000000	S31000000	-31.000000	W050000000	-50.000000	S32000000	-32.000000	W051000000	-51.000000	S32000000	-32.000000	W050000000	-50.000000	199907	1384022
139601	03800	S28000000	-28.000000	E015000000	15.000000	S28000000	-28.000000	E016000000	16.000000	S29000000	-29.000000	E015000000	15.000000	S29000000	-29.000000	E016000000	16.000000	199907	1396001
139602	06600	S28000000	-28.000000	E016000000	16.000000	S28000000	-28.000000	E017000000	17.000000	S29000000	-29.000000	E016000000	16.000000	S29000000	-29.000000	E017000000	17.000000	199907	1396002
139603	07800	S28000000	-28.000000	E017000000	17.000000	S28000000	-28.000000	E018000000	18.000000	S29000000	-29.000000	E017000000	17.000000	S29000000	-29.000000	E018000000	18.000000	199907	1396003
139604	07200	S28000000	-28.000000	E018000000	18.000000	S28000000	-28.000000	E019000000	19.000000	S29000000	-29.000000	E018000000	18.000000	S29000000	-29.000000	E019000000	19.000000	199907	1396004
139605	07200	S28000000	-28.000000	E019000000	19.000000	S28000000	-28.000000	E020000000	20.000000	S29000000	-29.000000	E019000000	19.000000	S29000000	-29.000000	E020000000	20.000000	199907	1396005
139606	07000	S28000000	-28.000000	E020000000	20.000000	S28000000	-28.000000	E021000000	21.000000	S29000000	-29.000000	E020000000	20.000000	S29000000	-29.000000	E021000000	21.000000	199907	1396006
139608	04600	S29000000	-29.000000	E016000000	16.000000	S29000000	-29.000000	E017000000	17.000000	S30000000	-30.000000	E016000000	16.000000	S30000000	-30.000000	E017000000	17.000000	199907	1396008
139609	08200	S29000000	-29.000000	E017000000	17.000000	S29000000	-29.000000	E018000000	18.000000	S30000000	-30.000000	E017000000	17.000000	S30000000	-30.000000	E018000000	18.000000	199907	1396009
139610	07700	S29000000	-29.000000	E018000000	18.000000	S29000000	-29.000000	E019000000	19.000000	S30000000	-30.000000	E018000000	18.000000	S30000000	-30.000000	E019000000	19.000000	199907	1396010
139611	07300	S29000000	-29.000000	E019000000	19.000000	S29000000	-29.000000	E020000000	20.000000	S30000000	-30.000000	E019000000	19.000000	S30000000	-30.000000	E020000000	20.000000	199907	1396011
139612	06700	S29000000	-29.000000	E020000000	20.000000	S29000000	-29.000000	E021000000	21.000000	S30000000	-30.000000	E020000000	20.000000	S30000000	-30.000000	E021000000	21.000000	199907	1396012
139615	08500	S30000000	-30.000000	E017000000	17.000000	S30000000	-30.000000	E018000000	18.000000	S31000000	-31.000000	E017000000	17.000000	S31000000	-31.000000	E018000000	18.000000	199907	1396015
139616	08900	S30000000	-30.000000	E018000000	18.000000	S30000000	-30.000000	E019000000	19.000000	S31000000	-31.000000	E018000000	18.000000	S31000000	-31.000000	E019000000	19.000000	199907	1396016
139617	07800	S30000000	-30.000000	E019000000	19.000000	S30000000	-30.000000	E020000000	20.000000	S31000000	-31.000000	E019000000	19.000000	S31000000	-31.000000	E020000000	20.000000	199907	1396017
139618	07500	S30000000	-30.000000	E020000000	20.000000	S30000000	-30.000000	E021000000	21.000000	S31000000	-31.000000	E020000000	20.000000	S31000000	-31.000000	E021000000	21.000000	199907	1396018
139621	05100	S31000000	-31.000000	E017000000	17.000000	S31000000	-31.000000	E018000000	18.000000	S32000000	-32.000000	E017000000	17.000000	S32000000	-32.000000	E018000000	18.000000	199907	1396021
139622	06600	S31000000	-31.000000	E018000000	18.000000	S31000000	-31.000000	E019000000	19.000000	S32000000	-32.000000	E018000000	18.000000	S32000000	-32.000000	E019000000	19.000000	199907	1396022
139623	09100	S31000000	-31.000000	E019000000	19.000000	S31000000	-31.000000	E020000000	20.000000	S32000000	-32.000000	E019000000	19.000000	S32000000	-32.000000	E020000000	20.000000	199907	1396023
139624	09000	S31000000	-31.000000	E020000000	20.000000	S31000000	-31.000000	E021000000	21.000000	S32000000	-32.000000	E020000000	20.000000	S32000000	-32.000000	E021000000	21.000000	199907	1396024
139701	08000	S28000000	-28.000000	E021000000	21.000000	S28000000	-28.000000	E022000000	22.000000	S29000000	-29.000000	E021000000	21.000000	S29000000	-29.000000	E022000000	22.000000	199907	1397001
139702	08800	S28000000	-28.000000	E022000000	22.000000	S28000000	-28.000000	E023000000	23.000000	S29000000	-29.000000	E022000000	22.000000	S29000000	-29.000000	E023000000	23.000000	199907	1397002
139703	09200	S28000000	-28.000000	E023000000	23.000000	S28000000	-28.000000	E024000000	24.000000	S29000000	-29.000000	E023000000	23.000000	S29000000	-29.000000	E024000000	24.000000	199907	1397003
139704	08200	S28000000	-28.000000	E024000000	24.000000	S28000000	-28.000000	E025000000	25.000000	S29000000	-29.000000	E024000000	24.000000	S29000000	-29.000000	E025000000	25.000000	199907	1397004
139705	08000	S28000000	-28.000000	E025000000	25.000000	S28000000	-28.000000	E026000000	26.000000	S29000000	-29.000000	E025000000	25.000000	S29000000	-29.000000	E026000000	26.000000	199907	1397005
139706	08500	S28000000	-28.000000	E026000000	26.000000	S28000000	-28.000000	E027000000	27.000000	S29000000	-29.000000	E026000000	26.000000	S29000000	-29.000000	E027000000	27.000000	199907	1397006
139707	07300	S29000000	-29.000000	E021000000	21.000000	S29000000	-29.000000	E022000000	22.000000	S30000000	-30.000000	E021000000	21.000000	S30000000	-30.000000	E022000000	22.000000	199907	1397007
139708	08300	S29000000	-29.000000	E022000000	22.000000	S29000000	-29.000000	E023000000	23.000000	S30000000	-30.000000	E022000000	22.000000	S30000000	-30.000000	E023000000	23.000000	199907	1397008
139709	08000	S29000000	-29.000000	E023000000	23.000000	S29000000	-29.000000	E024000000	24.000000	S30000000	-30.000000	E023000000	23.000000	S30000000	-30.000000	E024000000	24.000000	199907	1397009
139710	08200	S29000000	-29.000000	E024000000	24.000000	S29000000	-29.000000	E025000000	25.000000	S30000000	-30.000000	E024000000	24.000000	S30000000	-30.000000	E025000000	25.000000	199907	1397010
139711	08800	S29000000	-29.000000	E025000000	25.000000	S29000000	-29.000000	E026000000	26.000000	S30000000	-30.000000	E025000000	25.000000	S30000000	-30.000000	E026000000	26.000000	199907	1397011
139712	10400	S29000000	-29.000000	E026000000	26.000000	S29000000	-29.000000	E027000000	27.000000	S30000000	-30.000000	E026000000	26.000000	S30000000	-30.000000	E027000000	27.000000	199907	1397012
139713	08400	S30000000	-30.000000	E021000000	21.000000	S30000000	-30.000000	E022000000	22.000000	S31000000	-31.000000	E021000000	21.000000	S31000000	-31.000000	E022000000	22.000000	199907	1397013
139714	09200	S30000000	-30.000000	E022000000	22.000000	S30000000	-30.000000	E023000000	23.000000	S31000000	-31.000000	E022000000	22.000000	S31000000	-31.000000	E023000000	23.000000	199907	1397014
139715	09200	S30000000	-30.000000	E023000000	23.000000	S30000000	-30.000000	E024000000	24.000000	S31000000	-31.000000	E023000000	23.000000	S31000000	-31.000000	E024000000	24.000000	199907	1397015
139716	08800	S30000000	-30.000000	E024000000	24.000000	S30000000	-30.000000	E025000000	25.000000	S31000000	-31.000000	E024000000	24.000000	S31000000	-31.000000	E025000000	25.000000	199907	1397016
139717	09300	S30000000	-30.000000	E025000000	25.000000	S30000000	-30.000000	E026000000	26.000000	S31000000	-31.000000	E025000000	25.000000	S31000000	-31.000000	E026000000	26.000000	199907	1397017
139718	10200	S30000000	-30.000000	E026000000	26.000000	S30000000	-30.000000	E027000000	27.000000	S31000000	-31.000000	E026000000	26.000000	S31000000	-31.000000	E027000000	27.000000	199907	1397018
139719	08100	S31000000	-31.000000	E021000000	21.000000	S31000000	-31.000000	E022000000	22.000000	S32000000	-32.000000	E021000000	21.000000	S32000000	-32.000000	E022000000	22.000000	199907	1397019
139720	09400	S31000000	-31.000000	E022000000	22.000000	S31000000	-31.000000	E023000000	23.000000	S32000000	-32.000000	E022000000	22.000000	S32000000	-32.000000	E023000000	23.000000	199907	1397020
139721	06800	S31000000	-31.000000	E023000000	23.000000	S31000000	-31.000000	E024000000	24.000000	S32000000	-32.000000	E023000000	23.000000	S32000000	-32.000000	E024000000	24.000000	199907	1397021
139722	11600	S31000000	-31.000000	E024000000	24.000000	S31000000	-31.000000	E025000000	25.000000	S32000000	-32.000000	E024000000	24.000000	S32000000	-32.000000	E025000000	25.000000	199907	1397022
139723	10200	S31000000	-31.000000	E025000000	25.000000	S31000000	-31.000000	E026000000	26.000000	S32000000	-32.000000	E025000000	25.000000	S32000000	-32.000000	E026000000	26.000000	199907	1397023
139724	10600	S31000000	-31.000000	E026000000	26.000000	S31000000	-31.000000	E027000000	27.000000	S32000000	-32.000000	E026000000	26.000000	S32000000	-32.000000	E027000000	27.000000	199907	1397024
139801	10900	S28000000	-28.000000	E027000000	27.000000	S28000000	-28.000000	E028000000	28.000000	S29000000	-29.000000	E027000000	27.000000	S29000000	-29.000000	E028000000	28.000000	199907	1398001
139802	14200	S28000000	-28.000000	E028000000	28.000000	S28000000	-28.000000	E029000000	29.000000	S29000000	-29.000000	E028000000	28.000000	S29000000	-29.000000	E029000000	29.000000	199907	1398002
139803	14100	S28000000	-28.000000	E029000000	29.000000	S28000000	-28.000000	E030000000	30.000000	S29000000	-29.000000	E029000000	29.000000	S29000000	-29.000000	E030000000	30.000000	199907	1398003
139804	09200	S28000000	-28.000000	E030000000	30.000000	S28000000	-28.000000	E031000000	31.000000	S29000000	-29.000000	E030000000	30.000000	S29000000	-29.000000	E031000000	31.000000	199907	1398004
139805	08600	S28000000	-28.000000	E031000000	31.000000	S28000000	-28.000000	E032000000	32.000000	S29000000	-29.000000	E031000000	31.000000	S29000000	-29.000000	E032000000	32.000000	199907	1398005
139806	05600	S28000000	-28.000000	E032000000	32.000000	S28000000	-28.000000	E033000000	33.000000	S29000000	-29.000000	E032000000	32.000000	S29000000	-29.000000	E033000000	33.000000	199907	1398006
139807	13500	S29000000	-29.000000	E027000000	27.000000	S29000000	-29.000000	E028000000	28.000000	S30000000	-30.000000	E027000000	27.000000	S30000000	-30.000000	E028000000	28.000000	199907	1398007
139808	14600	S29000000	-29.000000	E028000000	28.000000	S29000000	-29.000000	E029000000	29.000000	S30000000	-30.000000	E028000000	28.000000	S30000000	-30.000000	E029000000	29.000000	199907	1398008
139809	14800	S29000000	-29.000000	E029000000	29.000000	S29000000	-29.000000	E030000000	30.000000	S30000000	-30.000000	E029000000	29.000000	S30000000	-30.000000	E030000000	30.000000	199907	1398009
139810	09200	S29000000	-29.000000	E030000000	30.000000	S29000000	-29.000000	E031000000	31.000000	S30000000	-30.000000	E030000000	30.000000	S30000000	-30.000000	E031000000	31.000000	199907	1398010
139811	06800	S29000000	-29.000000	E031000000	31.000000	S29000000	-29.000000	E032000000	32.000000	S30000000	-30.000000	E031000000	31.000000	S30000000	-30.000000	E032000000	32.000000	199907	1398011
139813	13200	S30000000	-30.000000	E027000000	27.000000	S30000000	-30.000000	E028000000	28.000000	S31000000	-31.000000	E027000000	27.000000	S31000000	-31.000000	E028000000	28.000000	199907	1398013
139814	13000	S30000000	-30.000000	E028000000	28.000000	S30000000	-30.000000	E029000000	29.000000	S31000000	-31.000000	E028000000	28.000000	S31000000	-31.000000	E029000000	29.000000	199907	1398014
139815	11000	S30000000	-30.000000	E029000000	29.000000	S30000000	-30.000000	E030000000	30.000000	S31000000	-31.000000	E029000000	29.000000	S31000000	-31.000000	E030000000	30.000000	199907	1398015
139816	07600	S30000000	-30.000000	E030000000	30.000000	S30000000	-30.000000	E031000000	31.000000	S31000000	-31.000000	E030000000	30.000000	S31000000	-31.000000	E031000000	31.000000	199907	1398016
139819	12400	S31000000	-31.000000	E027000000	27.000000	S31000000	-31.000000	E028000000	28.000000	S32000000	-32.000000	E027000000	27.000000	S32000000	-32.000000	E028000000	28.000000	199907	1398019
139820	12900	S31000000	-31.000000	E028000000	28.000000	S31000000	-31.000000	E029000000	29.000000	S32000000	-32.000000	E028000000	28.000000	S32000000	-32.000000	E029000000	29.000000	199907	1398020
139821	08600	S31000000	-31.000000	E029000000	29.000000	S31000000	-31.000000	E030000000	30.000000	S32000000	-32.000000	E029000000	29.000000	S32000000	-32.000000	E030000000	30.000000	199907	1398021
139822	05200	S31000000	-31.000000	E030000000	30.000000	S31000000	-31.000000	E031000000	31.000000	S32000000	-32.000000	E030000000	30.000000	S32000000	-32.000000	E031000000	31.000000	199907	1398022
142101	11300	S32000000	-32.000000	E024000000	24.000000	S32000000	-32.000000	E025000000	25.000000	S33000000	-33.000000	E024000000	24.000000	S33000000	-33.000000	E025000000	25.000000	199907	1421001
142102	10400	S32000000	-32.000000	E025000000	25.000000	S32000000	-32.000000	E026000000	26.000000	S33000000	-33.000000	E025000000	25.000000	S33000000	-33.000000	E026000000	26.000000	199907	1421002
142103	11100	S32000000	-32.000000	E026000000	26.000000	S32000000	-32.000000	E027000000	27.000000	S33000000	-33.000000	E026000000	26.000000	S33000000	-33.000000	E027000000	27.000000	199907	1421003
142104	09700	S32000000	-32.000000	E027000000	27.000000	S32000000	-32.000000	E028000000	28.000000	S33000000	-33.000000	E027000000	27.000000	S33000000	-33.000000	E028000000	28.000000	199907	1421004
142105	07200	S32000000	-32.000000	E028000000	28.000000	S32000000	-32.000000	E029000000	29.000000	S33000000	-33.000000	E028000000	28.000000	S33000000	-33.000000	E029000000	29.000000	199907	1421005
142106	04800	S32000000	-32.000000	E029000000	29.000000	S32000000	-32.000000	E030000000	30.000000	S33000000	-33.000000	E029000000	29.000000	S33000000	-33.000000	E030000000	30.000000	199907	1421006
