ARF_IDENT	DIRECTION	PT_SEQ_NBR	ICAO	USAGE	PT_NAV_FLAG	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	BEARING	DISTANCE	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	CYCLE_DATE
AR646		25	KZHU	IP		LEV	2	US	1	153	019	N28530000	28.883333	W089570000	-89.950000	200011
AR646		30	KZHU	IP		LEV	2	US	1	143	111	N27393000	27.658333	W088543000	-88.908333	199511
AR646		35	KZHU	AN		LEV	2	US	1	153	090	N27490000	27.816667	W089240000	-89.400000	199709
AR646		38	KZHU	AN		LEV	2	US	1	127	044	N28430000	28.716667	W089270000	-89.450000	199811
AR646		40	KZHU	AP		LEV	2	US	1	153	090	N27490000	27.816667	W089240000	-89.400000	199803
AR646		45	KZHU	AP		LEV	2	US	1	141	091	N27573000	27.958333	W089040000	-89.066667	199803
AR646		50	KZHU	AP		LEV	2	US	1	127	044	N28430000	28.716667	W089270000	-89.450000	199803
AR646		55	KZHU	AP		LEV	2	US	1	153	040	N28350000	28.583333	W089473000	-89.791667	199803
AR646		60	KZHU	EX	Y	LEV	2	US	1			N29103083	29.175229	W090061447	-90.104019	200013
AR647		10	KZAB	ET		TUS	2	US	1	269	055	N32153000	32.258333	W111583000	-111.975000	199803
AR647		15	KZAB	ET		BZA	2	US	1	090	137	N32135300	32.231389	W111584200	-111.978333	200011
AR647		20	KZAB	ET		TUS	2	US	1	269	100	N32230000	32.383333	W112513000	-112.858333	199803
AR647		25	KZAB	ET		BZA	2	US	1	091	093	N32230000	32.383333	W112493200	-112.825556	199803
AR647		30	KZAB	IP		TUS	2	US	1	269	040	N32130000	32.216667	W111410000	-111.683333	200107
AR647		35	KZAB	AN		TUS	2	US	1	269	100	N32230000	32.383333	W112513000	-112.858333	199803
AR647		40	KZAB	AN		BZA	2	US	1	091	093	N32230000	32.383333	W112493200	-112.825556	199803
AR647		45	KZAB	AP		TUS	2	US	1	269	055	N32153000	32.258333	W111583000	-111.975000	199803
AR647		50	KZAB	AP		BZA	2	US	1	091	091	N32230000	32.383333	W112513000	-112.858333	199803
AR647		55	KZAB	AP		BZA	2	US	1	102	096	N32034200	32.061667	W112543000	-112.908333	199803
AR647		60	KZAB	AP		TUS	2	US	1	249	058	N31563000	31.941667	W112030000	-112.050000	199803
AR647		65	KZAB	EX		TUS	2	US	1	269	055	N32153000	32.258333	W111583000	-111.975000	199803
AR647		70	KZAB	EX		BZA	2	US	1	090	137	N32135300	32.231389	W111584200	-111.978333	199803
AR647		75	KZAB	EX		TUS	2	US	1	269	100	N32230000	32.383333	W112513000	-112.858333	199803
AR647		80	KZAB	EX		BZA	2	US	1	091	093	N32230000	32.383333	W112493200	-112.825556	199803
AR647A		10	KZAB	ET		TUS	2	US	1	269	055	N32153000	32.258333	W111583000	-111.975000	200107
AR647A		20	KZAB	ET		TUS	2	US	1	269	085	N32203000	32.341667	W112340000	-112.566667	200107
AR647A		30	KZAB	IP		TUS	2	US	1	269	039	N32130000	32.216667	W111400000	-111.666667	200107
AR647A		40	KZAB	AN		TUS	2	US	1	269	055	N32153000	32.258333	W111583000	-111.975000	200107
AR647A		45	KZAB	AP		TUS	2	US	1	269	055	N32153000	32.258333	W111583000	-111.975000	200107
AR647A		50	KZAB	AP		TUS	2	US	1	269	085	N32203000	32.341667	W112333000	-112.558333	200107
AR647A		55	KZAB	AP		TUS	2	US	1	256	086	N32013000	32.025000	W112363000	-112.608333	200107
AR647A		60	KZAB	AP		TUS	2	US	1	249	058	N31563000	31.941667	W112030000	-112.050000	200107
AR647A		65	KZAB	EX		TUS	2	US	1	269	055	N32153000	32.258333	W111583000	-111.975000	200107
AR647A		75	KZAB	EX		TUS	2	US	1	269	085	N32203000	32.341667	W112340000	-112.566667	200107
AR648A		10	KZLC	ET		BAM	2	US	1	045	020	N40431200	40.720001	W116314800	-116.530000	199511
AR648A		15	KZLC	IP		BAM	2	US	1	045	020	N40431200	40.720001	W116314800	-116.530000	199511
AR648A		20	KZLC	AN		BAM	2	US	1	045	090	N41141200	41.236668	W115084200	-115.145000	199511
AR648A		25	KZLC	AP		BAM	2	US	1	045	090	N41141200	41.236667	W115084200	-115.145000	199803
AR648A		30	KZLC	AP		BAM	2	US	1	032	091	N41320600	41.535000	W115221200	-115.370000	199803
AR648A		35	KZLC	AP		BAM	2	US	1	018	045	N41103600	41.176667	W116201200	-116.336667	199803
AR648A		40	KZLC	AP		BAM	2	US	1	045	040	N40521200	40.870000	W116081200	-116.136667	199803
AR648A		45	KZLC	EX		BAM	2	US	1	359	031	N41035400	41.065000	W116431800	-116.721667	199709
AR648A		50	KZLC	EX		BAM	2	US	1	045	105	N41204800	41.346667	W114504800	-114.846667	199709
AR648B		10	KZLC	ET		BAM	2	US	1	035	110	N41393000	41.658333	W114574800	-114.963333	199709
AR648B		15	KZLC	IP		BAM	2	US	1	035	110	N41393000	41.658333	W114574800	-114.963333	199709
AR648B		20	KZLC	AN		BAM	2	US	1	018	045	N41103600	41.176667	W116201200	-116.336667	199709
AR648B		25	KZLC	AP		BAM	2	US	1	018	045	N41103600	41.176667	W116201200	-116.336667	199803
AR648B		30	KZLC	AP		BAM	2	US	1	045	040	N40521200	40.870000	W116081200	-116.136667	199803
AR648B		35	KZLC	AP		BAM	2	US	1	045	090	N41141200	41.236667	W115084200	-115.145000	199803
AR648B		40	KZLC	AP		BAM	2	US	1	032	091	N41320600	41.535000	W115221200	-115.370000	199803
AR648B		45	KZLC	EX		BAM	2	US	1	359	031	N41035400	41.065000	W116431800	-116.721667	199709
AR648B		50	KZLC	EX		BAM	2	US	1	045	105	N41204800	41.346667	W114504800	-114.846667	199709
AR649		10	KZLA	ET		EED	2	US	1	226	047	N34220000	34.366667	W115170000	-115.283333	200011
AR649		15	KZLA	ET		EED	2	US	1	109	023	N34330000	34.550000	W114050000	-114.083333	199709
AR649		20	KZLA	IP		EED	2	US	1	226	047	N34220000	34.366667	W115170000	-115.283333	200011
AR649		25	KZLA	IP		EED	2	US	1	109	023	N34330000	34.549999	W114050000	-114.083333	199709
AR649		30	KZLA	AN		EED	2	US	1	138	027	N34220000	34.366667	W114130000	-114.216667	200011
AR649		35	KZLA	AN		EED	2	US	1	236	037	N34330000	34.550000	W115100000	-115.166667	200011
AR649		40	KZLA	AP		EED	2	US	1	138	027	N34220000	34.366667	W114130000	-114.216667	199803
AR649		45	KZLA	AP		EED	2	US	1	122	018	N34330000	34.550000	W114130000	-114.216667	199803
AR649		50	KZLA	AP		EED	2	US	1	236	037	N34330000	34.550000	W115100000	-115.166667	199803
AR649		55	KZLA	AP		EED	2	US	1	222	042	N34220000	34.366667	W115100000	-115.166667	199803
AR649		60	KZLA	EX		EED	2	US	1	226	047	N34220000	34.366667	W115170000	-115.283333	200011
AR649		65	KZLA	EX		EED	2	US	1	109	023	N34330000	34.549999	W114050000	-114.083333	199709
AR650		10	KZAB	ET		FST	2	US	1	195	074	N29502220	29.839500	W103355040	-103.597333	200503
AR650		15	KZAB	ET		FST	2	US	1	195	014	N30443060	30.741833	W103053960	-103.094333	200503
AR650		20	KZAB	IP		FST	2	US	1	195	032	N30281680	30.471333	W103144680	-103.246333	200503
AR650		25	KZAB	AN		FST	2	US	1	195	074	N29502220	29.839500	W103355040	-103.597333	200503
AR650		30	KZAB	AP		FST	2	US	1	195	074	N29502220	29.839500	W103355040	-103.597333	200503
AR650		35	KZAB	AP		FST	2	US	1	179	077	N29413120	29.692000	W103142280	-103.239667	200503
AR650		40	KZAB	AP		FST	2	US	1	162	038	N30193300	30.325833	W102525700	-102.882500	200503
AR650		45	KZAB	AP		FST	2	US	1	195	032	N30281680	30.471333	W103144680	-103.246333	200503
AR650		50	KZAB	EX		FST	2	US	1	162	038	N30193300	30.325833	W102525700	-102.882500	200503
AR651		10	KZLA	ET		NSD	3	US	1	225	025	N32400000	32.666668	W118530000	-118.883333	200011
AR651		15	KZLA	IP		NSD	3	US	1	225	025	N32400000	32.666668	W118530000	-118.883333	200011
AR651		20	KZLA	AN		NSD	3	US	1	192	094	N31300000	31.500000	W119150000	-119.250000	200011
AR651		25	KZLA	AP		NSD	3	US	1	192	094	N31300000	31.500000	W119150000	-119.250000	200011
AR651		30	KZLA	AP		NSD	3	US	1	180	091	N31250000	31.416667	W118530000	-118.883333	200011
AR651		35	KZLA	AP		NSD	3	US	1	179	039	N32150000	32.250000	W118370000	-118.616667	200011
AR651		40	KZLA	AP		NSD	3	US	1	207	044	N32200000	32.333332	W119000000	-119.000000	200011
AR651		45	KZLA	EX		NSD	3	US	1	179	039	N32150000	32.250000	W118370000	-118.616667	200011
AR652	N	10	KZAB	ET		MRF	4	US	1	344	016	N30334800	30.563333	W103590600	-103.985000	200011
AR652	N	20	KZAB	IP		MRF	4	US	1	344	016	N30334800	30.563333	W103590600	-103.985000	200011
AR652	N	30	KZAB	AN		MRF	4	US	1	308	052	N30571200	30.953333	W104364800	-104.613333	200011
AR652	N	40	KZAB	AP		MRF	4	US	1	308	052	N30571200	30.953333	W104364800	-104.613333	200011
AR652	N	50	KZAB	AP		HUP	2	US	1	140	016	N31203000	31.341667	W105140600	-105.235000	200011
AR652	N	60	KZAB	AP		HUP	2	US	1	177	030	N31044800	31.080000	W105281200	-105.470000	200011
AR652	N	70	KZAB	AP		MRF	4	US	1	286	052	N30405400	30.681667	W104500600	-104.835000	200011
AR652	N	80	KZAB	EX		MRF	4	US	1	308	052	N30571200	30.953333	W104364800	-104.613333	200011
AR652	S	10	KZAB	ET		HUP	2	US	1	219	023	N31193600	31.326667	W105431200	-105.720000	200011
AR652	S	20	KZAB	IP		HUP	2	US	1	219	023	N31193600	31.326667	W105431200	-105.720000	200011
AR652	S	30	KZAB	AN		HUP	2	US	1	177	030	N31044800	31.080000	W105281200	-105.470000	200011
AR652	S	40	KZAB	AP		HUP	2	US	1	177	030	N31044800	31.080000	W105281200	-105.470000	200011
AR652	S	50	KZAB	AP		MRF	4	US	1	286	052	N30405400	30.681667	W104500600	-104.835000	200011
AR652	S	60	KZAB	AP		MRF	4	US	1	308	052	N30571200	30.953333	W104364800	-104.613333	200011
AR652	S	70	KZAB	AP		HUP	2	US	1	140	016	N31203000	31.341667	W105140600	-105.235000	200011
AR652	S	80	KZAB	EX		MRF	4	US	1	308	052	N30571200	30.953333	W104364800	-104.613333	200011
AR652A		10	KZAB	ET		HUP	2	US	1	219	023	N31193600	31.326667	W105431200	-105.720000	200105
AR652A		20	KZAB	IP		HUP	2	US	1	219	023	N31193600	31.326667	W105431200	-105.720000	200105
AR652A		30	KZAB	AN		HUP	2	US	1	177	030	N31044800	31.080000	W105281200	-105.470000	200105
AR652A		40	KZAB	AP		HUP	2	US	1	177	030	N31044800	31.080000	W105281200	-105.470000	200105
AR652A		50	KZAB	AP		MRF	4	US	1	280	032	N30293000	30.491667	W104314200	-104.528333	200105
AR652A		60	KZAB	AP		MRF	4	US	1	317	033	N30453000	30.758333	W104173600	-104.293333	200105
AR652A		70	KZAB	AP		HUP	2	US	1	140	016	N31203000	31.341667	W105140600	-105.235000	200105
AR652A		80	KZAB	EX		MRF	4	US	1	308	052	N30571200	30.953333	W104364800	-104.613333	200105
AR652B		10	KZAB	ET		MRF	4	US	1	344	016	N30334800	30.563333	W103590600	-103.985000	200105
AR652B		20	KZAB	IP		MRF	4	US	1	344	016	N30334800	30.563333	W103590600	-103.985000	200105
AR652B		30	KZAB	AN		MRF	4	US	1	317	033	N30453000	30.758333	W104173600	-104.293333	200105
AR652B		40	KZAB	AP		MRF	4	US	1	317	033	N30453000	30.758333	W104173600	-104.293333	200105
AR652B		50	KZAB	AP		HUP	2	US	1	140	016	N31203000	31.341667	W105140600	-105.235000	200105
AR652B		60	KZAB	AP		HUP	2	US	1	177	030	N31044800	31.080000	W105281200	-105.470000	200105
AR652B		70	KZAB	AP		MRF	4	US	1	280	032	N30293000	30.491667	W104314200	-104.528333	200105
AR652B		80	KZAB	EX		MRF	4	US	1	308	052	N30571200	30.953333	W104364800	-104.613333	200105
AR653		10	KZKC	ET		SLN	2	US	1	308	042	N39253000	39.425000	W098153000	-98.258333	200011
AR653		15	KZKC	ET		SLN	2	US	1	033	030	N39190000	39.316667	W097120000	-97.200000	200011
AR653		20	KZKC	ET		SLN	2	US	1	265	053	N38580000	38.966667	W098450000	-98.750000	200011
AR653		25	KZKC	ET		SLN	2	US	1	033	066	N39460000	39.766667	W096420000	-96.700000	200604
AR653		30	KZKC	IP		SLN	2	US	1	033	066	N39460000	39.766667	W096420000	-96.700000	200604
AR653		35	KZKC	IP		SLN	2	US	1	265	053	N38580000	38.966667	W098450000	-98.750000	200011
AR653		40	KZKC	AN		SLN	2	US	1	308	042	N39253000	39.425000	W098153000	-98.258333	200011
AR653		45	KZKC	AN		SLN	2	US	1	033	030	N39190000	39.316667	W097120000	-97.200000	200011
AR653		50	KZKC	AP		SLN	2	US	1	308	042	N39253000	39.424999	W098153000	-98.258333	200011
AR653		55	KZKC	AP		SLN	2	US	1	287	026	N39063000	39.108334	W098080000	-98.133333	200011
AR653		60	KZKC	AP		SLN	2	US	1	033	030	N39190000	39.316667	W097120000	-97.200000	200011
AR653		65	KZKC	AP		SLN	2	US	1	011	044	N39380000	39.633333	W097190000	-97.316667	200011
AR653		70	KZKC	EX		SLN	2	US	1	308	042	N39253000	39.424999	W098153000	-98.258333	200011
AR653		75	KZKC	EX		SLN	2	US	1	287	026	N39063000	39.108333	W098080000	-98.133333	200011
AR653		80	KZKC	EX		SLN	2	US	1	033	030	N39190000	39.316667	W097120000	-97.200000	200011
AR653		85	KZKC	EX		SLN	2	US	1	011	044	N39380000	39.633333	W097190000	-97.316667	200011
AR654		10	KZSE	ET		PDT	2	US	1	223	041	N45230000	45.383333	W119481800	-119.805000	200011
AR654		15	KZSE	ET		PDT	2	US	1	223	020	N45323600	45.543333	W119220000	-119.366667	200011
AR654		20	KZSE	IP		PDT	2	US	1	223	041	N45230000	45.383333	W119481800	-119.805000	200011
AR654		25	KZSE	AN		PDT	2	US	1	043	010	N45461800	45.771667	W118440000	-118.733333	200011
AR654		30	KZSE	AP		PDT	2	US	1	043	010	N45461800	45.771667	W118440000	-118.733333	200011
AR654		35	KZSE	AP		PDT	2	US	1	099	018	N45330000	45.550000	W118340000	-118.566667	200011
AR654		40	KZSE	AP		PDT	2	US	1	186	025	N45190000	45.316667	W119123000	-119.208333	200011
AR654		45	KZSE	AP		PDT	2	US	1	223	020	N45323600	45.543333	W119220000	-119.366667	200011
AR654		50	KZSE	EX		PDT	2	US	1	043	010	N45461800	45.771667	W118440000	-118.733333	200011
AR655		10	KZMA	ET		SRQ	2	US	1	286	088	N27450000	27.750000	W084090000	-84.150000	200011
AR655		15	KZMA	ET		SRQ	2	US	1	273	045	N27240000	27.400000	W083240000	-83.400000	200011
AR655		20	KZMA	ET		SRQ	2	US	1	273	025	N27250000	27.416667	W083010000	-83.016667	200011
AR655		25	KZMA	IP		SRQ	2	US	1	273	025	N27250000	27.416666	W083010000	-83.016667	200011
AR655		30	KZMA	AN		SRQ	2	US	1	273	085	N27250000	27.416666	W084090000	-84.150000	200011
AR655		35	KZMA	AP		SRQ	2	US	1	273	085	N27250000	27.416666	W084090000	-84.150000	200011
AR655		40	KZMA	AP		SRQ	2	US	1	286	088	N27450000	27.750000	W084090000	-84.150000	200011
AR655		45	KZMA	AP		SRQ	2	US	1	297	050	N27440000	27.733334	W083240000	-83.400000	200011
AR655		50	KZMA	AP		SRQ	2	US	1	273	045	N27240000	27.400000	W083240000	-83.400000	200011
AR655		55	KZMA	EX		SRQ	2	US	1	297	050	N27440000	27.733334	W083240000	-83.400000	200011
AR655		60	KZMA	EX		SRQ	2	US	1	273	085	N27250000	27.416666	W084090000	-84.150000	200011
AR655		65	KZMA	EX		SRQ	2	US	1	273	045	N27240000	27.400000	W083240000	-83.400000	200011
AR655		70	KZMA	EX		SRQ	2	US	1	286	088	N27450000	27.750000	W084090000	-84.150000	200011
AR655		75	KZMA	EX		SRQ	2	US	1	297	050	N27440000	27.733334	W083240000	-83.400000	200011
AR657		10	KZLA	ET		NSD	3	US	1	175	055	N31583000	31.975000	W118360000	-118.600000	199511
AR657		15	KZLA	IP		NSD	3	US	1	175	055	N31583000	31.975000	W118360000	-118.600000	199511
AR657		20	KZLA	AN		NSD	3	US	1	187	128	N30530600	30.885000	W119194800	-119.330000	199511
AR657		25	KZLA	AP		NSD	3	US	1	187	128	N30530600	30.885000	W119194800	-119.330000	199803
AR657		30	KZLA	AP		NSD	3	US	1	195	128	N31003000	31.008333	W119384800	-119.646667	199803
AR657		35	KZLA	AP		NSD	3	US	1	195	077	N31451800	31.755000	W119101800	-119.171667	199803
AR657		40	KZLA	AP		NSD	3	US	1	181	079	N31363000	31.608333	W118503600	-118.843333	199803
AR657		45	KZLA	EX		NSD	3	US	1	175	055	N31583000	31.975000	W118360000	-118.600000	199511
AR658		5	KZAB	ET		FLG	4	US	1	083	029	N35053000	35.091667	W111050000	-111.083333	200208
AR658		10	KZAB	IP		FLG	4	US	1	125	021	N34530000	34.883333	W111240000	-111.400000	200208
AR658		15	KZAB	IP		DRK	2	US	1	064	055	N34530000	34.883333	W111240000	-111.400000	200208
AR658		20	KZAB	AN		FLG	4	US	1	054	075	N35370000	35.616667	W110160000	-110.266667	200208
AR658		25	KZAB	AN		FLG	4	US	1	038	022	N35220000	35.366667	W111200000	-111.333333	200208
AR658		30	KZAB	AP		FLG	4	US	1	054	075	N35370000	35.616667	W110160000	-110.266667	200208
AR658		35	KZAB	AP		FLG	4	US	1	038	073	N35533000	35.891667	W110303000	-110.508333	200208
AR658		40	KZAB	AP		FLG	4	US	1	038	022	N35220000	35.366667	W111200000	-111.333333	200208
AR658		45	KZAB	AP		FLG	4	US	1	083	029	N35053000	35.091667	W111050000	-111.083333	200208
AR658		50	KZAB	EX		FLG	4	US	1	083	029	N35053000	35.091667	W111050000	-111.083333	200208
AR658		55	KZAB	EX		FLG	4	US	1	038	073	N35533000	35.891667	W110303000	-110.508333	200208
AR659		10	KZLC	ET		BVL	2	US	1	238	028	N40360000	40.600000	W114210000	-114.350000	200011
AR659		20	KZLC	IP		BVL	2	US	1	231	050	N40250000	40.416668	W114460000	-114.766667	199709
AR659		30	KZLC	AN		BVL	2	US	1	201	075	N39440000	39.733334	W114460000	-114.766667	199709
AR659		40	KZLC	AP		BVL	2	US	1	201	075	N39440000	39.733334	W114460000	-114.766667	199709
AR659		50	KZLC	AP		BVL	2	US	1	188	066	N39440000	39.733334	W114210000	-114.350000	199702
AR659		60	KZLC	AP		BVL	2	US	1	219	033	N40250000	40.416668	W114210000	-114.350000	199702
AR659		70	KZLC	AP		BVL	2	US	1	231	050	N40250000	40.416668	W114460000	-114.766667	199709
AR659		80	KZLC	EX		BVL	2	US	1	237	027	N40360000	40.600000	W114200000	-114.333333	200011
AR662V		10	KZOA	ET								N36350000	36.583333	W120310000	-120.516667	200011
AR662V		15	KZOA	IP		PXN	2	US	1	107	015	N36350000	36.583332	W120310000	-120.516667	200011
AR662V		20	KZOA	AN		PXN	2	US	1	110	023	N36290000	36.483334	W120240000	-120.400000	200011
AR662V		30	KZOA	EX								N36400000	36.666668	W120250000	-120.416667	200011
AR667		10	KZLA	ET		NLC	3	US	1	134	048	N35390000	35.650000	W119290000	-119.483333	199710
AR667		20	KZLA	ET		NLC	3	US	1	267	017	N36243000	36.408333	W120182400	-120.306667	200004
AR667		30	KZLA	ET		NLC	3	US	1	156	032	N35485400	35.814999	W119523000	-119.875000	200004
AR667		40	KZLA	IP		NLC	3	US	1	134	048	N35390000	35.650000	W119290000	-119.483333	199710
AR667		50	KZLA	AN		NLC	3	US	1	314	012	N36310600	36.518333	W120052400	-120.090000	199511
AR667		60	KZLA	AP		NLC	3	US	1	314	012	N36310600	36.518333	W120052400	-120.090000	199511
AR667		70	KZLA	AP		NLC	3	US	1	267	017	N36243000	36.408333	W120182400	-120.306667	199710
AR667		80	KZLA	AP		NLC	3	US	1	156	032	N35485400	35.814999	W119523000	-119.875000	199511
AR667		90	KZLA	AP		NLC	3	US	1	134	030	N35543600	35.910000	W119393000	-119.658333	199710
AR667		92	KZLA	EX		NLC	3	US	1	314	022	N36400000	36.666668	W120111800	-120.188333	199710
AR667		94	KZLA	EX		NLC	3	US	1	156	032	N35485400	35.814999	W119523000	-119.875000	200004
AR667		96	KZLA	EX		NLC	3	US	1	267	017	N36243000	36.408333	W120182400	-120.306667	200004
AR669		5	KZKC	ET		GAG	2	US	1	080	100	N36193600	36.326668	W097484200	-97.811668	199511
AR669		10	KZKC	ET		GAG	2	US	1	125	028	N36004800	36.013332	W099281800	-99.471667	199710
AR669		15	KZKC	IP		GAG	2	US	1	080	100	N36193600	36.326668	W097484200	-97.811668	199511
AR669		20	KZKC	IP		GAG	2	US	1	125	028	N36004800	36.013332	W099281800	-99.471667	199710
AR669		25	KZKC	AN		GAG	2	US	1	080	040	N36203000	36.341667	W099030600	-99.051666	199511
AR669		30	KZKC	AN		GAG	2	US	1	094	083	N35595400	35.998333	W098131800	-98.221667	199710
AR669		35	KZKC	AP		GAG	2	US	1	080	040	N36203000	36.341667	W099030600	-99.051666	199511
AR669		40	KZKC	AP		GAG	2	US	1	107	045	N36003000	36.008333	W099031200	-99.053333	199907
AR669		45	KZKC	AP		GAG	2	US	1	094	083	N35595400	35.998333	W098131800	-98.221667	199710
AR669		50	KZKC	AP		GAG	2	US	1	080	080	N36195400	36.331667	W098133000	-98.225000	199907
AR669		55	KZKC	EX		GAG	2	US	1	094	083	N35595400	35.998333	W098131800	-98.221667	199710
AR669		60	KZKC	EX		GAG	2	US	1	080	040	N36203000	36.341667	W099030600	-99.051666	199511
AR672		10	KZAB	ET		CIM	2	US	1	164	042	N35471200	35.786667	W104493600	-104.826667	200208
AR672		15	KZAB	IP		CIM	2	US	1	121	043	N35593000	35.991667	W104133600	-104.226667	200208
AR672		20	KZAB	IP		CIM	2	US	1	073	071	N36340000	36.566667	W103240600	-103.401667	200208
AR672		25	KZAB	AN		CIM	2	US	1	087	080	N36151200	36.253333	W103144200	-103.245000	200208
AR672		30	KZAB	AN		CIM	2	US	1	101	029	N36174800	36.296667	W104194800	-104.330000	200208
AR672		35	KZAB	AP		CIM	2	US	1	087	080	N36151200	36.253333	W103144200	-103.245000	200208
AR672		40	KZAB	AP		CIM	2	US	1	073	071	N36340000	36.566667	W103240600	-103.401667	200208
AR672		45	KZAB	AP		CIM	2	US	1	101	029	N36174800	36.296667	W104194800	-104.330000	200208
AR672		50	KZAB	AP		CIM	2	US	1	121	043	N35593000	35.991667	W104133600	-104.226667	200208
AR672		55	KZAB	EX		CIM	2	US	1	101	029	N36174800	36.296667	W104194800	-104.330000	200208
AR674		10	KZAB	ET		GUP	2	US	1	046	061	N35581200	35.970001	W107480000	-107.800000	199511
AR674		15	KZAB	ET		GUP	2	US	1	226	039	N35083000	35.141667	W109340000	-109.566667	199709
AR674		20	KZAB	IP		GUP	2	US	1	043	047	N35540000	35.900000	W108040000	-108.066667	199709
AR674		25	KZAB	IP		GUP	2	US	1	220	026	N35130000	35.216667	W109183000	-109.308333	199709
AR674		30	KZAB	AN		GUP	2	US	1	263	028	N35320000	35.533333	W109263000	-109.441667	199709
